candidate_id,expression,family,field_families,expression_key,skeleton_key,production_key,operator_signature,horizon_signature
crypto_fg2_04a459b21571a5f0,"Add(ZScore(Delta(taker_buy_sell_volume_ratio_last,48)),Rank(Mean(taker_buy_quote_volume,96)))",taker_flow_state,liquidity|taker_ratio,expr-f60d43af9b2e526f,skeleton-69639e4aa99637a2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::48|96,Add|Delta|Mean|Rank|ZScore,48|96
crypto_fg2_2ec4a9c909e3b9e4,"Mul(Sign(Delta(premium_close,72)),ZScore(Mean(funding_rate,96)))",basis_funding_crowding,basis|funding,expr-ab861298be73f1e8,skeleton-d90c18cb1efbbe79,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::72|96,Delta|Mean|Mul|Sign|ZScore,72|96
crypto_fg2_5f10f258689adf71,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_last,12)),ZScore(Delta(trade_volume,96)))",taker_flow_state,liquidity|taker_ratio,expr-09348b0e4c6a22d3,skeleton-73a7996ef6b73def,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::12|96,Delta|Mul|Sign|ZScore,12|96
crypto_fg2_56886f9b53db3cfb,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_mean,72))),Rank(Delta(trade_count,24)))",taker_flow_state,liquidity|taker_ratio,expr-7d323a604207561a,skeleton-2ef3c76974d18388,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::24|72,Abs|Delta|Mean|Mul|Rank|ZScore,24|72
crypto_fg2_84fb367824145027,"Mul(ZScore(Delta(index_close,504)),ZScore(Mean(mark_high,72)))",price_volatility_structure,price|volatility,expr-35738fd3c2d65a8e,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::72|504,Delta|Mean|Mul|ZScore,72|504
crypto_fg2_00a5979ded2af8ec,"Sub(Rank(Mean(top_long_short_account_ratio_last,4)),Rank(Mean(mark_close,4)))",positioning_reversal,positioning|price,expr-8b8d918694f9c855,skeleton-612ffe194eccb811,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::4,Mean|Rank|Sub,4
crypto_fg2_6ad3e0b3b4a768d5,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_mean,24)),ZScore(Delta(trade_count,72)))",taker_flow_state,liquidity|taker_ratio,expr-aa50708cd1dcd4fb,skeleton-f0d571410f34225a,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::24|72,Delta|Rank|Sub|ZScore,24|72
crypto_fg2_81d2145d2a9e5697,"Sub(Abs(ZScore(Delta(trade_count,168))),Abs(ZScore(Delta(trade_low,12))))",liquidity_volatility_guarded,liquidity|volatility,expr-e885e2a53cb80ac1,skeleton-df45a983764233a6,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::12|168,Abs|Delta|Sub|ZScore,12|168
crypto_fg2_4b3607852af9c7a1,"Sub(Rank(Delta(open_interest_value_last,48)),Rank(Delta(trade_close,48)))",oi_price_interaction,open_interest|price,expr-fc7c79395f765313,skeleton-8ad46b9059e6381f,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::48,Delta|Rank|Sub,48
crypto_fg2_c836efc3fd115d9f,"Mul(Rank(Mean(trade_volume,720)),ZScore(Delta(trade_low,168)))",liquidity_volatility_guarded,liquidity|volatility,expr-cfcaef063af3ac4c,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::168|720,Delta|Mean|Mul|Rank|ZScore,168|720
crypto_fg2_f19378613afd1e7f,"Add(Rank(Delta(premium_close_bps,24)),ZScore(Mean(funding_rate,96)))",basis_funding_crowding,basis|funding,expr-60cfe5098054c43a,skeleton-3b738ce4415cf9b3,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::24|96,Add|Delta|Mean|Rank|ZScore,24|96
crypto_fg2_78c98eb431204cd7,"Mul(Rank(Mean(mark_trade_basis_bps,8)),Sign(Delta(funding_rate,24)))",basis_funding_crowding,basis|funding,expr-d58a76dd6f587149,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::8|24,Delta|Mean|Mul|Rank|Sign,8|24
crypto_fg2_4260d7d7e25c0d7e,"Mul(Rank(Mean(premium_close_bps,24)),Sign(Delta(funding_rate,24)))",basis_funding_crowding,basis|funding,expr-d47b4d47b029d61e,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::24,Delta|Mean|Mul|Rank|Sign,24
crypto_fg2_77fbd2e81bf0917c,"Mul(Sign(Delta(top_long_short_position_ratio_mean,168)),Neg(ZScore(Delta(trade_close,8))))",positioning_reversal,positioning|price,expr-8463eb0a936c9fd3,skeleton-47a54e07b92e8874,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::8|168,Delta|Mul|Neg|Sign|ZScore,8|168
crypto_fg2_2c7bc9457056ba04,"Sub(ZScore(Delta(trade_close,8)),ZScore(Delta(trade_low,504)))",price_volatility_structure,price|volatility,expr-b6a42fbb66495fec,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::8|504,Delta|Sub|ZScore,8|504
crypto_fg2_f41aee5539c94b85,"Mul(Sign(Delta(mark_index_basis_bps,4)),ZScore(Mean(funding_rate,4)))",basis_funding_crowding,basis|funding,expr-07c15a4011d20bf2,skeleton-d90c18cb1efbbe79,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::4,Delta|Mean|Mul|Sign|ZScore,4
crypto_fg2_86c20bd237f45a2b,"Mul(Rank(Mean(open_interest_value_last,720)),ZScore(Delta(trade_close,168)))",oi_price_interaction,open_interest|price,expr-6df0dba45b7d3e77,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::168|720,Delta|Mean|Mul|Rank|ZScore,168|720
crypto_fg2_9e808a8f234a13ad,"Sub(ZScore(Delta(index_close,504)),ZScore(Delta(mark_high,24)))",price_volatility_structure,price|volatility,expr-09634444b241fec3,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::24|504,Delta|Sub|ZScore,24|504
crypto_fg2_8adc089fc4d3f208,"Mul(Sign(Delta(index_close,504)),Abs(ZScore(Mean(trade_high,168))))",price_volatility_structure,price|volatility,expr-77b9ad801605ee40,skeleton-118c1f2487c7c606,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::168|504,Abs|Delta|Mean|Mul|Sign|ZScore,168|504
crypto_fg2_53dd056a62c2ffac,"Sub(ZScore(Mean(open_interest_mean,336)),Rank(Mean(mark_close,720)))",oi_price_interaction,open_interest|price,expr-48c305e9fa6d670c,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::336|720,Mean|Rank|Sub|ZScore,336|720
crypto_fg2_a195cd32b4084476,"Sub(ZScore(Mean(premium_close,72)),ZScore(Mean(funding_rate,48)))",basis_funding_crowding,basis|funding,expr-d690978c4e5ea9db,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::48|72,Mean|Sub|ZScore,48|72
crypto_fg2_505493408e54dafe,"Sub(Abs(ZScore(Delta(trade_count,12))),Abs(ZScore(Delta(trade_high,336))))",liquidity_volatility_guarded,liquidity|volatility,expr-2b5d96ff8f2011a2,skeleton-df45a983764233a6,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::12|336,Abs|Delta|Sub|ZScore,12|336
crypto_fg2_ef95751593c73112,"Add(ZScore(Delta(top_long_short_position_ratio_mean,720)),Neg(Rank(Delta(index_close,48))))",positioning_reversal,positioning|price,expr-ce594bd167dca835,skeleton-ae37e2737f6e97ed,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::48|720,Add|Delta|Neg|Rank|ZScore,48|720
crypto_fg2_3f9683259a9aee0a,"Sub(ZScore(Mean(open_interest_mean,4)),Rank(Mean(mark_close,72)))",oi_price_interaction,open_interest|price,expr-77fe1514aa15fa7c,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|72,Mean|Rank|Sub|ZScore,4|72
crypto_fg2_0075baaf6ce21e94,"Sub(ZScore(Mean(open_interest_mean,336)),Rank(Mean(index_close,12)))",oi_price_interaction,open_interest|price,expr-0a4dd310b45a02c9,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::12|336,Mean|Rank|Sub|ZScore,12|336
crypto_fg2_783fed8e2c6edea3,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,336)),ZScore(Mean(taker_buy_sell_volume_ratio_last,12)))",taker_flow_state,liquidity|taker_ratio,expr-14dd949a20e28c9f,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::12|336,Mean|Sub|ZScore,12|336
crypto_fg2_a19cadc825aa70d0,"Mul(Abs(ZScore(Delta(global_long_short_account_ratio_last,168))),Sign(Delta(index_close,12)))",positioning_reversal,positioning|price,expr-d40648141297bebd,skeleton-c626ba6bf1687861,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::12|168,Abs|Delta|Mul|Sign|ZScore,12|168
crypto_fg2_a3e03089d6fb981f,"Add(ZScore(Delta(top_long_short_position_ratio_mean,720)),Neg(Rank(Delta(trade_close,8))))",positioning_reversal,positioning|price,expr-92b5d276384e7e11,skeleton-ae37e2737f6e97ed,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::8|720,Add|Delta|Neg|Rank|ZScore,8|720
crypto_fg2_ad22ad6adbf47f28,"Mul(ZScore(Delta(trade_close,720)),ZScore(Mean(mark_high,12)))",price_volatility_structure,price|volatility,expr-4735de84ee50a509,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::12|720,Delta|Mean|Mul|ZScore,12|720
crypto_fg2_34b8c0ae7f81de92,"Mul(ZScore(Delta(trade_close,72)),ZScore(Mean(mark_low,72)))",price_volatility_structure,price|volatility,expr-099e43f565350470,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::72,Delta|Mean|Mul|ZScore,72
crypto_fg2_c15a9e0e2a0f290e,"Mul(ZScore(Delta(mark_close,96)),ZScore(Mean(mark_high,24)))",price_volatility_structure,price|volatility,expr-5da3fe42b6fe3410,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::24|96,Delta|Mean|Mul|ZScore,24|96
crypto_fg2_50c2a303a3b2792a,"Sub(ZScore(Delta(index_close,4)),ZScore(Delta(mark_low,8)))",price_volatility_structure,price|volatility,expr-32f0862b24aac3e0,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::4|8,Delta|Sub|ZScore,4|8
crypto_fg2_089ca602cefcd8eb,"Sub(ZScore(Mean(mark_index_basis_bps,4)),ZScore(Mean(funding_rate,24)))",basis_funding_crowding,basis|funding,expr-24f431d95809c94c,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::4|24,Mean|Sub|ZScore,4|24
crypto_fg2_32f4ea07237f3269,"Mul(Sign(Delta(open_interest_mean,720)),Rank(Mean(trade_close,336)))",oi_price_interaction,open_interest|price,expr-a1d903bb68c5799e,skeleton-7470f7edcb033b50,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::336|720,Delta|Mean|Mul|Rank|Sign,336|720
crypto_fg2_d578feca489cc9cb,"Sub(ZScore(Mean(mark_trade_basis_bps,8)),ZScore(Mean(funding_rate,12)))",basis_funding_crowding,basis|funding,expr-05420f118bf68586,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::8|12,Mean|Sub|ZScore,8|12
crypto_fg2_91da90258f19ea15,"Sub(ZScore(Mean(open_interest_last,96)),Rank(Mean(trade_close,72)))",oi_price_interaction,open_interest|price,expr-2d3f60f953ce3ffa,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::72|96,Mean|Rank|Sub|ZScore,72|96
crypto_fg2_b03b7eb090474b2c,"Add(ZScore(Delta(open_interest_value_last,72)),ZScore(Delta(trade_close,336)))",oi_price_interaction,open_interest|price,expr-f2c361c1dbfb6d7d,skeleton-2e3fa7ca15d43f41,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::72|336,Add|Delta|ZScore,72|336
crypto_fg2_3e8689e87b6361f4,"Sub(ZScore(Mean(taker_buy_quote_volume,48)),Rank(Mean(mark_low,168)))",liquidity_volatility_guarded,liquidity|volatility,expr-b348f0d4265e776a,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::48|168,Mean|Rank|Sub|ZScore,48|168
crypto_fg2_1b513ce9348a5450,"Mul(ZScore(Delta(open_interest_mean,504)),ZScore(Delta(trade_close,168)))",oi_price_interaction,open_interest|price,expr-d4f575173bb18bc2,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::168|504,Delta|Mul|ZScore,168|504
crypto_fg2_ba131a90b10d2ee7,"Add(ZScore(Delta(taker_buy_sell_volume_ratio_mean,8)),Rank(Mean(taker_buy_quote_volume,168)))",taker_flow_state,liquidity|taker_ratio,expr-b245eb00ef732850,skeleton-69639e4aa99637a2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::8|168,Add|Delta|Mean|Rank|ZScore,8|168
crypto_fg2_cf5cc5df4e9226f2,"Add(Rank(Delta(mark_close,24)),Neg(Rank(Delta(mark_low,504))))",price_volatility_structure,price|volatility,expr-22415528d98aebb9,skeleton-946bd1f4dcc39091,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::24|504,Add|Delta|Neg|Rank,24|504
crypto_fg2_ca7c77e83b6ad5cc,"Mul(Sign(Delta(global_long_short_account_ratio_last,72)),Neg(ZScore(Delta(mark_close,168))))",positioning_reversal,positioning|price,expr-4c881a6ef381db04,skeleton-47a54e07b92e8874,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::72|168,Delta|Mul|Neg|Sign|ZScore,72|168
crypto_fg2_b9e1b04c8ea91489,"Mul(Abs(ZScore(Delta(top_long_short_position_ratio_mean,720))),Sign(Delta(trade_close,4)))",positioning_reversal,positioning|price,expr-1d915ff9ee08b15d,skeleton-c626ba6bf1687861,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::4|720,Abs|Delta|Mul|Sign|ZScore,4|720
crypto_fg2_af79d4f53ba06859,"Sub(ZScore(Mean(premium_close,168)),ZScore(Mean(funding_rate,12)))",basis_funding_crowding,basis|funding,expr-5c999c3550de0f58,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::12|168,Mean|Sub|ZScore,12|168
crypto_fg2_43442c72a410a64c,"Sub(Abs(ZScore(Delta(trade_quote_volume,720))),Abs(ZScore(Delta(trade_high,96))))",liquidity_volatility_guarded,liquidity|volatility,expr-2b2b970869df733f,skeleton-df45a983764233a6,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::96|720,Abs|Delta|Sub|ZScore,96|720
crypto_fg2_bba2d881e6b20dbf,"Mul(Sign(Delta(open_interest_value_mean,720)),Rank(Mean(trade_close,48)))",oi_price_interaction,open_interest|price,expr-764fc523973154ed,skeleton-7470f7edcb033b50,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::48|720,Delta|Mean|Mul|Rank|Sign,48|720
crypto_fg2_252b65297fe1952d,"Add(Rank(Delta(trade_close,720)),Neg(Rank(Delta(trade_high,8))))",price_volatility_structure,price|volatility,expr-44252a6bb7c7666d,skeleton-946bd1f4dcc39091,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::8|720,Add|Delta|Neg|Rank,8|720
crypto_fg2_aab0d159aad70f3c,"Mul(Rank(Mean(index_close,12)),Sign(Delta(mark_low,8)))",price_volatility_structure,price|volatility,expr-cc9b51db1a4e8ceb,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::8|12,Delta|Mean|Mul|Rank|Sign,8|12
crypto_fg2_8aee2a352bf600cb,"Mul(ZScore(premium_close),ZScore(Mean(funding_rate,4)))",basis_funding_crowding,basis|funding,expr-bc954e387327227a,skeleton-b71bac576de51f5e,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::4,Mean|Mul|ZScore,4
crypto_fg2_6c4dd6820214112c,"Mul(Rank(Mean(mark_close,336)),Sign(Delta(mark_high,48)))",price_volatility_structure,price|volatility,expr-213fac61944e1dc3,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::48|336,Delta|Mean|Mul|Rank|Sign,48|336
crypto_fg2_386aae4b64759ff9,"Mul(Sign(Delta(trade_count,8)),Abs(ZScore(Delta(trade_low,24))))",liquidity_volatility_guarded,liquidity|volatility,expr-4aef2663bd045b85,skeleton-2d041ee3f5fce6d3,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::8|24,Abs|Delta|Mul|Sign|ZScore,8|24
crypto_fg2_c12f30c95f75bf41,"Mul(Sign(Delta(index_close,12)),Abs(ZScore(Mean(mark_low,12))))",price_volatility_structure,price|volatility,expr-4fa5482b9723213e,skeleton-118c1f2487c7c606,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::12,Abs|Delta|Mean|Mul|Sign|ZScore,12
crypto_fg2_04998928738d6e3d,"Sub(Rank(Delta(open_interest_value_last,72)),Rank(Delta(mark_close,336)))",oi_price_interaction,open_interest|price,expr-30c6ea05c2078f25,skeleton-8ad46b9059e6381f,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::72|336,Delta|Rank|Sub,72|336
crypto_fg2_3db726adeb7b0068,"Mul(Sign(Delta(premium_close_bps,720)),ZScore(Mean(funding_rate,12)))",basis_funding_crowding,basis|funding,expr-1a4c54a9da12c04a,skeleton-d90c18cb1efbbe79,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::12|720,Delta|Mean|Mul|Sign|ZScore,12|720
crypto_fg2_f0cf9e2a33f02704,"Add(Rank(Delta(premium_close,96)),ZScore(Mean(funding_rate,720)))",basis_funding_crowding,basis|funding,expr-00db9131eefd5dd4,skeleton-3b738ce4415cf9b3,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::96|720,Add|Delta|Mean|Rank|ZScore,96|720
crypto_fg2_24403ca1cf36ea22,"Mul(Sign(Delta(open_interest_mean,12)),Rank(Mean(mark_close,12)))",oi_price_interaction,open_interest|price,expr-3c4a1f645fbce542,skeleton-7470f7edcb033b50,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::12,Delta|Mean|Mul|Rank|Sign,12
crypto_fg2_12b1bd21c579a98b,"Mul(Sign(Delta(open_interest_value_mean,504)),Rank(Mean(trade_close,96)))",oi_price_interaction,open_interest|price,expr-1e543c75b0ab04c0,skeleton-7470f7edcb033b50,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::96|504,Delta|Mean|Mul|Rank|Sign,96|504
crypto_fg2_45ef5d14f2834c54,"Sub(Rank(Delta(open_interest_value_mean,336)),Rank(Delta(index_close,720)))",oi_price_interaction,open_interest|price,expr-eeb9ac198f72dbad,skeleton-8ad46b9059e6381f,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::336|720,Delta|Rank|Sub,336|720
crypto_fg2_76989e2a2426106b,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,24)),Rank(Mean(trade_quote_volume,720)))",taker_flow_state,liquidity|taker_ratio,expr-99b6f2d27c77d949,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::24|720,Mean|Mul|Rank|ZScore,24|720
crypto_fg2_5bd932a271968691,"Sub(ZScore(Mean(open_interest_mean,96)),Rank(Mean(trade_close,12)))",oi_price_interaction,open_interest|price,expr-4b207a8530ac43ec,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::12|96,Mean|Rank|Sub|ZScore,12|96
crypto_fg2_ab585f7ea6a339ce,"Mul(Sign(Delta(top_long_short_account_ratio_last,24)),Neg(ZScore(Delta(index_close,24))))",positioning_reversal,positioning|price,expr-13ff422fa24f1086,skeleton-47a54e07b92e8874,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::24,Delta|Mul|Neg|Sign|ZScore,24
crypto_fg2_1e36648c1f4ccb88,"Sub(ZScore(Mean(open_interest_last,168)),Rank(Mean(mark_close,72)))",oi_price_interaction,open_interest|price,expr-fa87bbe1e3adfe80,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::72|168,Mean|Rank|Sub|ZScore,72|168
crypto_fg2_b67abf5ca5ac9d95,"Mul(Rank(Mean(mark_close,336)),Sign(Delta(mark_high,4)))",price_volatility_structure,price|volatility,expr-adcd645dd246538c,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::4|336,Delta|Mean|Mul|Rank|Sign,4|336
crypto_fg2_6e387501a7b0b77a,"Mul(Abs(ZScore(Delta(top_long_short_position_ratio_last,168))),Sign(Delta(index_close,336)))",positioning_reversal,positioning|price,expr-24ad8d01d5da5741,skeleton-c626ba6bf1687861,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::168|336,Abs|Delta|Mul|Sign|ZScore,168|336
crypto_fg2_7ce3c1b2de4731f4,"Sub(ZScore(Mean(open_interest_value_mean,48)),Rank(Mean(trade_close,12)))",oi_price_interaction,open_interest|price,expr-18983e0e65c384f8,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::12|48,Mean|Rank|Sub|ZScore,12|48
crypto_fg2_f2a175b2f4010958,"Sub(ZScore(Mean(open_interest_last,4)),Rank(Mean(trade_close,96)))",oi_price_interaction,open_interest|price,expr-d542b3720d94c746,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|96,Mean|Rank|Sub|ZScore,4|96
crypto_fg2_173b19058efc13a0,"Sub(Rank(Mean(top_long_short_account_ratio_mean,48)),Rank(Mean(trade_close,4)))",positioning_reversal,positioning|price,expr-d330cf2b91827820,skeleton-612ffe194eccb811,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::4|48,Mean|Rank|Sub,4|48
crypto_fg2_8afd5aacf3a88de4,"Add(ZScore(Delta(top_long_short_account_ratio_last,96)),Neg(Rank(Delta(trade_close,720))))",positioning_reversal,positioning|price,expr-cd171455724cf650,skeleton-ae37e2737f6e97ed,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::96|720,Add|Delta|Neg|Rank|ZScore,96|720
crypto_fg2_498416dff7e6590e,"Mul(Rank(Mean(open_interest_value_last,168)),ZScore(Delta(mark_close,96)))",oi_price_interaction,open_interest|price,expr-8f9861939e243340,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::96|168,Delta|Mean|Mul|Rank|ZScore,96|168
