symbol,path,file_exists,manifest_status,manifest_rows,coverage_metrics,coverage_market_funding,read_ok,error,rows,row_count_match,timestamp_min,timestamp_max,duplicate_symbol_timestamp,gap_hours,inf_cell_count,nan_cell_count,negative_non_allowed_count,feature_lag_min_hours,execution_lag_min_hours,feature_to_execution_lag_min_hours,median_hourly_quote_volume,mean_hourly_quote_volume,p10_hourly_quote_volume,p90_hourly_quote_volume,metrics_missing_rows,market_funding_missing_rows,source_trade_klines_rate,source_metrics_rate,source_market_funding_rate,rows_train_2024,rows_validation_2025H1,rows_recent_2025H2_2026Apr,rows_may_2026_stress_unavailable,liquidity_rank,liquidity_tier,history_tier,search_eligibility,contract_format,base_asset,is_core12,is_major
B2USDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=B2USDT\part.parquet,True,ok,8627,1.0,1.0,True,,8627,True,2025-05-06 13:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,12946,0,1.0,1.0,0.0,97077.3123,384895.3429814884,19996.62256,780859.8430600002,0,0,1.0,1.0,1.0,0,1331,7296,0,443,tail,recent_only,listing_aware,plain_contract,B2,False,False
STEEMUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=STEEMUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,30441,0,1.0,1.0,0.0,96136.38205,527541.7941407815,27098.579983,677800.8057700002,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,444,tail,full_2024_2026apr,strict_full_history,plain_contract,STEEM,False,False
GUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=GUSDT\part.parquet,True,ok,14964,1.0,1.0,True,,14964,True,2024-08-15 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,22355,0,1.0,1.0,0.0,94376.76040999999,324537.98598327296,28197.330221,525476.4579080002,0,0,1.0,1.0,1.0,3324,4344,7296,0,445,tail,listed_by_2025H1,listing_aware,plain_contract,G,False,False
JSTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=JSTUSDT\part.parquet,True,ok,8823,1.0,1.0,True,,8823,True,2025-04-28 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,13242,0,1.0,1.0,0.0,93673.689121,169751.7172775838,30564.0993164,323591.3012580001,0,0,1.0,1.0,1.0,0,1527,7296,0,446,tail,recent_only,listing_aware,plain_contract,JST,False,False
AIOUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=AIOUSDT\part.parquet,True,ok,6253,1.0,1.0,True,,6253,True,2025-08-13 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,9382,0,1.0,1.0,0.0,90311.83157,450023.5972148201,19509.313262000003,785690.6580660001,0,0,1.0,1.0,1.0,0,0,6253,0,447,tail,short_history,listing_aware,plain_contract,AIO,False,False
TRUSTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=TRUSTUSDT\part.parquet,True,ok,4239,1.0,1.0,True,,4239,True,2025-11-05 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,5274,0,1.0,1.0,0.0,90245.37742,1143083.5641932343,20172.195456,1342636.6684000036,0,0,1.0,1.0,1.0,0,0,4239,0,448,tail,short_history,listing_aware,plain_contract,TRUST,False,False
DIAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=DIAUSDT\part.parquet,True,ok,13812,1.0,1.0,True,,13812,True,2024-10-02 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,20727,0,1.0,1.0,0.0,89218.13209999999,873446.2634495656,21828.10841,1044075.6261899995,0,0,1.0,1.0,1.0,2172,4344,7296,0,449,tail,listed_by_2025H1,listing_aware,plain_contract,DIA,False,False
AINUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=AINUSDT\part.parquet,True,ok,7070,1.0,1.0,True,,7070,True,2025-07-10 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,10612,0,1.0,1.0,0.0,88185.04660999999,437451.7415006902,20035.999569000003,767097.9296440001,0,0,1.0,1.0,1.0,0,0,7070,0,450,tail,recent_only,listing_aware,plain_contract,AIN,False,False
DODOXUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=DODOXUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,30773,0,1.0,1.0,0.0,87430.446016,212831.02706620735,25584.241260900002,400042.8936896002,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,451,tail,full_2024_2026apr,strict_full_history,plain_contract,DODOX,False,False
HEIUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=HEIUSDT\part.parquet,True,ok,10599,1.0,1.0,True,,10599,True,2025-02-13 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,15906,0,1.0,1.0,0.0,86905.71776,437247.7819657086,21559.092088,726288.2785920002,0,0,1.0,1.0,1.0,0,3303,7296,0,452,tail,recent_only,listing_aware,plain_contract,HEI,False,False
KOMAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=KOMAUSDT\part.parquet,True,ok,12156,1.0,1.0,True,,12156,True,2024-12-10 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,18242,0,1.0,1.0,0.0,86840.67132,527025.5278575744,15895.28775,931296.367125,0,0,1.0,1.0,1.0,516,4344,7296,0,453,tail,listed_by_2025H1,listing_aware,plain_contract,KOMA,False,False
ALPINEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ALPINEUSDT\part.parquet,True,ok,8631,1.0,1.0,True,,8631,True,2025-05-06 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,12954,0,1.0,1.0,0.0,86440.63728,1151522.964580949,21936.58112,1138417.44975,0,0,1.0,1.0,1.0,0,1335,7296,0,454,tail,recent_only,listing_aware,plain_contract,ALPINE,False,False
VELVETUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=VELVETUSDT\part.parquet,True,ok,6951,1.0,1.0,True,,6951,True,2025-07-15 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,10434,0,1.0,1.0,0.0,86404.13787,422907.12746909366,19099.99586,709826.41433,0,0,1.0,1.0,1.0,0,0,6951,0,455,tail,short_history,listing_aware,plain_contract,VELVET,False,False
MITOUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=MITOUSDT\part.parquet,True,ok,5888,1.0,1.0,True,,5888,True,2025-08-28 16:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,8834,0,1.0,1.0,0.0,85917.45309,1088878.581443942,19854.903035000003,1556389.9734370012,0,0,1.0,1.0,1.0,0,0,5888,0,456,tail,short_history,listing_aware,plain_contract,MITO,False,False
BNTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=BNTUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,85710.14890500001,164562.13544252154,23363.239950000003,330354.9188210001,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,457,tail,full_2024_2026apr,strict_full_history,plain_contract,BNT,False,False
ACUUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ACUUSDT\part.parquet,True,ok,2388,1.0,1.0,True,,2388,True,2026-01-21 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,3586,0,1.0,1.0,0.0,84009.11254,930925.4127290744,19403.337019,1627361.1191040047,0,0,1.0,1.0,1.0,0,0,2388,0,458,tail,short_history,listing_aware,plain_contract,ACU,False,False
ASRUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ASRUSDT\part.parquet,True,ok,8631,1.0,1.0,True,,8631,True,2025-05-06 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,12954,0,1.0,1.0,0.0,83294.5247,606839.3487396941,19355.7874,1071785.0317,0,0,1.0,1.0,1.0,0,1335,7296,0,459,tail,recent_only,listing_aware,plain_contract,ASR,False,False
CLANKERUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=CLANKERUSDT\part.parquet,True,ok,4068,1.0,1.0,True,,4068,True,2025-11-12 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,6104,0,1.0,1.0,0.0,81846.516,406522.44415703043,17498.22968,651234.1446600001,0,0,1.0,1.0,1.0,0,0,4068,0,460,tail,short_history,listing_aware,plain_contract,CLANKER,False,False
CVXUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=CVXUSDT\part.parquet,True,ok,7285,0.927522306108442,1.0,True,,7285,True,2025-07-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,11,0,20386,0,1.0,1.0,0.0,81431.7719,225989.41843081673,17354.204220000003,404985.78686000005,528,0,1.0,0.927522306108442,1.0,0,0,7285,0,461,tail,recent_only,hold_quality_or_short_history,plain_contract,CVX,False,False
FLOCKUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=FLOCKUSDT\part.parquet,True,ok,5610,1.0,1.0,True,,5610,True,2025-09-09 06:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,8418,0,1.0,1.0,0.0,80430.84151500001,340482.4450153583,20427.929334,695977.1615700016,0,0,1.0,1.0,1.0,0,0,5610,0,462,tail,short_history,listing_aware,plain_contract,FLOCK,False,False
DUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=DUSDT\part.parquet,True,ok,11438,1.0,1.0,True,,11438,True,2025-01-09 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,16978,0,1.0,1.0,0.0,80047.171776,451605.62190196314,24850.169302000002,704151.5417130013,0,0,1.0,1.0,1.0,0,4142,7296,0,463,tail,listed_by_2025H1,listing_aware,plain_contract,D,False,False
SPORTFUNUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SPORTFUNUSDT\part.parquet,True,ok,2507,1.0,1.0,True,,2507,True,2026-01-16 13:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,3764,0,1.0,1.0,0.0,80035.5672,297384.4681305744,15304.108483999998,598298.4338040003,0,0,1.0,1.0,1.0,0,0,2507,0,464,tail,short_history,listing_aware,plain_contract,SPORTFUN,False,False
AKEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=AKEUSDT\part.parquet,True,ok,5196,1.0,1.0,True,,5196,True,2025-09-26 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,7796,0,1.0,1.0,0.0,79721.18565284999,639255.539621651,17147.5302887,1252282.2468968001,0,0,1.0,1.0,1.0,0,0,5196,0,465,tail,short_history,listing_aware,plain_contract,AKE,False,False
ACXUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ACXUSDT\part.parquet,True,ok,12249,1.0,1.0,True,,12249,True,2024-12-06 15:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,18380,0,1.0,1.0,0.0,79228.90388,442239.47598596255,24812.513037200002,592527.3500920003,0,0,1.0,1.0,1.0,609,4344,7296,0,466,tail,listed_by_2025H1,listing_aware,plain_contract,ACX,False,False
ELSAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ELSAUSDT\part.parquet,True,ok,2369,1.0,1.0,True,,2369,True,2026-01-22 07:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,3432,0,1.0,1.0,0.0,79109.45908,533979.1334616588,17802.406769999998,1224713.8052780007,0,0,1.0,1.0,1.0,0,0,2369,0,467,tail,short_history,listing_aware,plain_contract,ELSA,False,False
RECALLUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=RECALLUSDT\part.parquet,True,ok,4740,1.0,1.0,True,,4740,True,2025-10-15 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,7112,0,1.0,1.0,0.0,78867.26075,990714.2293147745,19308.193348,1554230.7817380063,0,0,1.0,1.0,1.0,0,0,4740,0,468,tail,short_history,listing_aware,plain_contract,RECALL,False,False
HIVEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=HIVEUSDT\part.parquet,True,ok,11845,1.0,1.0,True,,11845,True,2024-12-23 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,17774,0,1.0,1.0,0.0,76376.09385,970829.9771774013,22032.163108,965591.1735280001,0,0,1.0,1.0,1.0,205,4344,7296,0,469,tail,listed_by_2025H1,listing_aware,plain_contract,HIVE,False,False
FLUXUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=FLUXUSDT\part.parquet,True,ok,14513,1.0,1.0,True,,14513,True,2024-09-03 07:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,21777,0,1.0,1.0,0.0,76267.991,216004.6797240536,25494.39428,339307.20904000016,0,0,1.0,1.0,1.0,2873,4344,7296,0,470,tail,listed_by_2025H1,listing_aware,plain_contract,FLUX,False,False
TURTLEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=TURTLEUSDT\part.parquet,True,ok,4569,1.0,1.0,True,,4569,True,2025-10-22 15:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,6776,0,1.0,1.0,0.0,75129.19509,548058.9863957912,21624.180696,1149340.148824,0,0,1.0,1.0,1.0,0,0,4569,0,471,tail,short_history,listing_aware,plain_contract,TURTLE,False,False
TAGUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=TAGUSDT\part.parquet,True,ok,6709,1.0,1.0,True,,6709,True,2025-07-25 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,10066,0,1.0,1.0,0.0,74587.5388512,283404.4552850678,15820.59127638,543928.9838056199,0,0,1.0,1.0,1.0,0,0,6709,0,472,tail,short_history,listing_aware,plain_contract,TAG,False,False
BROCCOLIF3BUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=BROCCOLIF3BUSDT\part.parquet,True,ok,9735,1.0,1.0,True,,9735,True,2025-03-21 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,12346,0,1.0,1.0,0.0,74020.806761,648676.5281409577,13235.7261572,1169143.8684440008,0,0,1.0,1.0,1.0,0,2439,7296,0,473,tail,recent_only,listing_aware,plain_contract,BROCCOLIF3B,False,False
BRUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=BRUSDT\part.parquet,True,ok,9732,1.0,1.0,True,,9732,True,2025-03-21 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,14606,0,1.0,1.0,0.0,72519.13949,596915.2753339479,11050.465594,1008668.8705259997,0,0,1.0,1.0,1.0,0,2436,7296,0,474,tail,recent_only,listing_aware,plain_contract,BR,False,False
VELODROMEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=VELODROMEUSDT\part.parquet,True,ok,12080,1.0,1.0,True,,12080,True,2024-12-13 16:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,18126,0,1.0,1.0,0.0,71932.941725,358587.0781476622,19766.050014,537623.093107,0,0,1.0,1.0,1.0,440,4344,7296,0,475,tail,listed_by_2025H1,listing_aware,plain_contract,VELODROME,False,False
CROSSUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=CROSSUSDT\part.parquet,True,ok,7070,1.0,1.0,True,,7070,True,2025-07-10 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,10612,0,1.0,1.0,0.0,71204.61183499999,732297.6480794371,14020.133324000002,1072121.1181830014,0,0,1.0,1.0,1.0,0,0,7070,0,476,tail,recent_only,listing_aware,plain_contract,CROSS,False,False
ORDERUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ORDERUSDT\part.parquet,True,ok,5196,1.0,1.0,True,,5196,True,2025-09-26 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,8806,0,1.0,1.0,0.0,70355.382755,663248.7447922863,17463.5949,1005623.4773949999,0,0,1.0,1.0,1.0,0,0,5196,0,477,tail,short_history,listing_aware,plain_contract,ORDER,False,False
VTHOUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=VTHOUSDT\part.parquet,True,ok,11127,1.0,1.0,True,,11127,True,2025-01-22 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,16696,0,1.0,1.0,0.0,70123.289071,534667.6095980128,19502.47162738,549608.8322665994,0,0,1.0,1.0,1.0,0,3831,7296,0,478,tail,recent_only,listing_aware,plain_contract,VTHO,False,False
AVAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=AVAUSDT\part.parquet,True,ok,12083,1.0,1.0,True,,12083,True,2024-12-13 13:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,18132,0,1.0,1.0,0.0,70073.39206,379767.6820514309,19864.192936,578095.4637960021,0,0,1.0,1.0,1.0,443,4344,7296,0,479,tail,listed_by_2025H1,listing_aware,plain_contract,AVA,False,False
AERGOUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=AERGOUSDT\part.parquet,True,ok,9469,0.9619812018164536,1.0,True,,9469,True,2025-04-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,11,0,19144,0,1.0,1.0,0.0,68131.99583,993026.0577767831,9817.994172,1130671.7652880016,360,0,1.0,0.9619812018164537,1.0,0,2173,7296,0,480,tail,recent_only,hold_quality_or_short_history,plain_contract,AERGO,False,False
ONUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ONUSDT\part.parquet,True,ok,4528,1.0,1.0,True,,4528,True,2025-10-24 08:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,6794,0,1.0,1.0,0.0,67963.03325000001,584022.5039285049,15367.998629000002,890522.2461350004,0,0,1.0,1.0,1.0,0,0,4528,0,481,tail,short_history,listing_aware,plain_contract,ON,False,False
IDOLUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=IDOLUSDT\part.parquet,True,ok,7215,1.0,1.0,True,,7215,True,2025-07-04 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,10830,0,1.0,1.0,0.0,66995.23417,378459.7075027042,13090.17394,580785.8645840002,0,0,1.0,1.0,1.0,0,0,7215,0,482,tail,recent_only,listing_aware,plain_contract,IDOL,False,False
SCRTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SCRTUSDT\part.parquet,True,ok,12613,1.0,1.0,True,,12613,True,2024-11-21 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,18926,0,1.0,1.0,0.0,66025.3732,438953.5544413962,21080.30838,530822.4639280001,0,0,1.0,1.0,1.0,973,4344,7296,0,483,tail,listed_by_2025H1,listing_aware,plain_contract,SCRT,False,False
COSUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=COSUSDT\part.parquet,True,ok,13859,1.0,1.0,True,,13859,True,2024-09-30 13:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,20635,0,1.0,1.0,0.0,65058.537374,357485.09305465344,19670.0955112,480596.84975600033,0,0,1.0,1.0,1.0,2219,4344,7296,0,484,tail,listed_by_2025H1,listing_aware,plain_contract,COS,False,False
USUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=USUSDT\part.parquet,True,ok,3350,1.0,1.0,True,,3350,True,2025-12-12 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,5028,0,1.0,1.0,0.0,61700.62809,320943.56616676453,17257.2412345,753836.267352,0,0,1.0,1.0,1.0,0,0,3350,0,485,tail,short_history,listing_aware,plain_contract,US,False,False
PUMPBTCUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=PUMPBTCUSDT\part.parquet,True,ok,7718,1.0,1.0,True,,7718,True,2025-06-13 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,11584,0,1.0,1.0,0.0,59425.942695000005,670842.915099032,13925.979774,590605.3960060003,0,0,1.0,1.0,1.0,0,422,7296,0,486,tail,recent_only,listing_aware,plain_contract,PUMPBTC,False,False
MAVIAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=MAVIAUSDT\part.parquet,True,ok,10207,0.9412168119917704,1.0,True,,10207,True,2025-03-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,17,0,23718,0,1.0,1.0,0.0,59037.78079,425587.4298745616,14325.5916,449087.9123,600,0,1.0,0.9412168119917703,1.0,0,2911,7296,0,487,tail,recent_only,hold_quality_or_short_history,plain_contract,MAVIA,False,False
PUNDIXUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=PUNDIXUSDT\part.parquet,True,ok,8774,1.0,1.0,True,,8774,True,2025-04-30 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,13166,0,1.0,1.0,0.0,57970.8586,341613.9022661614,14482.601530000002,515563.24584999995,0,0,1.0,1.0,1.0,0,1478,7296,0,488,tail,recent_only,listing_aware,plain_contract,PUNDIX,False,False
FLUIDUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=FLUIDUSDT\part.parquet,True,ok,5246,1.0,1.0,True,,5246,True,2025-09-24 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,7872,0,1.0,1.0,0.0,54244.99705,309812.62935815856,16460.3511,418218.4708,0,0,1.0,1.0,1.0,0,0,5246,0,489,tail,short_history,listing_aware,plain_contract,FLUID,False,False
ALLUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ALLUSDT\part.parquet,True,ok,6423,1.0,1.0,True,,6423,True,2025-08-06 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,11244,0,1.0,1.0,0.0,50849.2739,193298.6778580881,8948.7423,354128.45864000043,0,0,1.0,1.0,1.0,0,0,6423,0,490,tail,short_history,listing_aware,plain_contract,ALL,False,False
TACUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=TACUSDT\part.parquet,True,ok,6950,1.0,1.0,True,,6950,True,2025-07-15 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,10432,0,1.0,1.0,0.0,50809.710307,405015.40174371056,10055.0022855,604140.7116620004,0,0,1.0,1.0,1.0,0,0,6950,0,491,tail,short_history,listing_aware,plain_contract,TAC,False,False
1000000BOBUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=1000000BOBUSDT\part.parquet,True,ok,7912,1.0,1.0,True,,7912,True,2025-06-05 08:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,11874,0,1.0,1.0,0.0,47507.43692,502647.19855126645,11109.854325,1069349.7884340005,0,0,1.0,1.0,1.0,0,616,7296,0,492,tail,recent_only,listing_aware,multiplier_contract,1000000BOB,False,False
CVCUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=CVCUSDT\part.parquet,True,ok,8752,0.9588665447897624,0.9998857404021938,True,,8752,True,2025-05-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,8,0,19358,0,1.0,1.0,0.0,45585.89099,152465.65814554843,12899.643045,233023.506774,360,1,1.0,0.9588665447897623,0.9998857404021938,0,1456,7296,0,493,tail,recent_only,hold_quality_or_short_history,plain_contract,CVC,False,False
VICUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=VICUSDT\part.parquet,True,ok,9943,1.0,1.0,True,,9943,True,2025-03-12 17:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,14514,0,1.0,1.0,0.0,45063.1739,604298.5526192145,17360.465864,444914.38650000043,0,0,1.0,1.0,1.0,0,2647,7296,0,494,tail,recent_only,listing_aware,plain_contract,VIC,False,False
CARVUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=CARVUSDT\part.parquet,True,ok,6392,1.0,1.0,True,,6392,True,2025-08-07 16:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,9590,0,1.0,1.0,0.0,40497.649099999995,113658.66143847935,12032.580068000001,245284.51445,0,0,1.0,1.0,1.0,0,0,6392,0,495,tail,short_history,listing_aware,plain_contract,CARV,False,False
SLPUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SLPUSDT\part.parquet,True,ok,7285,0.927522306108442,1.0,True,,7285,True,2025-07-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,11,0,20386,0,1.0,1.0,0.0,38716.878723,128490.52901726686,9942.1902288,207439.3373670001,528,0,1.0,0.927522306108442,1.0,0,0,7285,0,496,tail,recent_only,hold_quality_or_short_history,plain_contract,SLP,False,False
CTKUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=CTKUSDT\part.parquet,True,ok,9470,0.9265047518479408,0.999894403379092,True,,9470,True,2025-04-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,10,0,24148,0,1.0,1.0,0.0,34489.29875,146010.32129691658,7324.67053,200113.33317000017,696,1,1.0,0.9265047518479409,0.9998944033790919,0,2174,7296,0,497,tail,recent_only,hold_quality_or_short_history,plain_contract,CTK,False,False
