level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,expression,skeleton_key,production_key,blueprint_id
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,mean_24h,"Mul(Delta(Mean(open_interest_last,8),24),Sub(CSRank(Mean(open_interest_last,8)),CSRank(Mean(trade_return_1h,24))))",skel_8c2c9f3f4b776243,prod_1ed82aa685af1048,a7ff55r3_f9b19ab6dc1f882c
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,mean_24h,"Mul(Neg(ZScore(Mean(open_interest_last,8))),Sign(Mean(trade_return_1h,24)))",skel_2674b9b28339672e,prod_36affeda496bae1b,a7ff55r3_650139657633424a
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,mean_24h,"Mean(Mul(Mean(open_interest_last,8),Mean(trade_return_1h,24)),4)",skel_8a80c8785bbf365b,prod_a09170de33f132e5,a7ff55r3_1f7072a12084eafe
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,mean_24h,"Sub(CSRank(Mean(open_interest_last,8)),CSRank(Mean(trade_return_1h,24)))",skel_bcb165b7818f5d85,prod_338f06b9f6462962,a7ff55r3_af378d3917dcbecf
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,zmean_24h,"Mul(Delta(Mean(open_interest_last,8),24),Sub(CSRank(Mean(open_interest_last,8)),CSRank(ZScore(Mean(trade_return_1h,24)))))",skel_ea3ce7738ec5fb30,prod_ba473ea48c6d9a24,a7ff55r3_bca6b5b84a164971
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,zmean_24h,"Mul(Neg(ZScore(Mean(open_interest_last,8))),Sign(ZScore(Mean(trade_return_1h,24))))",skel_f4061a64df347a31,prod_0c4a844a5eef117a,a7ff55r3_0553e1aa31d522cb
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,zmean_24h,"Mean(Mul(Mean(open_interest_last,8),ZScore(Mean(trade_return_1h,24))),4)",skel_bb02868db9f6b779,prod_e5f333a8ce6f0ecd,a7ff55r3_ab04c02ce704a900
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,mean_8h,zmean_24h,"Sub(CSRank(Mean(open_interest_last,8)),CSRank(ZScore(Mean(trade_return_1h,24))))",skel_af8c1327eb17d836,prod_4a9407978d20bc4d,a7ff55r3_950050976ea65687
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,level,"Mul(Delta(ZScore(Mean(open_interest_last,8)),24),Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(trade_return_1h)))",skel_0a66f0f5eefec7ab,prod_b3dcd86e624c0ffe,a7ff55r3_e3b292e6e24e826e
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,level,"Mul(Neg(ZScore(ZScore(Mean(open_interest_last,8)))),Sign(trade_return_1h))",skel_9bf9b7aa7b80877e,prod_91f41480ab23b0ea,a7ff55r3_52885cd82e49e8d3
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,level,"Mean(Mul(ZScore(Mean(open_interest_last,8)),trade_return_1h),4)",skel_1717bdff259036b1,prod_009ff7bf257f8bdb,a7ff55r3_5e5004c9ea9be3c9
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,level,"Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(trade_return_1h))",skel_206e713fb3d9a164,prod_af1ada91d0da2743,a7ff55r3_1be57ba8a461362e
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,delta_4h,"Mul(Delta(ZScore(Mean(open_interest_last,8)),24),Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Delta(trade_return_1h,4))))",skel_ed4f1d0a031f5137,prod_ce397d04094385d6,a7ff55r3_79ebf21dd54c4b21
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,delta_4h,"Mul(Neg(ZScore(ZScore(Mean(open_interest_last,8)))),Sign(Delta(trade_return_1h,4)))",skel_857699c27821c9ad,prod_43892c89a2ba4215,a7ff55r3_9e2e3892c91799f2
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,delta_4h,"Mean(Mul(ZScore(Mean(open_interest_last,8)),Delta(trade_return_1h,4)),4)",skel_5e59fd0ac881977f,prod_83812c2cd35920b9,a7ff55r3_ee43bed91ffc3c17
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,delta_4h,"Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Delta(trade_return_1h,4)))",skel_2674b9b28339672e,prod_84c61292e8641566,a7ff55r3_ece9c49d6021befb
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,mean_4h,"Mul(Delta(ZScore(Mean(open_interest_last,8)),24),Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Mean(trade_return_1h,4))))",skel_ed4f1d0a031f5137,prod_4614c65d0245ec68,a7ff55r3_67bdc47e8178b0f0
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,mean_4h,"Mul(Neg(ZScore(ZScore(Mean(open_interest_last,8)))),Sign(Mean(trade_return_1h,4)))",skel_857699c27821c9ad,prod_75dab898551f0b40,a7ff55r3_6d8439e1394b8258
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,mean_4h,"Mean(Mul(ZScore(Mean(open_interest_last,8)),Mean(trade_return_1h,4)),4)",skel_5e59fd0ac881977f,prod_0a71b00cd22be171,a7ff55r3_5acbdf172e0de770
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,mean_4h,"Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Mean(trade_return_1h,4)))",skel_2674b9b28339672e,prod_c6da222873c28880,a7ff55r3_3c379f935dd53fa9
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,zmean_4h,"Mul(Delta(ZScore(Mean(open_interest_last,8)),24),Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(ZScore(Mean(trade_return_1h,4)))))",skel_645a6995f5269099,prod_14158d17ad252eda,a7ff55r3_12f2b024a93df4b9
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,zmean_4h,"Mul(Neg(ZScore(ZScore(Mean(open_interest_last,8)))),Sign(ZScore(Mean(trade_return_1h,4))))",skel_149481c585bd5f8b,prod_cba1718b74682f09,a7ff55r3_9634b1c6168ce81e
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,zmean_4h,"Mean(Mul(ZScore(Mean(open_interest_last,8)),ZScore(Mean(trade_return_1h,4))),4)",skel_23144da521f368b4,prod_ae7f29a18aaee3eb,a7ff55r3_d57f2831386d0d81
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,zmean_4h,"Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(ZScore(Mean(trade_return_1h,4))))",skel_f4061a64df347a31,prod_375fbcd92b19b3de,a7ff55r3_ad63fed47bf7d3c7
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,delta_8h,"Mul(Delta(ZScore(Mean(open_interest_last,8)),24),Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Delta(trade_return_1h,8))))",skel_ed4f1d0a031f5137,prod_9abcf56eef926e47,a7ff55r3_275ca2b29201f682
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,delta_8h,"Mul(Neg(ZScore(ZScore(Mean(open_interest_last,8)))),Sign(Delta(trade_return_1h,8)))",skel_857699c27821c9ad,prod_e2d64ff7797ea789,a7ff55r3_dc1dd9744682004e
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,delta_8h,"Mean(Mul(ZScore(Mean(open_interest_last,8)),Delta(trade_return_1h,8)),4)",skel_5e59fd0ac881977f,prod_78a41cc7d7625fcd,a7ff55r3_a8a46d9ee9dbf59c
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,delta_8h,"Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Delta(trade_return_1h,8)))",skel_2674b9b28339672e,prod_a6b868304086aa42,a7ff55r3_7f1e1a0a12c66ca3
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,mean_8h,"Mul(Delta(ZScore(Mean(open_interest_last,8)),24),Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Mean(trade_return_1h,8))))",skel_ed4f1d0a031f5137,prod_e45efe23897e4f54,a7ff55r3_179dc2fa627dc663
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,mean_8h,"Mul(Neg(ZScore(ZScore(Mean(open_interest_last,8)))),Sign(Mean(trade_return_1h,8)))",skel_857699c27821c9ad,prod_e063038f545f1122,a7ff55r3_2548589f9b406980
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,mean_8h,"Mean(Mul(ZScore(Mean(open_interest_last,8)),Mean(trade_return_1h,8)),4)",skel_5e59fd0ac881977f,prod_0eae918f520f922a,a7ff55r3_3e5eb64b4e312c96
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,mean_8h,"Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Mean(trade_return_1h,8)))",skel_2674b9b28339672e,prod_73ad877f02b3a29a,a7ff55r3_627e78bfff90378e
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,zmean_8h,"Mul(Delta(ZScore(Mean(open_interest_last,8)),24),Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(ZScore(Mean(trade_return_1h,8)))))",skel_645a6995f5269099,prod_5a1fea5352a076f6,a7ff55r3_8fd5afa3501ead08
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,zmean_8h,"Mul(Neg(ZScore(ZScore(Mean(open_interest_last,8)))),Sign(ZScore(Mean(trade_return_1h,8))))",skel_149481c585bd5f8b,prod_25aff44426d5a3c7,a7ff55r3_4feed44161d117f6
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,zmean_8h,"Mean(Mul(ZScore(Mean(open_interest_last,8)),ZScore(Mean(trade_return_1h,8))),4)",skel_23144da521f368b4,prod_c001d2ba6cb72090,a7ff55r3_2fad16cf35f8c5dc
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,zmean_8h,"Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(ZScore(Mean(trade_return_1h,8))))",skel_f4061a64df347a31,prod_9da41c8f9cb3b861,a7ff55r3_374f2fc2d7704cc0
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,delta_24h,"Mul(Delta(ZScore(Mean(open_interest_last,8)),24),Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Delta(trade_return_1h,24))))",skel_ed4f1d0a031f5137,prod_61c706c18ee84ba8,a7ff55r3_fa3d6e9781a65229
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,delta_24h,"Mul(Neg(ZScore(ZScore(Mean(open_interest_last,8)))),Sign(Delta(trade_return_1h,24)))",skel_857699c27821c9ad,prod_00624df81059a185,a7ff55r3_bc1beb0f03c07c5e
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,delta_24h,"Mean(Mul(ZScore(Mean(open_interest_last,8)),Delta(trade_return_1h,24)),4)",skel_5e59fd0ac881977f,prod_9717a590bc130df7,a7ff55r3_35820ef30351ea9c
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,delta_24h,"Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Delta(trade_return_1h,24)))",skel_2674b9b28339672e,prod_047d3612075e95b2,a7ff55r3_4c7e1d738dd8a05f
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,mean_24h,"Mul(Delta(ZScore(Mean(open_interest_last,8)),24),Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Mean(trade_return_1h,24))))",skel_ed4f1d0a031f5137,prod_ca5f0d28abcebb44,a7ff55r3_3abd4a6965fda1eb
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,mean_24h,"Mul(Neg(ZScore(ZScore(Mean(open_interest_last,8)))),Sign(Mean(trade_return_1h,24)))",skel_857699c27821c9ad,prod_084647b82564b296,a7ff55r3_9084f4b610645213
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,mean_24h,"Mean(Mul(ZScore(Mean(open_interest_last,8)),Mean(trade_return_1h,24)),4)",skel_5e59fd0ac881977f,prod_bb0fe14b087fe29a,a7ff55r3_477bf7f9a1bbdb17
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,mean_24h,"Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Mean(trade_return_1h,24)))",skel_2674b9b28339672e,prod_e901803898c598a3,a7ff55r3_c64a3f9152bba439
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,zmean_24h,"Mul(Delta(ZScore(Mean(open_interest_last,8)),24),Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(ZScore(Mean(trade_return_1h,24)))))",skel_645a6995f5269099,prod_4120eabafd3a8c73,a7ff55r3_0e33526ce36f4cb5
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,zmean_24h,"Mul(Neg(ZScore(ZScore(Mean(open_interest_last,8)))),Sign(ZScore(Mean(trade_return_1h,24))))",skel_149481c585bd5f8b,prod_1db989f86159187e,a7ff55r3_69faeea5e1ce7cab
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,zmean_24h,"Mean(Mul(ZScore(Mean(open_interest_last,8)),ZScore(Mean(trade_return_1h,24))),4)",skel_23144da521f368b4,prod_55b7cf8d210195d1,a7ff55r3_aeefc553a04921d3
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,zmean_8h,zmean_24h,"Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(ZScore(Mean(trade_return_1h,24))))",skel_f4061a64df347a31,prod_c79f3897fabdc012,a7ff55r3_b64e10ba0af60975
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_24h,level,"Mul(Delta(Delta(open_interest_last,24),24),Sub(CSRank(Delta(open_interest_last,24)),CSRank(trade_return_1h)))",skel_ce638db1cf3f85fb,prod_d0338a87a78780df,a7ff55r3_7d626209d60ca119
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_24h,level,"Mul(Neg(ZScore(Delta(open_interest_last,24))),Sign(trade_return_1h))",skel_206e713fb3d9a164,prod_706633d3b8ab273d,a7ff55r3_7b56d8f71670a313
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_24h,level,"Mean(Mul(Delta(open_interest_last,24),trade_return_1h),4)",skel_8184698cb7b24c02,prod_4d476eac2d87f98c,a7ff55r3_adb3d7cbf4172c8b
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_24h,level,"Sub(CSRank(Delta(open_interest_last,24)),CSRank(trade_return_1h))",skel_51c2bb588b20fa9e,prod_d86d04d07085c2d8,a7ff55r3_72b2322bb105af95
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_24h,delta_4h,"Mul(Delta(Delta(open_interest_last,24),24),Sub(CSRank(Delta(open_interest_last,24)),CSRank(Delta(trade_return_1h,4))))",skel_8c2c9f3f4b776243,prod_eb78da9d786a4f92,a7ff55r3_09a620ef3f91b6f3
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_24h,delta_4h,"Mul(Neg(ZScore(Delta(open_interest_last,24))),Sign(Delta(trade_return_1h,4)))",skel_2674b9b28339672e,prod_14b5349d1687ec2f,a7ff55r3_0f23e0e036a43c84
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_24h,delta_4h,"Mean(Mul(Delta(open_interest_last,24),Delta(trade_return_1h,4)),4)",skel_8a80c8785bbf365b,prod_54db9804c8302042,a7ff55r3_68b293e72305c421
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,spread_rank,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_24h,delta_4h,"Sub(CSRank(Delta(open_interest_last,24)),CSRank(Delta(trade_return_1h,4)))",skel_bcb165b7818f5d85,prod_10337d33ebf3108b,a7ff55r3_1ce0cba444776f30
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,delta_x_divergence,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_24h,mean_4h,"Mul(Delta(Delta(open_interest_last,24),24),Sub(CSRank(Delta(open_interest_last,24)),CSRank(Mean(trade_return_1h,4))))",skel_8c2c9f3f4b776243,prod_1a006b4740d4cbd4,a7ff55r3_6229cda91ac463b8
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,mean_reversion_gate,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_24h,mean_4h,"Mul(Neg(ZScore(Delta(open_interest_last,24))),Sign(Mean(trade_return_1h,4)))",skel_2674b9b28339672e,prod_d4d89c48634af9da,a7ff55r3_5af68b4acd3a0c2d
L2_repaired_typed_interaction,role_mixed_allowed,R3P1,open_interest_like|price_like,smooth_mul,open_interest_last,trade_return_1h,open_interest_like,price_like,delta_24h,mean_4h,"Mean(Mul(Delta(open_interest_last,24),Mean(trade_return_1h,4)),4)",skel_8a80c8785bbf365b,prod_be4342d5f382e4cb,a7ff55r3_f630d69f5638b73f
