level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,expression,skeleton_key,production_key,blueprint_id,company_shard
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_mean,taker_flow_like,open_interest_like,delta_8h,delta_8h,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Delta(open_interest_mean,8),24))",skel_3820609b876fcdcb,prod_71929b4e7a4a16b7,a7ff55r3_4c1137b6a6788903,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_mean,taker_flow_like,open_interest_like,zmean_8h,zmean_24h,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,8))),Delta(ZScore(Mean(open_interest_mean,24)),24))",skel_1e30564263cd3636,prod_7149da493e19ba02,a7ff55r3_4d5ec0357d7ad4ed,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,zmean_24h,zmean_8h,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,24))),Delta(ZScore(Mean(open_interest_last,8)),24))",skel_1e30564263cd3636,prod_5218418a4af526d1,a7ff55r3_4e71711112876a61,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_4h,delta_24h,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_value_last,24),24))",skel_3820609b876fcdcb,prod_715d8699d4582ac1,a7ff55r3_4e8a9755fe21dd8b,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_mean,taker_flow_like,open_interest_like,level,level,"Mul(ZScore(taker_buy_quote_volume),Delta(open_interest_mean,24))",skel_e47b3d7310e98dd5,prod_c90bf43693d2ea81,a7ff55r3_4ef0a5616696d975,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_mean,taker_flow_like,open_interest_like,zmean_4h,delta_24h,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,4))),Delta(Delta(open_interest_value_mean,24),24))",skel_25002b82f6391056,prod_603b25fbbd187b3e,a7ff55r3_50f0ee2d19809a78,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_mean,taker_flow_like,open_interest_like,mean_8h,mean_4h,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Mean(open_interest_mean,4),24))",skel_3820609b876fcdcb,prod_0cff429054751b6f,a7ff55r3_511996c4be58d598,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_mean,taker_flow_like,open_interest_like,zmean_24h,mean_4h,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,24))),Delta(Mean(open_interest_mean,4),24))",skel_25002b82f6391056,prod_807f842edd02ac65,a7ff55r3_51451bb20f6c5ae3,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,level,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(open_interest_value_last,24))",skel_eaa129218e1e1a2f,prod_0f36183b33aae030,a7ff55r3_51aff174a08f2644,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_4h,zmean_24h,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(ZScore(Mean(open_interest_value_last,24)),24))",skel_1a10f276772d38a3,prod_1353dd3f3c1e06ee,a7ff55r3_52ceb0e76e6ea07e,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,zmean_4h,level,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,4))),Delta(open_interest_value_last,24))",skel_977fab637a7d4823,prod_203a6dffcde3557f,a7ff55r3_538a79569ad68a09,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_mean,taker_flow_like,open_interest_like,delta_8h,delta_24h,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Delta(open_interest_mean,24),24))",skel_3820609b876fcdcb,prod_f787b562fcd69214,a7ff55r3_551ee71408a7aee4,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_mean,taker_flow_like,open_interest_like,zmean_24h,delta_8h,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,24))),Delta(Delta(open_interest_mean,8),24))",skel_25002b82f6391056,prod_925d96d95ed4e521,a7ff55r3_5569a174fa228457,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,level,delta_4h,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_value_last,4),24))",skel_b047b94081fb1cdb,prod_1eb380297e1e43e8,a7ff55r3_55a665025405366c,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,zmean_8h,delta_24h,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,8))),Delta(Delta(open_interest_value_last,24),24))",skel_25002b82f6391056,prod_172a08a344d985a8,a7ff55r3_55aca50715f91671,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,zmean_24h,level,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,24))),Delta(open_interest_last,24))",skel_977fab637a7d4823,prod_bb4560a720f34573,a7ff55r3_56db596dbfdb3ac2,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_24h,mean_24h,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(Mean(open_interest_value_last,24),24))",skel_3820609b876fcdcb,prod_faff4da0f0e09e74,a7ff55r3_56fdd6a07cbc01e0,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_24h,zmean_24h,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(ZScore(Mean(open_interest_value_last,24)),24))",skel_1a10f276772d38a3,prod_3b77daf5b1cce483,a7ff55r3_57a93433d660f309,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_mean,taker_flow_like,open_interest_like,delta_4h,mean_24h,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Mean(open_interest_mean,24),24))",skel_3820609b876fcdcb,prod_981e7cfcb7fc5d22,a7ff55r3_59820907b9e613d0,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,zmean_8h,mean_4h,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,8))),Delta(Mean(open_interest_last,4),24))",skel_25002b82f6391056,prod_ded3b446f325988f,a7ff55r3_5a3f3eb8bb136105,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,zmean_8h,delta_4h,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,8))),Delta(Delta(open_interest_last,4),24))",skel_25002b82f6391056,prod_edf468753a8ae382,a7ff55r3_5a5dfe0fd6f442ca,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_mean,taker_flow_like,open_interest_like,mean_24h,mean_8h,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24))",skel_3820609b876fcdcb,prod_1a67c72174abb07e,a7ff55r3_5a8fd1ccb536513d,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,zmean_4h,mean_8h,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,4))),Delta(Mean(open_interest_value_last,8),24))",skel_25002b82f6391056,prod_e85ee1d6e02ff5a2,a7ff55r3_5b57b9d49b64c1ea,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_24h,level,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(open_interest_value_last,24))",skel_eaa129218e1e1a2f,prod_d9e695c006f12eed,a7ff55r3_5b5c6a94ed1a4440,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_mean,taker_flow_like,open_interest_like,zmean_8h,delta_8h,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,8))),Delta(Delta(open_interest_mean,8),24))",skel_25002b82f6391056,prod_5bfa378c110c2472,a7ff55r3_5d31fbdf43c0fbf3,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_24h,zmean_8h,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(ZScore(Mean(open_interest_value_last,8)),24))",skel_1a10f276772d38a3,prod_0e181f52240fea32,a7ff55r3_5e0422623264aa5d,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_mean,taker_flow_like,open_interest_like,mean_8h,delta_8h,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Delta(open_interest_mean,8),24))",skel_3820609b876fcdcb,prod_fd9d3017c0fc91a4,a7ff55r3_5f0a22665b7596cb,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_4h,mean_24h,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Mean(open_interest_value_last,24),24))",skel_3820609b876fcdcb,prod_2148371ce62e7fdd,a7ff55r3_5f18b88b7314986c,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,delta_24h,delta_24h,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Delta(open_interest_last,24),24))",skel_3820609b876fcdcb,prod_2f94dccb3b44afb6,a7ff55r3_5f2f110aea8259ca,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_mean,taker_flow_like,open_interest_like,zmean_4h,zmean_24h,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,4))),Delta(ZScore(Mean(open_interest_value_mean,24)),24))",skel_1e30564263cd3636,prod_4782868704ab6507,a7ff55r3_5f71fd90a13aa615,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_8h,delta_24h,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Delta(open_interest_value_last,24),24))",skel_3820609b876fcdcb,prod_f2e5a7782eee95fa,a7ff55r3_60401ba1c89e688a,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_mean,taker_flow_like,open_interest_like,delta_8h,zmean_8h,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(ZScore(Mean(open_interest_mean,8)),24))",skel_1a10f276772d38a3,prod_c7855e3354c3dd24,a7ff55r3_61d9875aa4332c72,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_24h,zmean_4h,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(ZScore(Mean(open_interest_last,4)),24))",skel_1a10f276772d38a3,prod_c986bb50237ab1df,a7ff55r3_61e863bf9962444d,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_mean,taker_flow_like,open_interest_like,delta_8h,zmean_24h,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(ZScore(Mean(open_interest_value_mean,24)),24))",skel_1a10f276772d38a3,prod_19b71890749402c4,a7ff55r3_62d69c019ee5c608,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,mean_24h,zmean_4h,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(ZScore(Mean(open_interest_value_last,4)),24))",skel_1a10f276772d38a3,prod_aec3fcf1cab6925b,a7ff55r3_62ffadcbbf4b9ed4,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_mean,taker_flow_like,open_interest_like,mean_4h,mean_8h,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Mean(open_interest_value_mean,8),24))",skel_3820609b876fcdcb,prod_9e7692dad89563e3,a7ff55r3_631fbef594351041,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,delta_8h,level,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(open_interest_last,24))",skel_eaa129218e1e1a2f,prod_3b219c46245ebb90,a7ff55r3_641ec9c8a6118808,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,zmean_8h,mean_8h,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,8))),Delta(Mean(open_interest_value_last,8),24))",skel_25002b82f6391056,prod_e0d67e3897bcc21a,a7ff55r3_64ff69f0483424cf,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_mean,taker_flow_like,open_interest_like,mean_4h,level,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(open_interest_mean,24))",skel_eaa129218e1e1a2f,prod_47bc050b36685dce,a7ff55r3_650490446c964bdc,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,delta_8h,delta_4h,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Delta(open_interest_last,4),24))",skel_3820609b876fcdcb,prod_a669348acb74c2b1,a7ff55r3_650c0aae64667e48,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_8h,zmean_4h,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(ZScore(Mean(open_interest_last,4)),24))",skel_1a10f276772d38a3,prod_f47547983e4b13e6,a7ff55r3_65dcc3a7e78a110e,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,delta_8h,mean_8h,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Mean(open_interest_last,8),24))",skel_3820609b876fcdcb,prod_efc4a1a4a9f8581a,a7ff55r3_669dccb7a4e3ba70,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_4h,zmean_8h,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(ZScore(Mean(open_interest_value_last,8)),24))",skel_1a10f276772d38a3,prod_7135759dc7bd4b5d,a7ff55r3_673f6c88b1dbe133,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_mean,taker_flow_like,open_interest_like,delta_4h,mean_8h,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Mean(open_interest_mean,8),24))",skel_3820609b876fcdcb,prod_b63535204d0c0b8b,a7ff55r3_6838288ee06c171c,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_mean,taker_flow_like,open_interest_like,delta_24h,delta_4h,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Delta(open_interest_mean,4),24))",skel_3820609b876fcdcb,prod_bce40597e7039e79,a7ff55r3_683d32166d8d5401,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_mean,taker_flow_like,open_interest_like,delta_8h,mean_4h,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Mean(open_interest_value_mean,4),24))",skel_3820609b876fcdcb,prod_06d874ea34fbcfbc,a7ff55r3_686887c77cb949e5,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_mean,taker_flow_like,open_interest_like,delta_8h,mean_24h,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Mean(open_interest_mean,24),24))",skel_3820609b876fcdcb,prod_59061b17ebfd3970,a7ff55r3_6962ef3f3787f51e,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_mean,taker_flow_like,open_interest_like,delta_24h,zmean_24h,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(ZScore(Mean(open_interest_mean,24)),24))",skel_1a10f276772d38a3,prod_7499bf2565910bf8,a7ff55r3_69e3faf95a1115fc,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_mean,taker_flow_like,open_interest_like,zmean_8h,delta_4h,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,8))),Delta(Delta(open_interest_mean,4),24))",skel_25002b82f6391056,prod_ec8697725d44afa6,a7ff55r3_6c6bd6eb40c8f3e7,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,level,mean_4h,"Mul(ZScore(taker_buy_quote_volume),Delta(Mean(open_interest_value_last,4),24))",skel_b047b94081fb1cdb,prod_076785affc903550,a7ff55r3_6d424e65376c7068,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_mean,taker_flow_like,open_interest_like,delta_24h,level,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(open_interest_mean,24))",skel_eaa129218e1e1a2f,prod_2befee507fd3cb92,a7ff55r3_6d8a992b76dd402e,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_last,taker_flow_like,open_interest_like,delta_24h,zmean_24h,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(ZScore(Mean(open_interest_value_last,24)),24))",skel_1a10f276772d38a3,prod_003941e52ff0cf1e,a7ff55r3_6e37b7abcb4d047b,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_mean,taker_flow_like,open_interest_like,zmean_24h,mean_24h,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,24))),Delta(Mean(open_interest_mean,24),24))",skel_25002b82f6391056,prod_66f4f1a07720b8eb,a7ff55r3_6fc56deacb470907,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_value_mean,taker_flow_like,open_interest_like,level,zmean_4h,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_value_mean,4)),24))",skel_9d4d1f180098a5fc,prod_0dcd3e8aa2b4b09d,a7ff55r3_7037ca451a885734,shard_07
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_8h,zmean_8h,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(ZScore(Mean(open_interest_last,8)),24))",skel_1a10f276772d38a3,prod_f572b4c0c4b75a92,a7ff55r3_707936344ef31fec,shard_07
