a7ls_arm,arm_name,search_role,level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,modifier_guard_required,expression,skeleton_key,production_key,blueprint_id,in_materialization_queue,in_company_numeric_wave_queue,materialization_shard,checkpoint_key,numeric_shard
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,zmean_1h,delta_4h,False,"Neg(Mul(ZScore(Mean(premium_count,1)),Delta(mark_trade_basis_bps,4)))",skel_9995be0537f8d000,prod_a3899e19f647cf6e,a7ls1_3327f13342e770ef,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_3327f13342e770ef,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,delta_8h,mean_12h,False,"Neg(Mul(Delta(premium_count,8),Mean(mark_index_basis_bps,12)))",skel_5aa3c6bd7cbc604b,prod_254276b51a7a63ec,a7ls1_334530230fe20bb4,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_334530230fe20bb4,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,delta_24h,zmean_2h,False,"Neg(Mul(Delta(premium_count,24),ZScore(Mean(mark_index_basis_bps,2))))",skel_7a46080bacc0bcf0,prod_59dead161db99d28,a7ls1_3361f468dde5ed74,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_3361f468dde5ed74,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,zmean_168h,mean_24h,False,"Neg(Mul(ZScore(Mean(premium_count,168)),Mean(mark_index_basis_bps,24)))",skel_9995be0537f8d000,prod_95928cfc3056536c,a7ls1_33d619387fc71f5d,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_33d619387fc71f5d,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,delta_2h,zmean_72h,False,"Neg(Mul(Delta(premium_count,2),ZScore(Mean(premium_close_bps,72))))",skel_7a46080bacc0bcf0,prod_d8ab9baba758650b,a7ls1_33ddb4f2d15fae91,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_33ddb4f2d15fae91,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,delta_4h,mean_12h,False,"Neg(Mul(Delta(premium_count,4),Mean(mark_index_basis_bps,12)))",skel_5aa3c6bd7cbc604b,prod_c7319651140055a6,a7ls1_34137b93ec1a11e3,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_34137b93ec1a11e3,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,delta_4h,delta_4h,False,"Neg(Mul(Delta(premium_count,4),Delta(mark_index_basis_bps,4)))",skel_5aa3c6bd7cbc604b,prod_881479ac1680ca68,a7ls1_342daf875c61ac2b,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_342daf875c61ac2b,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,mean_8h,decay_24h,False,"Neg(Mul(Mean(premium_count,8),Decay(mark_trade_basis_bps,24)))",skel_5aa3c6bd7cbc604b,prod_c93139b7e21fb176,a7ls1_343a7a7ea70b85b4,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_343a7a7ea70b85b4,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,mean_4h,mean_12h,False,"Neg(Mul(Mean(premium_count,4),Mean(mark_trade_basis_bps,12)))",skel_5aa3c6bd7cbc604b,prod_4a22c2696fb6482b,a7ls1_3464cec637b1c5b4,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_3464cec637b1c5b4,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,zmean_24h,mean_1h,False,"Neg(Mul(ZScore(Mean(premium_count,24)),Mean(mark_index_basis_bps,1)))",skel_9995be0537f8d000,prod_3a7a44601ef7613c,a7ls1_34a177bafbf50f2d,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_34a177bafbf50f2d,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,delta_2h,delta_48h,False,"Neg(Mul(Delta(premium_count,2),Delta(mark_index_basis_bps,48)))",skel_5aa3c6bd7cbc604b,prod_74192860b058ebb3,a7ls1_34b43335568ee9d7,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_34b43335568ee9d7,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,mean_72h,level,False,"Neg(Mul(Mean(premium_count,72),mark_trade_basis_bps))",skel_b38374ffbf4aa226,prod_d220f751e530d644,a7ls1_34be1ec0b7b4ad07,True,True,a7ls_d_materialization_s060,a7ls_d_numeric_s014::a7ls1_34be1ec0b7b4ad07,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,mean_12h,mean_2h,False,"Neg(Mul(Mean(premium_count,12),Mean(mark_trade_basis_bps,2)))",skel_5aa3c6bd7cbc604b,prod_024e8c70dc0e6944,a7ls1_3504e8edaa27d574,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_3504e8edaa27d574,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,mean_168h,delta_48h,False,"Neg(Mul(Mean(premium_count,168),Delta(mark_trade_basis_bps,48)))",skel_5aa3c6bd7cbc604b,prod_5c4909209e02c5cd,a7ls1_3516f922c311df7a,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_3516f922c311df7a,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,delta_168h,mean_48h,False,"Neg(Mul(Delta(premium_count,168),Mean(mark_trade_basis_bps,48)))",skel_5aa3c6bd7cbc604b,prod_8de8fb9e939c0e6a,a7ls1_351b5c1caacf7c9a,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_351b5c1caacf7c9a,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,delta_2h,level,False,"Neg(Mul(Delta(premium_count,2),mark_trade_basis_bps))",skel_b38374ffbf4aa226,prod_7235af4d9e0281c2,a7ls1_351f5aacfb5e0e4f,True,True,a7ls_d_materialization_s060,a7ls_d_numeric_s014::a7ls1_351f5aacfb5e0e4f,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,mean_72h,zmean_8h,False,"Neg(Mul(Mean(premium_count,72),ZScore(Mean(mark_index_basis_bps,8))))",skel_7a46080bacc0bcf0,prod_968fccf573931584,a7ls1_3522dca1d1ec0988,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_3522dca1d1ec0988,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,zmean_72h,zmean_72h,False,"Neg(Mul(ZScore(Mean(premium_count,72)),ZScore(Mean(mark_trade_basis_bps,72))))",skel_faecf1a8e834b946,prod_203a278cd7343430,a7ls1_355e6db2ab6405ae,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_355e6db2ab6405ae,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,level,delta_168h,False,"Neg(Mul(premium_count,Delta(mark_index_basis_bps,168)))",skel_03a79df769f8f145,prod_a2658f2ce156c5c7,a7ls1_355f338156e26b12,True,True,a7ls_d_materialization_s060,a7ls_d_numeric_s014::a7ls1_355f338156e26b12,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,zmean_1h,zmean_48h,False,"Neg(Mul(ZScore(Mean(premium_count,1)),ZScore(Mean(mark_index_basis_bps,48))))",skel_faecf1a8e834b946,prod_acdd2dd056d93099,a7ls1_358eeb1e062e7626,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_358eeb1e062e7626,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,mean_4h,zmean_1h,False,"Neg(Mul(Mean(premium_count,4),ZScore(Mean(mark_index_basis_bps,1))))",skel_7a46080bacc0bcf0,prod_054fe2a443b5b210,a7ls1_3591e52ce942b7d4,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_3591e52ce942b7d4,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,delta_4h,tsrank_24h,False,"Neg(Mul(Delta(premium_count,4),TSRank(mark_index_basis_bps,24)))",skel_5aa3c6bd7cbc604b,prod_50bbc158bb09e3d6,a7ls1_3597febddc2ace1a,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_3597febddc2ace1a,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,mean_1h,zmean_1h,False,"Neg(Mul(Mean(premium_count,1),ZScore(Mean(premium_close_bps,1))))",skel_7a46080bacc0bcf0,prod_98945ad64cfc1b08,a7ls1_35c11dce2c58fbeb,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_35c11dce2c58fbeb,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,mean_24h,mean_24h,False,"Neg(Mul(Mean(premium_count,24),Mean(premium_close_bps,24)))",skel_5aa3c6bd7cbc604b,prod_49d0d8df659c9d5d,a7ls1_35c66cfe1f2a08ee,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_35c66cfe1f2a08ee,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,mean_2h,mean_48h,False,"Neg(Mul(Mean(premium_count,2),Mean(mark_trade_basis_bps,48)))",skel_5aa3c6bd7cbc604b,prod_3b99a549817c34d5,a7ls1_35c8f157522e74b0,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_35c8f157522e74b0,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,mean_2h,delta_8h,False,"Neg(Mul(Mean(premium_count,2),Delta(mark_index_basis_bps,8)))",skel_5aa3c6bd7cbc604b,prod_580690ad98a518b8,a7ls1_360749cc7c356a7b,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_360749cc7c356a7b,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,mean_4h,zmean_1h,False,"Neg(Mul(Mean(premium_count,4),ZScore(Mean(mark_trade_basis_bps,1))))",skel_7a46080bacc0bcf0,prod_5f5cf437041a0daa,a7ls1_3626d453100539cc,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_3626d453100539cc,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,delta_48h,delta_8h,False,"Neg(Mul(Delta(premium_count,48),Delta(mark_trade_basis_bps,8)))",skel_5aa3c6bd7cbc604b,prod_8681288c9d2a6cba,a7ls1_362a9c0b4c62fc95,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_362a9c0b4c62fc95,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,level,mean_24h,False,"Neg(Mul(premium_count,Mean(mark_index_basis_bps,24)))",skel_03a79df769f8f145,prod_c4cecf83797a7f0c,a7ls1_3636fe104d7f3ce0,True,True,a7ls_d_materialization_s060,a7ls_d_numeric_s014::a7ls1_3636fe104d7f3ce0,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,delta_12h,delta_12h,False,"Neg(Mul(Delta(premium_count,12),Delta(mark_trade_basis_bps,12)))",skel_5aa3c6bd7cbc604b,prod_9ed2931bea28bd7a,a7ls1_363fad67c1f2da22,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_363fad67c1f2da22,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,delta_1h,level,False,"Neg(Mul(Delta(premium_count,1),mark_index_basis_bps))",skel_b38374ffbf4aa226,prod_617c2d6ada3f21c4,a7ls1_364dabb32ab824bf,True,True,a7ls_d_materialization_s060,a7ls_d_numeric_s014::a7ls1_364dabb32ab824bf,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,mean_4h,tsrank_24h,False,"Neg(Mul(Mean(premium_count,4),TSRank(mark_trade_basis_bps,24)))",skel_5aa3c6bd7cbc604b,prod_be11998a36ee2ea7,a7ls1_36780e87d0803518,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_36780e87d0803518,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,zmean_48h,mean_2h,False,"Neg(Mul(ZScore(Mean(premium_count,48)),Mean(mark_index_basis_bps,2)))",skel_9995be0537f8d000,prod_bd92f44658f836ab,a7ls1_3689498ac7c774db,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_3689498ac7c774db,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,delta_2h,mean_72h,False,"Neg(Mul(Delta(premium_count,2),Mean(mark_index_basis_bps,72)))",skel_5aa3c6bd7cbc604b,prod_8feb0a51d8be51a4,a7ls1_3695b72021ab043e,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_3695b72021ab043e,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,delta_4h,mean_168h,False,"Neg(Mul(Delta(premium_count,4),Mean(mark_index_basis_bps,168)))",skel_5aa3c6bd7cbc604b,prod_75606ad576827c53,a7ls1_36a43b450f3a754b,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_36a43b450f3a754b,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,zmean_2h,delta_12h,False,"Neg(Mul(ZScore(Mean(premium_count,2)),Delta(mark_index_basis_bps,12)))",skel_9995be0537f8d000,prod_8f505cc4717db65e,a7ls1_36b6f988bf03e141,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_36b6f988bf03e141,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,mean_8h,tsrank_24h,False,"Neg(Mul(Mean(premium_count,8),TSRank(mark_trade_basis_bps,24)))",skel_5aa3c6bd7cbc604b,prod_39368fdca0516da7,a7ls1_36dfb3df67583e15,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_36dfb3df67583e15,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,mean_4h,zmean_1h,False,"Neg(Mul(Mean(premium_count,4),ZScore(Mean(premium_close_bps,1))))",skel_7a46080bacc0bcf0,prod_2358e531cfc5e1db,a7ls1_36e1c7cda58fb22e,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_36e1c7cda58fb22e,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,zmean_48h,delta_48h,False,"Neg(Mul(ZScore(Mean(premium_count,48)),Delta(mark_index_basis_bps,48)))",skel_9995be0537f8d000,prod_77a2d159e69a89b7,a7ls1_36e25e815876b89b,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_36e25e815876b89b,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,mean_8h,decay_24h,False,"Neg(Mul(Mean(premium_count,8),Decay(mark_index_basis_bps,24)))",skel_5aa3c6bd7cbc604b,prod_9211f3c3867edd99,a7ls1_36f8504c14bfe9ef,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_36f8504c14bfe9ef,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,delta_24h,delta_168h,False,"Neg(Mul(Delta(premium_count,24),Delta(premium_close_bps,168)))",skel_5aa3c6bd7cbc604b,prod_865fd53200c3fdb8,a7ls1_3718400e07c560f5,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_3718400e07c560f5,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,abs_zmean_24h,delta_8h,False,"Neg(Mul(Abs(ZScore(Mean(premium_count,24))),Delta(mark_trade_basis_bps,8)))",skel_6973b6ef87ba0b0d,prod_1f9b55bfe52bbfb1,a7ls1_372bfed0d2276708,True,True,a7ls_d_materialization_s060,a7ls_d_numeric_s014::a7ls1_372bfed0d2276708,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,zmean_168h,zmean_4h,False,"Neg(Mul(ZScore(Mean(premium_count,168)),ZScore(Mean(mark_trade_basis_bps,4))))",skel_faecf1a8e834b946,prod_c6a1132fecc61517,a7ls1_37448e3aadd493e5,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_37448e3aadd493e5,a7ls_d_numeric_s014
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,tsrank_24h,mean_2h,False,"Neg(Mul(TSRank(premium_count,24),Mean(mark_index_basis_bps,2)))",skel_5aa3c6bd7cbc604b,prod_fbb8b98d70f6932c,a7ls1_37741ebe6b7debcb,True,True,a7ls_d_materialization_s064,a7ls_d_numeric_s014::a7ls1_37741ebe6b7debcb,a7ls_d_numeric_s014
