event_id,venue,instrument,funding_time_utc,observable_time_utc,funding_rate,payer_side,receiver_side,source_record_id
funding-685db793dc64a33fa560,BINANCE_UM,ETHUSDT,2024-10-08 16:00:00+00:00,2024-10-08 17:00:00+00:00,8.377e-05,LONG,SHORT,ETHUSDT_fundingRate.csv:845
funding-83aae5ce8fb4d8e75653,BINANCE_UM,ETHUSDT,2024-10-09 00:00:00+00:00,2024-10-09 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:846
funding-2782bd9daf0342daa669,BINANCE_UM,ETHUSDT,2024-10-09 08:00:00+00:00,2024-10-09 09:00:00+00:00,3.64e-05,LONG,SHORT,ETHUSDT_fundingRate.csv:847
funding-e0288658f97e5ad3cde0,BINANCE_UM,ETHUSDT,2024-10-09 16:00:00+00:00,2024-10-09 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:848
funding-6da50e46b4329e0beafb,BINANCE_UM,ETHUSDT,2024-10-10 00:00:00+00:00,2024-10-10 01:00:00+00:00,6.663e-05,LONG,SHORT,ETHUSDT_fundingRate.csv:849
funding-2303143fec04bbafc308,BINANCE_UM,ETHUSDT,2024-10-10 08:00:00+00:00,2024-10-10 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:850
funding-54bef1929dd616eacc33,BINANCE_UM,ETHUSDT,2024-10-10 16:00:00+00:00,2024-10-10 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:851
funding-c4e67421714b0ffbafc3,BINANCE_UM,ETHUSDT,2024-10-11 00:00:00+00:00,2024-10-11 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:852
funding-d4e694b5153aa414d284,BINANCE_UM,ETHUSDT,2024-10-11 08:00:00+00:00,2024-10-11 09:00:00+00:00,9.474e-05,LONG,SHORT,ETHUSDT_fundingRate.csv:853
funding-53b1e9f0b0fc5bd0f418,BINANCE_UM,ETHUSDT,2024-10-11 16:00:00.001000+00:00,2024-10-11 17:00:00.001000+00:00,5.977e-05,LONG,SHORT,ETHUSDT_fundingRate.csv:854
funding-d0d25f990980091e88e9,BINANCE_UM,ETHUSDT,2024-10-12 00:00:00+00:00,2024-10-12 01:00:00+00:00,4.445e-05,LONG,SHORT,ETHUSDT_fundingRate.csv:855
funding-479daaac1b7eb84cbf69,BINANCE_UM,ETHUSDT,2024-10-12 08:00:00.001000+00:00,2024-10-12 09:00:00.001000+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:856
funding-85e21666820a0432c704,BINANCE_UM,ETHUSDT,2024-10-12 16:00:00+00:00,2024-10-12 17:00:00+00:00,7.35e-05,LONG,SHORT,ETHUSDT_fundingRate.csv:857
funding-cc177ca06517bbe5cc3b,BINANCE_UM,ETHUSDT,2024-10-13 00:00:00+00:00,2024-10-13 01:00:00+00:00,7.928e-05,LONG,SHORT,ETHUSDT_fundingRate.csv:858
funding-7a7fb92ddd9f0a699fac,BINANCE_UM,ETHUSDT,2024-10-13 08:00:00+00:00,2024-10-13 09:00:00+00:00,3.958e-05,LONG,SHORT,ETHUSDT_fundingRate.csv:859
funding-5da13fa80717951671c2,BINANCE_UM,ETHUSDT,2024-10-13 16:00:00+00:00,2024-10-13 17:00:00+00:00,1.763e-05,LONG,SHORT,ETHUSDT_fundingRate.csv:860
funding-522cb7558d842d2f45c6,BINANCE_UM,ETHUSDT,2024-10-14 00:00:00+00:00,2024-10-14 01:00:00+00:00,6.559e-05,LONG,SHORT,ETHUSDT_fundingRate.csv:861
funding-ec3345a158f6ca070c86,BINANCE_UM,ETHUSDT,2024-10-14 08:00:00+00:00,2024-10-14 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:862
funding-c61fb4cd65427512a45a,BINANCE_UM,ETHUSDT,2024-10-14 16:00:00+00:00,2024-10-14 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:863
funding-1965ff7bb05e3eb86191,BINANCE_UM,ETHUSDT,2024-10-15 00:00:00+00:00,2024-10-15 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:864
funding-abd6e8c41a9f37c32328,BINANCE_UM,ETHUSDT,2024-10-15 08:00:00+00:00,2024-10-15 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:865
funding-67322f483a08886893a6,BINANCE_UM,ETHUSDT,2024-10-15 16:00:00+00:00,2024-10-15 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:866
funding-3eef6d1b9b220c0841c3,BINANCE_UM,ETHUSDT,2024-10-16 00:00:00+00:00,2024-10-16 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:867
funding-6b199d40f2f6ed825bda,BINANCE_UM,ETHUSDT,2024-10-16 08:00:00.001000+00:00,2024-10-16 09:00:00.001000+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:868
funding-6636c339e9b36b0450e3,BINANCE_UM,ETHUSDT,2024-10-16 16:00:00+00:00,2024-10-16 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:869
funding-ea8e3fbc649d4cf9e139,BINANCE_UM,ETHUSDT,2024-10-17 00:00:00+00:00,2024-10-17 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:870
funding-50ee79d64c18ece817be,BINANCE_UM,ETHUSDT,2024-10-17 08:00:00+00:00,2024-10-17 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:871
funding-c3fb93f6393e0f420b2c,BINANCE_UM,ETHUSDT,2024-10-17 16:00:00.001000+00:00,2024-10-17 17:00:00.001000+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:872
funding-9fa53bc98e080f1d4316,BINANCE_UM,ETHUSDT,2024-10-18 00:00:00.010000+00:00,2024-10-18 01:00:00.010000+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:873
funding-26b363907342c3f556ee,BINANCE_UM,ETHUSDT,2024-10-18 08:00:00.001000+00:00,2024-10-18 09:00:00.001000+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:874
funding-67a8fc520971bc26e96f,BINANCE_UM,ETHUSDT,2024-10-18 16:00:00+00:00,2024-10-18 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:875
funding-a5ccb3feee32fb285d04,BINANCE_UM,ETHUSDT,2024-10-19 00:00:00+00:00,2024-10-19 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:876
funding-ff047063089a4d9b93a7,BINANCE_UM,ETHUSDT,2024-10-19 08:00:00+00:00,2024-10-19 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:877
funding-ef6185dab3ea347796f7,BINANCE_UM,ETHUSDT,2024-10-19 16:00:00+00:00,2024-10-19 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:878
funding-67a7e52b7c0d634578da,BINANCE_UM,ETHUSDT,2024-10-20 00:00:00+00:00,2024-10-20 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:879
funding-35af315f8a47bc09a380,BINANCE_UM,ETHUSDT,2024-10-20 08:00:00+00:00,2024-10-20 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:880
funding-a33dce69c3b2d7518f27,BINANCE_UM,ETHUSDT,2024-10-20 16:00:00+00:00,2024-10-20 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:881
funding-6da910ae2eb79ed25958,BINANCE_UM,ETHUSDT,2024-10-21 00:00:00+00:00,2024-10-21 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:882
funding-e96ed3225888a153d4af,BINANCE_UM,ETHUSDT,2024-10-21 08:00:00+00:00,2024-10-21 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:883
funding-a0c2247ecfbf4be83f70,BINANCE_UM,ETHUSDT,2024-10-21 16:00:00+00:00,2024-10-21 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:884
funding-6f70c987f255e86eee10,BINANCE_UM,ETHUSDT,2024-10-22 00:00:00+00:00,2024-10-22 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:885
funding-2287d2f92762320b8a2a,BINANCE_UM,ETHUSDT,2024-10-22 08:00:00+00:00,2024-10-22 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:886
funding-d26035b7759666006a29,BINANCE_UM,ETHUSDT,2024-10-22 16:00:00+00:00,2024-10-22 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:887
funding-13b42b512c59957541c5,BINANCE_UM,ETHUSDT,2024-10-23 00:00:00+00:00,2024-10-23 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:888
funding-e2e0a7a4a8651d06df41,BINANCE_UM,ETHUSDT,2024-10-23 08:00:00+00:00,2024-10-23 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:889
funding-92ee467daa19e8cc87d9,BINANCE_UM,ETHUSDT,2024-10-23 16:00:00+00:00,2024-10-23 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:890
funding-b95f3a699899310ccd1a,BINANCE_UM,ETHUSDT,2024-10-24 00:00:00+00:00,2024-10-24 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:891
funding-e79c3f6eaa600b84a3d9,BINANCE_UM,ETHUSDT,2024-10-24 08:00:00+00:00,2024-10-24 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:892
funding-c036054c3dc9ce78e8bf,BINANCE_UM,ETHUSDT,2024-10-24 16:00:00+00:00,2024-10-24 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:893
funding-949b9878155abf27269d,BINANCE_UM,ETHUSDT,2024-10-25 00:00:00+00:00,2024-10-25 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:894
funding-c3e42e6938419d453d9d,BINANCE_UM,ETHUSDT,2024-10-25 08:00:00+00:00,2024-10-25 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:895
funding-95a18384bf310d74029a,BINANCE_UM,ETHUSDT,2024-10-25 16:00:00+00:00,2024-10-25 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:896
funding-b79e8decc7b9210c644e,BINANCE_UM,ETHUSDT,2024-10-26 00:00:00+00:00,2024-10-26 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:897
funding-4d75c19cdc1189582703,BINANCE_UM,ETHUSDT,2024-10-26 08:00:00.001000+00:00,2024-10-26 09:00:00.001000+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:898
funding-e15e1e92b0740d2e1fba,BINANCE_UM,ETHUSDT,2024-10-26 16:00:00+00:00,2024-10-26 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:899
funding-0cb6d38f5b1afde3a748,BINANCE_UM,ETHUSDT,2024-10-27 00:00:00+00:00,2024-10-27 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:900
funding-ad5fd591e0f6b503a74b,BINANCE_UM,ETHUSDT,2024-10-27 08:00:00+00:00,2024-10-27 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:901
funding-c0cd52ae43fece346587,BINANCE_UM,ETHUSDT,2024-10-27 16:00:00+00:00,2024-10-27 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:902
funding-1bdf1a6c367bad30df78,BINANCE_UM,ETHUSDT,2024-10-28 00:00:00+00:00,2024-10-28 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:903
funding-37f7c8b40266f1ec7353,BINANCE_UM,ETHUSDT,2024-10-28 08:00:00.001000+00:00,2024-10-28 09:00:00.001000+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:904
funding-d52ee3480ab4553d49ce,BINANCE_UM,ETHUSDT,2024-10-28 16:00:00+00:00,2024-10-28 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:905
funding-121cb3b0fbea9065a126,BINANCE_UM,ETHUSDT,2024-10-29 00:00:00+00:00,2024-10-29 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:906
funding-0248fba2365bc677d5ca,BINANCE_UM,ETHUSDT,2024-10-29 08:00:00+00:00,2024-10-29 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:907
funding-0b3daf92d4b5c870a003,BINANCE_UM,ETHUSDT,2024-10-29 16:00:00.004000+00:00,2024-10-29 17:00:00.004000+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:908
funding-f644ca760290280841ab,BINANCE_UM,ETHUSDT,2024-10-30 00:00:00+00:00,2024-10-30 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:909
funding-d210b320ce3c87abbc27,BINANCE_UM,ETHUSDT,2024-10-30 08:00:00+00:00,2024-10-30 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:910
funding-6f03365eecb01fc29565,BINANCE_UM,ETHUSDT,2024-10-30 16:00:00.013000+00:00,2024-10-30 17:00:00.013000+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:911
funding-4b1ead3c0d96b4ce4e9d,BINANCE_UM,ETHUSDT,2024-10-31 00:00:00+00:00,2024-10-31 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:912
funding-2e1603b66f3992152fba,BINANCE_UM,ETHUSDT,2024-10-31 08:00:00+00:00,2024-10-31 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:913
funding-604232a8fa1a50bc0b04,BINANCE_UM,ETHUSDT,2024-10-31 16:00:00+00:00,2024-10-31 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:914
funding-531fc8e2d06eea5f998a,BINANCE_UM,ETHUSDT,2024-11-01 00:00:00+00:00,2024-11-01 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:915
funding-1fe8f4f053ca72790e20,BINANCE_UM,ETHUSDT,2024-11-01 08:00:00+00:00,2024-11-01 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:916
funding-1c605f78860c9eb3abfe,BINANCE_UM,ETHUSDT,2024-11-01 16:00:00+00:00,2024-11-01 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:917
funding-fe951a36cb6bb1e21031,BINANCE_UM,ETHUSDT,2024-11-02 00:00:00+00:00,2024-11-02 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:918
funding-e08f882f78869d46c90e,BINANCE_UM,ETHUSDT,2024-11-02 08:00:00+00:00,2024-11-02 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:919
funding-dd5c472a4d138e2b466c,BINANCE_UM,ETHUSDT,2024-11-02 16:00:00+00:00,2024-11-02 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:920
funding-9e1baf856c0f0aeb76c4,BINANCE_UM,ETHUSDT,2024-11-03 00:00:00+00:00,2024-11-03 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:921
funding-8ca0dc99f531bed1d1b1,BINANCE_UM,ETHUSDT,2024-11-03 08:00:00+00:00,2024-11-03 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:922
funding-629078d5517dfd1294b5,BINANCE_UM,ETHUSDT,2024-11-03 16:00:00+00:00,2024-11-03 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:923
funding-01daf95e33861d48986a,BINANCE_UM,ETHUSDT,2024-11-04 00:00:00+00:00,2024-11-04 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:924
funding-f27205b640a0b1db15ca,BINANCE_UM,ETHUSDT,2024-11-04 08:00:00+00:00,2024-11-04 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:925
funding-ef5303edba8ac68512a4,BINANCE_UM,ETHUSDT,2024-11-04 16:00:00+00:00,2024-11-04 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:926
funding-e6bca7b56457ccabb57c,BINANCE_UM,ETHUSDT,2024-11-05 00:00:00+00:00,2024-11-05 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:927
funding-a92ae4dc86c0281947d0,BINANCE_UM,ETHUSDT,2024-11-05 08:00:00.003000+00:00,2024-11-05 09:00:00.003000+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:928
funding-880c4d6f420eb9699a97,BINANCE_UM,ETHUSDT,2024-11-05 16:00:00.001000+00:00,2024-11-05 17:00:00.001000+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:929
funding-ab1ee1f86280feecf179,BINANCE_UM,ETHUSDT,2024-11-06 00:00:00+00:00,2024-11-06 01:00:00+00:00,9.511e-05,LONG,SHORT,ETHUSDT_fundingRate.csv:930
funding-702dd0de03aaaf0c738d,BINANCE_UM,ETHUSDT,2024-11-06 08:00:00+00:00,2024-11-06 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:931
funding-6a0c36c7aee6ec83885d,BINANCE_UM,ETHUSDT,2024-11-06 16:00:00+00:00,2024-11-06 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:932
funding-054e027d1149ba2dd106,BINANCE_UM,ETHUSDT,2024-11-07 00:00:00+00:00,2024-11-07 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:933
funding-1eee35bb36f0c9912193,BINANCE_UM,ETHUSDT,2024-11-07 08:00:00+00:00,2024-11-07 09:00:00+00:00,0.00014885,LONG,SHORT,ETHUSDT_fundingRate.csv:934
funding-a66594f061b7af8d7faa,BINANCE_UM,ETHUSDT,2024-11-07 16:00:00+00:00,2024-11-07 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:935
funding-c0b8c5bd9820daaf063d,BINANCE_UM,ETHUSDT,2024-11-08 00:00:00+00:00,2024-11-08 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:936
funding-ad8501b806ed6940f0bd,BINANCE_UM,ETHUSDT,2024-11-08 08:00:00+00:00,2024-11-08 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:937
funding-8c84f8c05ae37ebbdaaa,BINANCE_UM,ETHUSDT,2024-11-08 16:00:00+00:00,2024-11-08 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:938
funding-96170e88ea1ced0bac63,BINANCE_UM,ETHUSDT,2024-11-09 00:00:00+00:00,2024-11-09 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:939
funding-c7f20a678a1e60d4fd7e,BINANCE_UM,ETHUSDT,2024-11-09 08:00:00+00:00,2024-11-09 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:940
funding-56d4b0eba55cf17c4132,BINANCE_UM,ETHUSDT,2024-11-09 16:00:00+00:00,2024-11-09 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:941
funding-49ce9320ee7b8384fd56,BINANCE_UM,ETHUSDT,2024-11-10 00:00:00+00:00,2024-11-10 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:942
funding-87165ea307c281ce833a,BINANCE_UM,ETHUSDT,2024-11-10 08:00:00+00:00,2024-11-10 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:943
funding-b5a510949d0e16fce6ca,BINANCE_UM,ETHUSDT,2024-11-10 16:00:00+00:00,2024-11-10 17:00:00+00:00,0.00026708,LONG,SHORT,ETHUSDT_fundingRate.csv:944
funding-719641e571bd23ae7a29,BINANCE_UM,ETHUSDT,2024-11-11 00:00:00.001000+00:00,2024-11-11 01:00:00.001000+00:00,0.00028976,LONG,SHORT,ETHUSDT_fundingRate.csv:945
funding-c360301ee01d82a7c2de,BINANCE_UM,ETHUSDT,2024-11-11 08:00:00+00:00,2024-11-11 09:00:00+00:00,0.0001881,LONG,SHORT,ETHUSDT_fundingRate.csv:946
funding-3deaa556a204774e6807,BINANCE_UM,ETHUSDT,2024-11-11 16:00:00+00:00,2024-11-11 17:00:00+00:00,0.00017298,LONG,SHORT,ETHUSDT_fundingRate.csv:947
funding-6c94416256b34f3b324c,BINANCE_UM,ETHUSDT,2024-11-12 00:00:00.002000+00:00,2024-11-12 01:00:00.002000+00:00,0.00017687,LONG,SHORT,ETHUSDT_fundingRate.csv:948
funding-ad049ec64592abdc2ea1,BINANCE_UM,ETHUSDT,2024-11-12 08:00:00+00:00,2024-11-12 09:00:00+00:00,0.0005762,LONG,SHORT,ETHUSDT_fundingRate.csv:949
funding-c0ac161628c9d3e2830e,BINANCE_UM,ETHUSDT,2024-11-12 16:00:00+00:00,2024-11-12 17:00:00+00:00,0.00046001,LONG,SHORT,ETHUSDT_fundingRate.csv:950
funding-07e5097abdd01b21dc38,BINANCE_UM,ETHUSDT,2024-11-13 00:00:00+00:00,2024-11-13 01:00:00+00:00,0.00013607,LONG,SHORT,ETHUSDT_fundingRate.csv:951
funding-201be914fcf7b62790e8,BINANCE_UM,ETHUSDT,2024-11-13 08:00:00.010000+00:00,2024-11-13 09:00:00.010000+00:00,0.00033556,LONG,SHORT,ETHUSDT_fundingRate.csv:952
funding-163ff8686d4dd3b6640c,BINANCE_UM,ETHUSDT,2024-11-13 16:00:00+00:00,2024-11-13 17:00:00+00:00,0.00012894,LONG,SHORT,ETHUSDT_fundingRate.csv:953
funding-fe0ddc1717153a575ff1,BINANCE_UM,ETHUSDT,2024-11-14 00:00:00.001000+00:00,2024-11-14 01:00:00.001000+00:00,0.0001058,LONG,SHORT,ETHUSDT_fundingRate.csv:954
funding-998f1378bcbdbebb4c9d,BINANCE_UM,ETHUSDT,2024-11-14 08:00:00+00:00,2024-11-14 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:955
funding-469a9a14994e061cb4ff,BINANCE_UM,ETHUSDT,2024-11-14 16:00:00+00:00,2024-11-14 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:956
funding-44705c7def443f5f621f,BINANCE_UM,ETHUSDT,2024-11-15 00:00:00+00:00,2024-11-15 01:00:00+00:00,0.00013133,LONG,SHORT,ETHUSDT_fundingRate.csv:957
funding-af97d167d87d3126e715,BINANCE_UM,ETHUSDT,2024-11-15 08:00:00+00:00,2024-11-15 09:00:00+00:00,0.00013108,LONG,SHORT,ETHUSDT_fundingRate.csv:958
funding-25460e57b000459b8d68,BINANCE_UM,ETHUSDT,2024-11-15 16:00:00+00:00,2024-11-15 17:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:959
funding-0a5900179d08f4fa1345,BINANCE_UM,ETHUSDT,2024-11-16 00:00:00.001000+00:00,2024-11-16 01:00:00.001000+00:00,0.00018215,LONG,SHORT,ETHUSDT_fundingRate.csv:960
funding-0cd924fdfb841f930a50,BINANCE_UM,ETHUSDT,2024-11-16 08:00:00.001000+00:00,2024-11-16 09:00:00.001000+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:961
funding-4fc3ff51484a06b394dc,BINANCE_UM,ETHUSDT,2024-11-16 16:00:00+00:00,2024-11-16 17:00:00+00:00,0.00011351,LONG,SHORT,ETHUSDT_fundingRate.csv:962
funding-b7ec441a8384ccd43b29,BINANCE_UM,ETHUSDT,2024-11-17 00:00:00+00:00,2024-11-17 01:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:963
funding-3ce81bc71b724b9b33bd,BINANCE_UM,ETHUSDT,2024-11-17 08:00:00+00:00,2024-11-17 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:964
funding-acc52111f8add4c93842,BINANCE_UM,ETHUSDT,2024-11-17 16:00:00.001000+00:00,2024-11-17 17:00:00.001000+00:00,0.00019685,LONG,SHORT,ETHUSDT_fundingRate.csv:965
funding-cc24ae72d4b3f07fde33,BINANCE_UM,ETHUSDT,2024-11-18 00:00:00+00:00,2024-11-18 01:00:00+00:00,0.00019865,LONG,SHORT,ETHUSDT_fundingRate.csv:966
funding-f002638d00b7b2f44ec8,BINANCE_UM,ETHUSDT,2024-11-18 08:00:00+00:00,2024-11-18 09:00:00+00:00,0.00031651,LONG,SHORT,ETHUSDT_fundingRate.csv:967
funding-05664fbbf760e3993c9a,BINANCE_UM,ETHUSDT,2024-11-18 16:00:00+00:00,2024-11-18 17:00:00+00:00,0.00019762,LONG,SHORT,ETHUSDT_fundingRate.csv:968
funding-d4b9f3b2cad32c485f9f,BINANCE_UM,ETHUSDT,2024-11-19 00:00:00+00:00,2024-11-19 01:00:00+00:00,0.00040458,LONG,SHORT,ETHUSDT_fundingRate.csv:969
funding-0b01d1dc67c332459709,BINANCE_UM,ETHUSDT,2024-11-19 08:00:00+00:00,2024-11-19 09:00:00+00:00,0.00021234,LONG,SHORT,ETHUSDT_fundingRate.csv:970
funding-232974edf028aa3fd8ef,BINANCE_UM,ETHUSDT,2024-11-19 16:00:00+00:00,2024-11-19 17:00:00+00:00,0.00015353,LONG,SHORT,ETHUSDT_fundingRate.csv:971
funding-5c9895b2e1d4049ddc2f,BINANCE_UM,ETHUSDT,2024-11-20 00:00:00.003000+00:00,2024-11-20 01:00:00.003000+00:00,0.00017369,LONG,SHORT,ETHUSDT_fundingRate.csv:972
funding-dacabf3552c9aaaaada3,BINANCE_UM,ETHUSDT,2024-11-20 08:00:00+00:00,2024-11-20 09:00:00+00:00,0.00019505,LONG,SHORT,ETHUSDT_fundingRate.csv:973
funding-cfeed646220bc9ef0752,BINANCE_UM,ETHUSDT,2024-11-20 16:00:00+00:00,2024-11-20 17:00:00+00:00,0.00013619,LONG,SHORT,ETHUSDT_fundingRate.csv:974
funding-87709d9c33a4851dc54b,BINANCE_UM,ETHUSDT,2024-11-21 00:00:00.001000+00:00,2024-11-21 01:00:00.001000+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:975
funding-1692d8a9052886b68323,BINANCE_UM,ETHUSDT,2024-11-21 08:00:00+00:00,2024-11-21 09:00:00+00:00,0.0001,LONG,SHORT,ETHUSDT_fundingRate.csv:976
funding-d3be47572d975551fe09,BINANCE_UM,ETHUSDT,2024-11-21 16:00:00.001000+00:00,2024-11-21 17:00:00.001000+00:00,0.00020146,LONG,SHORT,ETHUSDT_fundingRate.csv:977
funding-fea37eb6b2d93e922ae3,BINANCE_UM,ETHUSDT,2024-11-22 00:00:00+00:00,2024-11-22 01:00:00+00:00,0.0003418,LONG,SHORT,ETHUSDT_fundingRate.csv:978
funding-1d8b52fc2013218a213a,BINANCE_UM,ETHUSDT,2024-11-22 08:00:00+00:00,2024-11-22 09:00:00+00:00,0.00029201,LONG,SHORT,ETHUSDT_fundingRate.csv:979
