candidate_id,expression,objective_family,source_stage,field_families,fields,operator_signature,window_signature,skeleton_key,production_key,historical_source_ok,field_lineage_ok,pit_policy_ok,negative_control_attached,selected_for_family_balanced_preflight,preflight_decision,shared_pool_stage,control_modes
a7al2x3_eeb952f0dbad2f74,"Mul(Clip(ZScore(Mean(kline_taker_buy_quote_share,24))),Sign(Delta(open_interest_last,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Clip|Delta|Mean|Mul|Sign|ZScore,12|24,skeleton-2f4edf4dd2dd7cdd,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Clip|Delta|Mean|Mul|Sign|ZScore::12|24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_fca24bd966549e9c,"Sub(ZScore(Delta(open_interest_last,12)),ZScore(Mean(kline_taker_buy_quote_share,24)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mean|Sub|ZScore,12|24,skeleton-30d3ba252910d42c,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mean|Sub|ZScore::12|24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_2119a69211a27c67,"Mul(Sign(Delta(open_interest_last,24)),Rank(Delta(kline_taker_buy_quote_share,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mul|Rank|Sign,12|24,skeleton-57a021ebecabcc57,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mul|Rank|Sign::12|24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_1b558cadd7a94e0e,"Add(ZScore(Delta(open_interest_last,24)),Neg(Rank(Delta(kline_taker_buy_quote_share,12))))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Add|Delta|Neg|Rank|ZScore,12|24,skeleton-ae37e2737f6e97ed,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Add|Delta|Neg|Rank|ZScore::12|24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_aa7002d42e5f3c75,"Mul(Rank(Mean(Delta(open_interest_last,24),24)),Sign(Delta(kline_taker_buy_quote_share,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mean|Mul|Rank|Sign,12|24,skeleton-ca868057ab9bb5ea,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mean|Mul|Rank|Sign::12|24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_4d192ff089069171,"Sub(Abs(ZScore(Delta(open_interest_last,12))),Abs(ZScore(Delta(kline_taker_buy_quote_share,24))))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Abs|Delta|Sub|ZScore,12|24,skeleton-df45a983764233a6,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Abs|Delta|Sub|ZScore::12|24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_907e3c49019029cc,"Mul(Clip(ZScore(Mean(kline_taker_buy_quote_share,12))),Sign(Delta(open_interest_last,336)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Clip|Delta|Mean|Mul|Sign|ZScore,12|336,skeleton-2f4edf4dd2dd7cdd,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Clip|Delta|Mean|Mul|Sign|ZScore::12|336,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_35b86fcc9355899a,"Sub(ZScore(Delta(open_interest_last,336)),ZScore(Mean(kline_taker_buy_quote_share,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mean|Sub|ZScore,12|336,skeleton-30d3ba252910d42c,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mean|Sub|ZScore::12|336,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_0413850375cae7f0,"Mul(Sign(Delta(open_interest_last,12)),Rank(Delta(kline_taker_buy_quote_share,336)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mul|Rank|Sign,12|336,skeleton-57a021ebecabcc57,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mul|Rank|Sign::12|336,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_8fd5c6cd146342b0,"Add(ZScore(Delta(open_interest_last,336)),Neg(Rank(Delta(kline_taker_buy_quote_share,12))))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Add|Delta|Neg|Rank|ZScore,12|336,skeleton-ae37e2737f6e97ed,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Add|Delta|Neg|Rank|ZScore::12|336,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_3f16ad7b9e39201e,"Mul(Rank(Mean(Delta(open_interest_last,336),336)),Sign(Delta(kline_taker_buy_quote_share,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mean|Mul|Rank|Sign,12|336,skeleton-ca868057ab9bb5ea,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mean|Mul|Rank|Sign::12|336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_264295eb46f5047e,"Sub(Abs(ZScore(Delta(open_interest_last,336))),Abs(ZScore(Delta(kline_taker_buy_quote_share,12))))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Abs|Delta|Sub|ZScore,12|336,skeleton-df45a983764233a6,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Abs|Delta|Sub|ZScore::12|336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_e0248d23198695d5,"Mul(Clip(ZScore(Mean(kline_taker_buy_quote_share,336))),Sign(Delta(open_interest_last,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Clip|Delta|Mean|Mul|Sign|ZScore,12|336,skeleton-2f4edf4dd2dd7cdd,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Clip|Delta|Mean|Mul|Sign|ZScore::12|336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_a3ee472ebb803627,"Sub(ZScore(Delta(open_interest_last,12)),ZScore(Mean(kline_taker_buy_quote_share,336)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mean|Sub|ZScore,12|336,skeleton-30d3ba252910d42c,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mean|Sub|ZScore::12|336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_a61861e8225d0941,"Mul(Sign(Delta(open_interest_last,336)),Rank(Delta(kline_taker_buy_quote_share,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mul|Rank|Sign,12|336,skeleton-57a021ebecabcc57,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mul|Rank|Sign::12|336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_d8aceb99e36149b1,"Add(ZScore(Delta(open_interest_last,12)),Neg(Rank(Delta(kline_taker_buy_quote_share,336))))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Add|Delta|Neg|Rank|ZScore,12|336,skeleton-ae37e2737f6e97ed,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Add|Delta|Neg|Rank|ZScore::12|336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_a3058d2c1ed4e53f,"Mul(Rank(Mean(Delta(open_interest_last,12),336)),Sign(Delta(kline_taker_buy_quote_share,336)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mean|Mul|Rank|Sign,12|336,skeleton-ca868057ab9bb5ea,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mean|Mul|Rank|Sign::12|336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_e1844e256455df14,"Sub(Abs(ZScore(Delta(open_interest_last,12))),Abs(ZScore(Delta(kline_taker_buy_quote_share,336))))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Abs|Delta|Sub|ZScore,12|336,skeleton-df45a983764233a6,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Abs|Delta|Sub|ZScore::12|336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_7f6ff1bafbd2c316,"Mul(Clip(ZScore(Mean(kline_taker_buy_quote_share,12))),Sign(Delta(open_interest_last,48)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Clip|Delta|Mean|Mul|Sign|ZScore,12|48,skeleton-2f4edf4dd2dd7cdd,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Clip|Delta|Mean|Mul|Sign|ZScore::12|48,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_9d38fec451e3bfcd,"Sub(ZScore(Delta(open_interest_last,12)),ZScore(Mean(kline_taker_buy_quote_share,48)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mean|Sub|ZScore,12|48,skeleton-30d3ba252910d42c,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mean|Sub|ZScore::12|48,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_170b44d3bcf25b90,"Mul(Sign(Delta(open_interest_last,12)),Rank(Delta(kline_taker_buy_quote_share,48)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mul|Rank|Sign,12|48,skeleton-57a021ebecabcc57,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mul|Rank|Sign::12|48,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_3792476669a0facc,"Add(ZScore(Delta(open_interest_last,12)),Neg(Rank(Delta(kline_taker_buy_quote_share,48))))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Add|Delta|Neg|Rank|ZScore,12|48,skeleton-ae37e2737f6e97ed,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Add|Delta|Neg|Rank|ZScore::12|48,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_084f1add8b8d0ad5,"Mul(Rank(Mean(Delta(open_interest_last,12),48)),Sign(Delta(kline_taker_buy_quote_share,48)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mean|Mul|Rank|Sign,12|48,skeleton-ca868057ab9bb5ea,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mean|Mul|Rank|Sign::12|48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_5937550cedbbb7fb,"Sub(Abs(ZScore(Delta(open_interest_last,12))),Abs(ZScore(Delta(kline_taker_buy_quote_share,48))))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Abs|Delta|Sub|ZScore,12|48,skeleton-df45a983764233a6,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Abs|Delta|Sub|ZScore::12|48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_a850880ebc5d2f34,"Mul(Clip(ZScore(Mean(kline_taker_buy_quote_share,48))),Sign(Delta(open_interest_last,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Clip|Delta|Mean|Mul|Sign|ZScore,12|48,skeleton-2f4edf4dd2dd7cdd,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Clip|Delta|Mean|Mul|Sign|ZScore::12|48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_fbe606d88b4cdb6f,"Sub(ZScore(Delta(open_interest_last,48)),ZScore(Mean(kline_taker_buy_quote_share,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mean|Sub|ZScore,12|48,skeleton-30d3ba252910d42c,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mean|Sub|ZScore::12|48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_9d1bba5886c5c9bf,"Mul(Sign(Delta(open_interest_last,48)),Rank(Delta(kline_taker_buy_quote_share,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mul|Rank|Sign,12|48,skeleton-57a021ebecabcc57,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mul|Rank|Sign::12|48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_e2c220c3fc6a072a,"Add(ZScore(Delta(open_interest_last,48)),Neg(Rank(Delta(kline_taker_buy_quote_share,12))))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Add|Delta|Neg|Rank|ZScore,12|48,skeleton-ae37e2737f6e97ed,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Add|Delta|Neg|Rank|ZScore::12|48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_169e927d3e61c9a4,"Mul(Rank(Mean(Delta(open_interest_last,48),48)),Sign(Delta(kline_taker_buy_quote_share,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mean|Mul|Rank|Sign,12|48,skeleton-ca868057ab9bb5ea,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mean|Mul|Rank|Sign::12|48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_d57d3b5837349a15,"Sub(Abs(ZScore(Delta(open_interest_last,48))),Abs(ZScore(Delta(kline_taker_buy_quote_share,12))))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Abs|Delta|Sub|ZScore,12|48,skeleton-df45a983764233a6,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Abs|Delta|Sub|ZScore::12|48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_11ececaa0c31af36,"Mul(Clip(ZScore(Mean(kline_taker_buy_quote_share,72))),Sign(Delta(open_interest_last,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Clip|Delta|Mean|Mul|Sign|ZScore,12|72,skeleton-2f4edf4dd2dd7cdd,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Clip|Delta|Mean|Mul|Sign|ZScore::12|72,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_9cd3cb82640eb804,"Sub(ZScore(Delta(open_interest_last,12)),ZScore(Mean(kline_taker_buy_quote_share,72)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mean|Sub|ZScore,12|72,skeleton-30d3ba252910d42c,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mean|Sub|ZScore::12|72,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_4251116c45f80417,"Mul(Sign(Delta(open_interest_last,72)),Rank(Delta(kline_taker_buy_quote_share,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mul|Rank|Sign,12|72,skeleton-57a021ebecabcc57,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mul|Rank|Sign::12|72,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
