base_field,semantic_type,seed_route,transform_name,formula_count,materialization_count,company_wave_count,levels,motifs,semantic_pairs,side
open_interest_last,positioning_like,modifier_only_seed,zmean_8h,28,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;funding_like|positioning_like,secondary
open_interest_mean,positioning_like,modifier_only_seed,level,28,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like,primary
open_interest_mean,positioning_like,modifier_only_seed,zmean_12h,28,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;funding_like|positioning_like,secondary
open_interest_mean,positioning_like,modifier_only_seed,zmean_1h,28,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;funding_like|positioning_like,secondary
open_interest_mean,positioning_like,modifier_only_seed,zmean_24h,28,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;funding_like|positioning_like,secondary
open_interest_mean,positioning_like,modifier_only_seed,zmean_2h,28,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;funding_like|positioning_like,secondary
open_interest_mean,positioning_like,modifier_only_seed,zmean_4h,28,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;funding_like|positioning_like,secondary
open_interest_mean,positioning_like,modifier_only_seed,zmean_8h,28,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;funding_like|positioning_like,secondary
open_interest_value_last,positioning_like,modifier_only_seed,level,28,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like,primary
open_interest_value_last,positioning_like,modifier_only_seed,zmean_12h,28,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;funding_like|positioning_like,secondary
open_interest_value_last,positioning_like,modifier_only_seed,zmean_1h,28,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;funding_like|positioning_like,secondary
open_interest_value_last,positioning_like,modifier_only_seed,zmean_24h,28,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;funding_like|positioning_like,secondary
open_interest_value_last,positioning_like,modifier_only_seed,zmean_2h,28,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;funding_like|positioning_like,secondary
open_interest_value_last,positioning_like,modifier_only_seed,zmean_4h,28,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;funding_like|positioning_like,secondary
open_interest_value_last,positioning_like,modifier_only_seed,zmean_8h,28,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;funding_like|positioning_like,secondary
open_interest_value_mean,positioning_like,modifier_only_seed,level,28,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like,primary
trade_return_1h,price_like,exploratory_signal_seed,delta_12h,27,17,17,L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;smooth_mul;spread_rank;sub,basis_premium_like|price_like;price_like|volatility_like,secondary
trade_return_1h,price_like,exploratory_signal_seed,delta_4h,27,16,16,L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;smooth_mul;spread_rank;sub,basis_premium_like|price_like;price_like|volatility_like,secondary
trade_return_1h,price_like,exploratory_signal_seed,delta_8h,27,17,17,L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;smooth_mul;spread_rank;sub,basis_premium_like|price_like;price_like|volatility_like,secondary
trade_return_1h,price_like,exploratory_signal_seed,mean_12h,27,15,15,L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;smooth_mul;spread_rank;sub,basis_premium_like|price_like;price_like|volatility_like,secondary
trade_return_1h,price_like,exploratory_signal_seed,mean_4h,27,17,17,L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;smooth_mul;spread_rank;sub,basis_premium_like|price_like;price_like|volatility_like,secondary
trade_return_1h,price_like,exploratory_signal_seed,mean_8h,27,16,16,L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;smooth_mul;spread_rank;sub,basis_premium_like|price_like;price_like|volatility_like,secondary
age_x_liquidity,liquidity_like,modifier_only_seed,level,24,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,liquidity_like|volatility_like,primary
global_long_short_account_ratio_mean,positioning_like,modifier_only_seed,delta_24h,24,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;relative_shock;signed_spread;smooth_mul;spread_rank;sub,funding_like|positioning_like,secondary
global_long_short_account_ratio_mean,positioning_like,modifier_only_seed,delta_48h,24,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;relative_shock;signed_spread;smooth_mul;spread_rank;sub,funding_like|positioning_like,secondary
global_long_short_account_ratio_mean,positioning_like,modifier_only_seed,mean_24h,24,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;relative_shock;signed_spread;smooth_mul;spread_rank;sub,funding_like|positioning_like,secondary
premium_close_bps,basis_premium_like,exploratory_signal_seed,delta_1h,24,12,12,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,basis_premium_like;basis_premium_like|price_like;basis_premium_like|volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,zmean_12h,23,6,6,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like;volatility_like|volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,zmean_1h,23,6,6,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like;volatility_like|volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,zmean_2h,23,6,6,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like;volatility_like|volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,zmean_4h,23,6,6,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like;volatility_like|volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,zmean_8h,23,6,6,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like;volatility_like|volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,delta_12h,23,6,6,L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;smooth_mul;spread_rank;sub,basis_premium_like|volatility_like;volatility_like|volatility_like,secondary
realized_vol_24h,volatility_like,exploratory_signal_seed,delta_1h,23,4,4,L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;smooth_mul;spread_rank;sub,basis_premium_like|volatility_like;volatility_like|volatility_like,secondary
realized_vol_24h,volatility_like,exploratory_signal_seed,delta_2h,23,5,5,L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;smooth_mul;spread_rank;sub,basis_premium_like|volatility_like;volatility_like|volatility_like,secondary
realized_vol_24h,volatility_like,exploratory_signal_seed,delta_4h,23,5,5,L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;smooth_mul;spread_rank;sub,basis_premium_like|volatility_like;volatility_like|volatility_like,secondary
realized_vol_24h,volatility_like,exploratory_signal_seed,delta_8h,23,4,4,L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;smooth_mul;spread_rank;sub,basis_premium_like|volatility_like;volatility_like|volatility_like,secondary
realized_vol_24h,volatility_like,exploratory_signal_seed,mean_12h,23,5,5,L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;smooth_mul;spread_rank;sub,basis_premium_like|volatility_like;volatility_like|volatility_like,secondary
realized_vol_24h,volatility_like,exploratory_signal_seed,mean_1h,23,6,6,L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;smooth_mul;spread_rank;sub,basis_premium_like|volatility_like;volatility_like|volatility_like,secondary
realized_vol_24h,volatility_like,exploratory_signal_seed,mean_2h,23,5,5,L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;smooth_mul;spread_rank;sub,basis_premium_like|volatility_like;volatility_like|volatility_like,secondary
realized_vol_24h,volatility_like,exploratory_signal_seed,mean_4h,23,5,5,L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;smooth_mul;spread_rank;sub,basis_premium_like|volatility_like;volatility_like|volatility_like,secondary
realized_vol_24h,volatility_like,exploratory_signal_seed,mean_8h,23,4,4,L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;smooth_mul;spread_rank;sub,basis_premium_like|volatility_like;volatility_like|volatility_like,secondary
mark_open,basis_premium_like,modifier_only_seed,level,22,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like;basis_premium_like|price_like;basis_premium_like|volatility_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,delta_12h,20,14,14,L2_typed_two_field_interaction;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|basis_premium_like;basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
premium_close_bps,basis_premium_like,exploratory_signal_seed,delta_1h,20,14,14,L2_typed_two_field_interaction;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|basis_premium_like;basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
premium_close_bps,basis_premium_like,exploratory_signal_seed,delta_2h,20,14,14,L2_typed_two_field_interaction;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|basis_premium_like;basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
premium_close_bps,basis_premium_like,exploratory_signal_seed,delta_4h,20,14,14,L2_typed_two_field_interaction;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|basis_premium_like;basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
premium_close_bps,basis_premium_like,exploratory_signal_seed,delta_8h,20,14,14,L2_typed_two_field_interaction;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|basis_premium_like;basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
premium_close_bps,basis_premium_like,exploratory_signal_seed,mean_1h,20,14,14,L2_typed_two_field_interaction;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|basis_premium_like;basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
premium_close_bps,basis_premium_like,exploratory_signal_seed,mean_2h,20,14,14,L2_typed_two_field_interaction;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|basis_premium_like;basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
premium_close_bps,basis_premium_like,exploratory_signal_seed,mean_4h,20,14,14,L2_typed_two_field_interaction;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|basis_premium_like;basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
premium_close_bps,basis_premium_like,exploratory_signal_seed,mean_8h,20,14,14,L2_typed_two_field_interaction;L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|basis_premium_like;basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
trade_quote_volume,liquidity_like,modifier_only_seed,level,20,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|liquidity_like;liquidity_like|volatility_like,secondary
trade_volume,liquidity_like,modifier_only_seed,level,20,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|liquidity_like;liquidity_like|volatility_like,secondary
volume_volatility_ratio_168h,liquidity_like,modifier_only_seed,level,20,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|liquidity_like;liquidity_like|volatility_like,secondary
premium_close_bps,basis_premium_like,exploratory_signal_seed,delta_12h,19,11,11,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,basis_premium_like;basis_premium_like|price_like;basis_premium_like|volatility_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,delta_2h,19,11,11,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,basis_premium_like;basis_premium_like|price_like;basis_premium_like|volatility_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,delta_4h,19,10,10,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,basis_premium_like;basis_premium_like|price_like;basis_premium_like|volatility_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,delta_8h,19,11,11,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,basis_premium_like;basis_premium_like|price_like;basis_premium_like|volatility_like,primary
premium_close_bps,basis_premium_like,exploratory_signal_seed,mean_12h,19,10,10,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,basis_premium_like;basis_premium_like|price_like;basis_premium_like|volatility_like,primary
