generator,production_family,derived_feature_id,expression,horizon,source_fields,source_field_families,transform,window_hours,availability_mask,cross_symbol_scope,feature_available_lag_bars,feature_timestamp_rule,execution_rule,requires_residual_baselines,required_negative_controls,paired_ablation_plan,decision,reject_reasons,control_id,base_candidate_id,control_mode,control_class,promotable,allowed_in_a7x3_replay
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_accel_4h_vs_24h,24)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_flow_accel_4h_vs_24h;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_f6559a0e2a7e__ctrl_time_shuffle_77644f4e45e7,a7x3_F2_aggtrades_vol_compression_interaction_24_f6559a0e2a7e,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_accel_4h_vs_24h,24)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_flow_accel_4h_vs_24h;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_f6559a0e2a7e__ctrl_wrong_lag_54b9ad7d827d,a7x3_F2_aggtrades_vol_compression_interaction_24_f6559a0e2a7e,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_accel_4h_vs_24h,24)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_flow_accel_4h_vs_24h;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_f6559a0e2a7e__ctrl_sign_flip_01d3bd0b8a47,a7x3_F2_aggtrades_vol_compression_interaction_24_f6559a0e2a7e,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_accel_4h_vs_24h,24)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_flow_accel_4h_vs_24h;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_871ec7af4ccd__ctrl_row_shuffle_e4a337fb74f4,a7x3_F2_aggtrades_vol_compression_interaction_24_871ec7af4ccd,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_accel_4h_vs_24h,24)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_flow_accel_4h_vs_24h;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_871ec7af4ccd__ctrl_time_shuffle_d051d761bae4,a7x3_F2_aggtrades_vol_compression_interaction_24_871ec7af4ccd,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_accel_4h_vs_24h,24)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_flow_accel_4h_vs_24h;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_871ec7af4ccd__ctrl_wrong_lag_0a56a1b8465d,a7x3_F2_aggtrades_vol_compression_interaction_24_871ec7af4ccd,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_accel_4h_vs_24h,24)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_flow_accel_4h_vs_24h;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_871ec7af4ccd__ctrl_sign_flip_df6653cd488e,a7x3_F2_aggtrades_vol_compression_interaction_24_871ec7af4ccd,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_imbalance_notional,12)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_flow_imbalance_notional;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_fb934eb37195__ctrl_row_shuffle_efd44d459e78,a7x3_F2_aggtrades_vol_compression_interaction_24_fb934eb37195,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_imbalance_notional,12)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_flow_imbalance_notional;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_fb934eb37195__ctrl_time_shuffle_5e112204d6f8,a7x3_F2_aggtrades_vol_compression_interaction_24_fb934eb37195,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_imbalance_notional,12)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_flow_imbalance_notional;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_fb934eb37195__ctrl_wrong_lag_d5673cd6ab72,a7x3_F2_aggtrades_vol_compression_interaction_24_fb934eb37195,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_imbalance_notional,12)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_flow_imbalance_notional;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_fb934eb37195__ctrl_sign_flip_46acbfe1fd11,a7x3_F2_aggtrades_vol_compression_interaction_24_fb934eb37195,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_imbalance_notional,12)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_flow_imbalance_notional;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_149ce4e76515__ctrl_row_shuffle_a449691f6c95,a7x3_F2_aggtrades_vol_compression_interaction_24_149ce4e76515,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_imbalance_notional,12)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_flow_imbalance_notional;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_149ce4e76515__ctrl_time_shuffle_4e3a912855b1,a7x3_F2_aggtrades_vol_compression_interaction_24_149ce4e76515,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_imbalance_notional,12)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_flow_imbalance_notional;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_149ce4e76515__ctrl_wrong_lag_469315c66c55,a7x3_F2_aggtrades_vol_compression_interaction_24_149ce4e76515,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_imbalance_notional,12)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_flow_imbalance_notional;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_149ce4e76515__ctrl_sign_flip_87fa04fa12ff,a7x3_F2_aggtrades_vol_compression_interaction_24_149ce4e76515,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_imbalance_notional,24)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_flow_imbalance_notional;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_ff91205578b5__ctrl_row_shuffle_2a2a44061de8,a7x3_F2_aggtrades_vol_compression_interaction_24_ff91205578b5,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_imbalance_notional,24)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_flow_imbalance_notional;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_ff91205578b5__ctrl_time_shuffle_4e639f49aa9b,a7x3_F2_aggtrades_vol_compression_interaction_24_ff91205578b5,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_imbalance_notional,24)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_flow_imbalance_notional;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_ff91205578b5__ctrl_wrong_lag_61e37077838d,a7x3_F2_aggtrades_vol_compression_interaction_24_ff91205578b5,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_imbalance_notional,24)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_flow_imbalance_notional;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_ff91205578b5__ctrl_sign_flip_6d0ebb86fc5e,a7x3_F2_aggtrades_vol_compression_interaction_24_ff91205578b5,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_imbalance_notional,24)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_flow_imbalance_notional;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_e3ca172e31dc__ctrl_row_shuffle_e39fd229c256,a7x3_F2_aggtrades_vol_compression_interaction_24_e3ca172e31dc,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_imbalance_notional,24)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_flow_imbalance_notional;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_e3ca172e31dc__ctrl_time_shuffle_66657f950437,a7x3_F2_aggtrades_vol_compression_interaction_24_e3ca172e31dc,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_imbalance_notional,24)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_flow_imbalance_notional;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_e3ca172e31dc__ctrl_wrong_lag_7d38f1e3cde3,a7x3_F2_aggtrades_vol_compression_interaction_24_e3ca172e31dc,wrong_lag,a7x3_replay_negative_control,False,True
