candidate_id,expression,family,field_families,fields,operators,windows,cn_memory_payload_inherited,cn_reward_payload_inherited
crypto_fg2_3061b2fe5b50da38,"Mul(Sign(Delta(open_interest_value_mean,96)),Rank(Mean(index_close,720)))",oi_price_interaction,open_interest|price,index_close|open_interest_value_mean,Mul|Sign|Delta|Rank|Mean,96|720,False,False
crypto_fg2_af124e22904ba3de,"Sub(Abs(ZScore(Delta(index_close,48))),Rank(Mean(mark_high,72)))",price_volatility_structure,price|volatility,index_close|mark_high,Sub|Abs|ZScore|Delta|Rank|Mean,48|72,False,False
crypto_fg2_7dab7571edf2ea1b,"Add(Rank(Delta(index_close,720)),Neg(Rank(Delta(mark_high,504))))",price_volatility_structure,price|volatility,index_close|mark_high,Add|Rank|Delta|Neg|Rank|Delta,504|720,False,False
crypto_fg2_821d0cd02e8a5b42,"Sub(Abs(ZScore(Delta(index_close,8))),Rank(Mean(trade_high,336)))",price_volatility_structure,price|volatility,index_close|trade_high,Sub|Abs|ZScore|Delta|Rank|Mean,8|336,False,False
crypto_fg2_19e521a491aad159,"Sub(Abs(ZScore(Mean(mark_index_basis_bps,72))),Abs(ZScore(Mean(funding_rate,96))))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Sub|Abs|ZScore|Mean|Abs|ZScore|Mean,72|96,False,False
crypto_fg2_6326e7770f94c262,"Mul(Sign(Delta(open_interest_last,72)),Rank(Mean(mark_close,168)))",oi_price_interaction,open_interest|price,mark_close|open_interest_last,Mul|Sign|Delta|Rank|Mean,72|168,False,False
crypto_fg2_bafaacf4e8474ffe,"Mul(ZScore(Delta(mark_close,336)),ZScore(Mean(mark_high,8)))",price_volatility_structure,price|volatility,mark_close|mark_high,Mul|ZScore|Delta|ZScore|Mean,8|336,False,False
crypto_fg2_9e33d6efa2f02533,"Add(Rank(Delta(trade_quote_volume,72)),Neg(ZScore(Delta(mark_low,96))))",liquidity_volatility_guarded,liquidity|volatility,mark_low|trade_quote_volume,Add|Rank|Delta|Neg|ZScore|Delta,72|96,False,False
crypto_fg2_984935cd682f91ba,"Sub(ZScore(Delta(index_close,720)),ZScore(Delta(trade_low,96)))",price_volatility_structure,price|volatility,index_close|trade_low,Sub|ZScore|Delta|ZScore|Delta,96|720,False,False
crypto_fg2_bdc8eebb5be4698b,"Sub(ZScore(Mean(open_interest_last,48)),Rank(Mean(mark_close,8)))",oi_price_interaction,open_interest|price,mark_close|open_interest_last,Sub|ZScore|Mean|Rank|Mean,8|48,False,False
crypto_fg2_04a459b21571a5f0,"Add(ZScore(Delta(taker_buy_sell_volume_ratio_last,48)),Rank(Mean(taker_buy_quote_volume,96)))",taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_last,Add|ZScore|Delta|Rank|Mean,48|96,False,False
crypto_fg2_2ec4a9c909e3b9e4,"Mul(Sign(Delta(premium_close,72)),ZScore(Mean(funding_rate,96)))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Mul|Sign|Delta|ZScore|Mean,72|96,False,False
crypto_fg2_5f10f258689adf71,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_last,12)),ZScore(Delta(trade_volume,96)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_volume,Mul|Sign|Delta|ZScore|Delta,12|96,False,False
crypto_fg2_56886f9b53db3cfb,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_mean,72))),Rank(Delta(trade_count,24)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_count,Mul|Abs|ZScore|Mean|Rank|Delta,24|72,False,False
crypto_fg2_84fb367824145027,"Mul(ZScore(Delta(index_close,504)),ZScore(Mean(mark_high,72)))",price_volatility_structure,price|volatility,index_close|mark_high,Mul|ZScore|Delta|ZScore|Mean,72|504,False,False
crypto_fg2_00a5979ded2af8ec,"Sub(Rank(Mean(top_long_short_account_ratio_last,4)),Rank(Mean(mark_close,4)))",positioning_reversal,positioning|price,mark_close|top_long_short_account_ratio_last,Sub|Rank|Mean|Rank|Mean,4,False,False
crypto_fg2_6ad3e0b3b4a768d5,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_mean,24)),ZScore(Delta(trade_count,72)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_count,Sub|Rank|Delta|ZScore|Delta,24|72,False,False
crypto_fg2_81d2145d2a9e5697,"Sub(Abs(ZScore(Delta(trade_count,168))),Abs(ZScore(Delta(trade_low,12))))",liquidity_volatility_guarded,liquidity|volatility,trade_count|trade_low,Sub|Abs|ZScore|Delta|Abs|ZScore|Delta,12|168,False,False
crypto_fg2_4b3607852af9c7a1,"Sub(Rank(Delta(open_interest_value_last,48)),Rank(Delta(trade_close,48)))",oi_price_interaction,open_interest|price,open_interest_value_last|trade_close,Sub|Rank|Delta|Rank|Delta,48,False,False
crypto_fg2_c836efc3fd115d9f,"Mul(Rank(Mean(trade_volume,720)),ZScore(Delta(trade_low,168)))",liquidity_volatility_guarded,liquidity|volatility,trade_low|trade_volume,Mul|Rank|Mean|ZScore|Delta,168|720,False,False
crypto_fg2_f19378613afd1e7f,"Add(Rank(Delta(premium_close_bps,24)),ZScore(Mean(funding_rate,96)))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Add|Rank|Delta|ZScore|Mean,24|96,False,False
crypto_fg2_78c98eb431204cd7,"Mul(Rank(Mean(mark_trade_basis_bps,8)),Sign(Delta(funding_rate,24)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Mul|Rank|Mean|Sign|Delta,8|24,False,False
crypto_fg2_4260d7d7e25c0d7e,"Mul(Rank(Mean(premium_close_bps,24)),Sign(Delta(funding_rate,24)))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Mul|Rank|Mean|Sign|Delta,24,False,False
crypto_fg2_77fbd2e81bf0917c,"Mul(Sign(Delta(top_long_short_position_ratio_mean,168)),Neg(ZScore(Delta(trade_close,8))))",positioning_reversal,positioning|price,top_long_short_position_ratio_mean|trade_close,Mul|Sign|Delta|Neg|ZScore|Delta,8|168,False,False
crypto_fg2_2c7bc9457056ba04,"Sub(ZScore(Delta(trade_close,8)),ZScore(Delta(trade_low,504)))",price_volatility_structure,price|volatility,trade_close|trade_low,Sub|ZScore|Delta|ZScore|Delta,8|504,False,False
crypto_fg2_f41aee5539c94b85,"Mul(Sign(Delta(mark_index_basis_bps,4)),ZScore(Mean(funding_rate,4)))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Mul|Sign|Delta|ZScore|Mean,4,False,False
crypto_fg2_86c20bd237f45a2b,"Mul(Rank(Mean(open_interest_value_last,720)),ZScore(Delta(trade_close,168)))",oi_price_interaction,open_interest|price,open_interest_value_last|trade_close,Mul|Rank|Mean|ZScore|Delta,168|720,False,False
crypto_fg2_9e808a8f234a13ad,"Sub(ZScore(Delta(index_close,504)),ZScore(Delta(mark_high,24)))",price_volatility_structure,price|volatility,index_close|mark_high,Sub|ZScore|Delta|ZScore|Delta,24|504,False,False
crypto_fg2_8adc089fc4d3f208,"Mul(Sign(Delta(index_close,504)),Abs(ZScore(Mean(trade_high,168))))",price_volatility_structure,price|volatility,index_close|trade_high,Mul|Sign|Delta|Abs|ZScore|Mean,168|504,False,False
crypto_fg2_53dd056a62c2ffac,"Sub(ZScore(Mean(open_interest_mean,336)),Rank(Mean(mark_close,720)))",oi_price_interaction,open_interest|price,mark_close|open_interest_mean,Sub|ZScore|Mean|Rank|Mean,336|720,False,False
crypto_fg2_a195cd32b4084476,"Sub(ZScore(Mean(premium_close,72)),ZScore(Mean(funding_rate,48)))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Sub|ZScore|Mean|ZScore|Mean,48|72,False,False
crypto_fg2_505493408e54dafe,"Sub(Abs(ZScore(Delta(trade_count,12))),Abs(ZScore(Delta(trade_high,336))))",liquidity_volatility_guarded,liquidity|volatility,trade_count|trade_high,Sub|Abs|ZScore|Delta|Abs|ZScore|Delta,12|336,False,False
crypto_fg2_ef95751593c73112,"Add(ZScore(Delta(top_long_short_position_ratio_mean,720)),Neg(Rank(Delta(index_close,48))))",positioning_reversal,positioning|price,index_close|top_long_short_position_ratio_mean,Add|ZScore|Delta|Neg|Rank|Delta,48|720,False,False
crypto_fg2_3f9683259a9aee0a,"Sub(ZScore(Mean(open_interest_mean,4)),Rank(Mean(mark_close,72)))",oi_price_interaction,open_interest|price,mark_close|open_interest_mean,Sub|ZScore|Mean|Rank|Mean,4|72,False,False
crypto_fg2_0075baaf6ce21e94,"Sub(ZScore(Mean(open_interest_mean,336)),Rank(Mean(index_close,12)))",oi_price_interaction,open_interest|price,index_close|open_interest_mean,Sub|ZScore|Mean|Rank|Mean,12|336,False,False
crypto_fg2_783fed8e2c6edea3,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,336)),ZScore(Mean(taker_buy_sell_volume_ratio_last,12)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_quote_volume,Sub|ZScore|Mean|ZScore|Mean,12|336,False,False
crypto_fg2_a19cadc825aa70d0,"Mul(Abs(ZScore(Delta(global_long_short_account_ratio_last,168))),Sign(Delta(index_close,12)))",positioning_reversal,positioning|price,global_long_short_account_ratio_last|index_close,Mul|Abs|ZScore|Delta|Sign|Delta,12|168,False,False
crypto_fg2_a3e03089d6fb981f,"Add(ZScore(Delta(top_long_short_position_ratio_mean,720)),Neg(Rank(Delta(trade_close,8))))",positioning_reversal,positioning|price,top_long_short_position_ratio_mean|trade_close,Add|ZScore|Delta|Neg|Rank|Delta,8|720,False,False
crypto_fg2_ad22ad6adbf47f28,"Mul(ZScore(Delta(trade_close,720)),ZScore(Mean(mark_high,12)))",price_volatility_structure,price|volatility,mark_high|trade_close,Mul|ZScore|Delta|ZScore|Mean,12|720,False,False
crypto_fg2_34b8c0ae7f81de92,"Mul(ZScore(Delta(trade_close,72)),ZScore(Mean(mark_low,72)))",price_volatility_structure,price|volatility,mark_low|trade_close,Mul|ZScore|Delta|ZScore|Mean,72,False,False
crypto_fg2_c15a9e0e2a0f290e,"Mul(ZScore(Delta(mark_close,96)),ZScore(Mean(mark_high,24)))",price_volatility_structure,price|volatility,mark_close|mark_high,Mul|ZScore|Delta|ZScore|Mean,24|96,False,False
crypto_fg2_50c2a303a3b2792a,"Sub(ZScore(Delta(index_close,4)),ZScore(Delta(mark_low,8)))",price_volatility_structure,price|volatility,index_close|mark_low,Sub|ZScore|Delta|ZScore|Delta,4|8,False,False
crypto_fg2_089ca602cefcd8eb,"Sub(ZScore(Mean(mark_index_basis_bps,4)),ZScore(Mean(funding_rate,24)))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Sub|ZScore|Mean|ZScore|Mean,4|24,False,False
crypto_fg2_32f4ea07237f3269,"Mul(Sign(Delta(open_interest_mean,720)),Rank(Mean(trade_close,336)))",oi_price_interaction,open_interest|price,open_interest_mean|trade_close,Mul|Sign|Delta|Rank|Mean,336|720,False,False
crypto_fg2_d578feca489cc9cb,"Sub(ZScore(Mean(mark_trade_basis_bps,8)),ZScore(Mean(funding_rate,12)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Sub|ZScore|Mean|ZScore|Mean,8|12,False,False
crypto_fg2_91da90258f19ea15,"Sub(ZScore(Mean(open_interest_last,96)),Rank(Mean(trade_close,72)))",oi_price_interaction,open_interest|price,open_interest_last|trade_close,Sub|ZScore|Mean|Rank|Mean,72|96,False,False
crypto_fg2_b03b7eb090474b2c,"Add(ZScore(Delta(open_interest_value_last,72)),ZScore(Delta(trade_close,336)))",oi_price_interaction,open_interest|price,open_interest_value_last|trade_close,Add|ZScore|Delta|ZScore|Delta,72|336,False,False
crypto_fg2_3e8689e87b6361f4,"Sub(ZScore(Mean(taker_buy_quote_volume,48)),Rank(Mean(mark_low,168)))",liquidity_volatility_guarded,liquidity|volatility,mark_low|taker_buy_quote_volume,Sub|ZScore|Mean|Rank|Mean,48|168,False,False
crypto_fg2_1b513ce9348a5450,"Mul(ZScore(Delta(open_interest_mean,504)),ZScore(Delta(trade_close,168)))",oi_price_interaction,open_interest|price,open_interest_mean|trade_close,Mul|ZScore|Delta|ZScore|Delta,168|504,False,False
crypto_fg2_ba131a90b10d2ee7,"Add(ZScore(Delta(taker_buy_sell_volume_ratio_mean,8)),Rank(Mean(taker_buy_quote_volume,168)))",taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_mean,Add|ZScore|Delta|Rank|Mean,8|168,False,False
crypto_fg2_cf5cc5df4e9226f2,"Add(Rank(Delta(mark_close,24)),Neg(Rank(Delta(mark_low,504))))",price_volatility_structure,price|volatility,mark_close|mark_low,Add|Rank|Delta|Neg|Rank|Delta,24|504,False,False
crypto_fg2_ca7c77e83b6ad5cc,"Mul(Sign(Delta(global_long_short_account_ratio_last,72)),Neg(ZScore(Delta(mark_close,168))))",positioning_reversal,positioning|price,global_long_short_account_ratio_last|mark_close,Mul|Sign|Delta|Neg|ZScore|Delta,72|168,False,False
crypto_fg2_b9e1b04c8ea91489,"Mul(Abs(ZScore(Delta(top_long_short_position_ratio_mean,720))),Sign(Delta(trade_close,4)))",positioning_reversal,positioning|price,top_long_short_position_ratio_mean|trade_close,Mul|Abs|ZScore|Delta|Sign|Delta,4|720,False,False
crypto_fg2_af79d4f53ba06859,"Sub(ZScore(Mean(premium_close,168)),ZScore(Mean(funding_rate,12)))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Sub|ZScore|Mean|ZScore|Mean,12|168,False,False
crypto_fg2_43442c72a410a64c,"Sub(Abs(ZScore(Delta(trade_quote_volume,720))),Abs(ZScore(Delta(trade_high,96))))",liquidity_volatility_guarded,liquidity|volatility,trade_high|trade_quote_volume,Sub|Abs|ZScore|Delta|Abs|ZScore|Delta,96|720,False,False
crypto_fg2_bba2d881e6b20dbf,"Mul(Sign(Delta(open_interest_value_mean,720)),Rank(Mean(trade_close,48)))",oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Mul|Sign|Delta|Rank|Mean,48|720,False,False
crypto_fg2_252b65297fe1952d,"Add(Rank(Delta(trade_close,720)),Neg(Rank(Delta(trade_high,8))))",price_volatility_structure,price|volatility,trade_close|trade_high,Add|Rank|Delta|Neg|Rank|Delta,8|720,False,False
crypto_fg2_aab0d159aad70f3c,"Mul(Rank(Mean(index_close,12)),Sign(Delta(mark_low,8)))",price_volatility_structure,price|volatility,index_close|mark_low,Mul|Rank|Mean|Sign|Delta,8|12,False,False
crypto_fg2_8aee2a352bf600cb,"Mul(ZScore(premium_close),ZScore(Mean(funding_rate,4)))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Mul|ZScore|ZScore|Mean,4,False,False
crypto_fg2_6c4dd6820214112c,"Mul(Rank(Mean(mark_close,336)),Sign(Delta(mark_high,48)))",price_volatility_structure,price|volatility,mark_close|mark_high,Mul|Rank|Mean|Sign|Delta,48|336,False,False
crypto_fg2_386aae4b64759ff9,"Mul(Sign(Delta(trade_count,8)),Abs(ZScore(Delta(trade_low,24))))",liquidity_volatility_guarded,liquidity|volatility,trade_count|trade_low,Mul|Sign|Delta|Abs|ZScore|Delta,8|24,False,False
crypto_fg2_c12f30c95f75bf41,"Mul(Sign(Delta(index_close,12)),Abs(ZScore(Mean(mark_low,12))))",price_volatility_structure,price|volatility,index_close|mark_low,Mul|Sign|Delta|Abs|ZScore|Mean,12,False,False
crypto_fg2_04998928738d6e3d,"Sub(Rank(Delta(open_interest_value_last,72)),Rank(Delta(mark_close,336)))",oi_price_interaction,open_interest|price,mark_close|open_interest_value_last,Sub|Rank|Delta|Rank|Delta,72|336,False,False
crypto_fg2_3db726adeb7b0068,"Mul(Sign(Delta(premium_close_bps,720)),ZScore(Mean(funding_rate,12)))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Mul|Sign|Delta|ZScore|Mean,12|720,False,False
crypto_fg2_f0cf9e2a33f02704,"Add(Rank(Delta(premium_close,96)),ZScore(Mean(funding_rate,720)))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Add|Rank|Delta|ZScore|Mean,96|720,False,False
crypto_fg2_24403ca1cf36ea22,"Mul(Sign(Delta(open_interest_mean,12)),Rank(Mean(mark_close,12)))",oi_price_interaction,open_interest|price,mark_close|open_interest_mean,Mul|Sign|Delta|Rank|Mean,12,False,False
crypto_fg2_12b1bd21c579a98b,"Mul(Sign(Delta(open_interest_value_mean,504)),Rank(Mean(trade_close,96)))",oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Mul|Sign|Delta|Rank|Mean,96|504,False,False
crypto_fg2_45ef5d14f2834c54,"Sub(Rank(Delta(open_interest_value_mean,336)),Rank(Delta(index_close,720)))",oi_price_interaction,open_interest|price,index_close|open_interest_value_mean,Sub|Rank|Delta|Rank|Delta,336|720,False,False
crypto_fg2_76989e2a2426106b,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,24)),Rank(Mean(trade_quote_volume,720)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_quote_volume,Mul|ZScore|Mean|Rank|Mean,24|720,False,False
crypto_fg2_5bd932a271968691,"Sub(ZScore(Mean(open_interest_mean,96)),Rank(Mean(trade_close,12)))",oi_price_interaction,open_interest|price,open_interest_mean|trade_close,Sub|ZScore|Mean|Rank|Mean,12|96,False,False
crypto_fg2_ab585f7ea6a339ce,"Mul(Sign(Delta(top_long_short_account_ratio_last,24)),Neg(ZScore(Delta(index_close,24))))",positioning_reversal,positioning|price,index_close|top_long_short_account_ratio_last,Mul|Sign|Delta|Neg|ZScore|Delta,24,False,False
crypto_fg2_1e36648c1f4ccb88,"Sub(ZScore(Mean(open_interest_last,168)),Rank(Mean(mark_close,72)))",oi_price_interaction,open_interest|price,mark_close|open_interest_last,Sub|ZScore|Mean|Rank|Mean,72|168,False,False
crypto_fg2_b67abf5ca5ac9d95,"Mul(Rank(Mean(mark_close,336)),Sign(Delta(mark_high,4)))",price_volatility_structure,price|volatility,mark_close|mark_high,Mul|Rank|Mean|Sign|Delta,4|336,False,False
crypto_fg2_6e387501a7b0b77a,"Mul(Abs(ZScore(Delta(top_long_short_position_ratio_last,168))),Sign(Delta(index_close,336)))",positioning_reversal,positioning|price,index_close|top_long_short_position_ratio_last,Mul|Abs|ZScore|Delta|Sign|Delta,168|336,False,False
crypto_fg2_7ce3c1b2de4731f4,"Sub(ZScore(Mean(open_interest_value_mean,48)),Rank(Mean(trade_close,12)))",oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Sub|ZScore|Mean|Rank|Mean,12|48,False,False
crypto_fg2_f2a175b2f4010958,"Sub(ZScore(Mean(open_interest_last,4)),Rank(Mean(trade_close,96)))",oi_price_interaction,open_interest|price,open_interest_last|trade_close,Sub|ZScore|Mean|Rank|Mean,4|96,False,False
crypto_fg2_173b19058efc13a0,"Sub(Rank(Mean(top_long_short_account_ratio_mean,48)),Rank(Mean(trade_close,4)))",positioning_reversal,positioning|price,top_long_short_account_ratio_mean|trade_close,Sub|Rank|Mean|Rank|Mean,4|48,False,False
crypto_fg2_8afd5aacf3a88de4,"Add(ZScore(Delta(top_long_short_account_ratio_last,96)),Neg(Rank(Delta(trade_close,720))))",positioning_reversal,positioning|price,top_long_short_account_ratio_last|trade_close,Add|ZScore|Delta|Neg|Rank|Delta,96|720,False,False
crypto_fg2_498416dff7e6590e,"Mul(Rank(Mean(open_interest_value_last,168)),ZScore(Delta(mark_close,96)))",oi_price_interaction,open_interest|price,mark_close|open_interest_value_last,Mul|Rank|Mean|ZScore|Delta,96|168,False,False
crypto_fg2_88f0838bc0f64c49,"Sub(ZScore(Mean(open_interest_value_last,8)),Rank(Mean(trade_close,720)))",oi_price_interaction,open_interest|price,open_interest_value_last|trade_close,Sub|ZScore|Mean|Rank|Mean,8|720,False,False
crypto_fg2_b7e41ceb7f2b8e12,"Mul(ZScore(Delta(open_interest_value_mean,72)),ZScore(Delta(index_close,12)))",oi_price_interaction,open_interest|price,index_close|open_interest_value_mean,Mul|ZScore|Delta|ZScore|Delta,12|72,False,False
crypto_fg2_a0d716de9e3c2ef6,"Mul(ZScore(Mean(top_long_short_account_ratio_mean,8)),Neg(ZScore(Delta(mark_close,48))))",positioning_reversal,positioning|price,mark_close|top_long_short_account_ratio_mean,Mul|ZScore|Mean|Neg|ZScore|Delta,8|48,False,False
crypto_fg2_2368287ab382da78,"Mul(Rank(Mean(open_interest_last,4)),ZScore(Delta(trade_close,4)))",oi_price_interaction,open_interest|price,open_interest_last|trade_close,Mul|Rank|Mean|ZScore|Delta,4,False,False
crypto_fg2_7813138ebcc13340,"Mul(Sign(Delta(trade_count,12)),Abs(ZScore(Delta(trade_low,504))))",liquidity_volatility_guarded,liquidity|volatility,trade_count|trade_low,Mul|Sign|Delta|Abs|ZScore|Delta,12|504,False,False
crypto_fg2_368a79ed606916b0,"Mul(Sign(Delta(trade_close,720)),Abs(ZScore(Mean(mark_low,96))))",price_volatility_structure,price|volatility,mark_low|trade_close,Mul|Sign|Delta|Abs|ZScore|Mean,96|720,False,False
crypto_fg2_ba76a3e37cd5a848,"Mul(Sign(Delta(trade_close,720)),Abs(ZScore(Mean(trade_high,72))))",price_volatility_structure,price|volatility,trade_close|trade_high,Mul|Sign|Delta|Abs|ZScore|Mean,72|720,False,False
crypto_fg2_af9bd89ff9c243ea,"Sub(Abs(ZScore(Delta(trade_close,336))),Rank(Mean(trade_low,72)))",price_volatility_structure,price|volatility,trade_close|trade_low,Sub|Abs|ZScore|Delta|Rank|Mean,72|336,False,False
crypto_fg2_1e54da5f185270e7,"Add(Rank(Delta(mark_close,8)),Neg(Rank(Delta(mark_high,4))))",price_volatility_structure,price|volatility,mark_close|mark_high,Add|Rank|Delta|Neg|Rank|Delta,4|8,False,False
crypto_fg2_fb5d0007040eca70,"Add(Rank(Delta(premium_close_bps,12)),ZScore(Mean(funding_rate,336)))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Add|Rank|Delta|ZScore|Mean,12|336,False,False
crypto_fg2_d2f0a925c5693dc5,"Sub(ZScore(Mean(global_long_short_account_ratio_mean,720)),ZScore(Mean(global_long_short_account_ratio_mean,12)))",positioning_reversal,positioning|price,global_long_short_account_ratio_mean|mark_close,Sub|ZScore|Mean|ZScore|Mean,12|720,False,False
