subgraph_id,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,formula_gen_gate
sg_ca878350cb5ed1f3,"Mul(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Mean(global_long_short_account_ratio_last,24))),Sign(Mean(global_long_short_account_ratio_last,24)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,diagnostic_or_repair_root_only
sg_ca87fa1ca51255d6,"SafeDiv(Mean(trade_count,24),Abs(Delta(trade_low,8)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only
sg_ca8dacdb283fb4bb,"Sub(CSRank(ZScore(Mean(trade_count,4))),CSRank(trade_low))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_ca948e8399166dd2,"SafeDiv(open_interest_last,Abs(Delta(global_long_short_account_ratio_last,24)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_ca95910a0131f0d3,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(ZScore(Mean(open_interest_last,8))))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_ca95ff14206e5d4f,"Mean(Mul(Mean(taker_buy_quote_volume,24),Delta(mark_close,24)),4)",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,diagnostic_or_repair_root_only
sg_cab8d1d4f39c731d,"Mul(Delta(Mean(open_interest_mean,4),24),Sub(CSRank(Mean(open_interest_mean,4)),CSRank(ZScore(Mean(trade_return_1h,24)))))",open_interest_mean;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_cad2d3a2d3e65fdc,"Mean(Mul(Mean(trade_count,4),ZScore(Mean(age_x_volatility,4))),4)",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_cad5a445b7380356,"Mul(Neg(ZScore(open_interest_last)),Sign(Delta(trade_return_1h,4)))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_cae836514278a5d0,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(Delta(mark_close,24)))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_caeb0808120a5c82,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(trade_high))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only
sg_caf717ac4aebda7a,"Mean(Mul(Delta(taker_buy_quote_volume,24),Mean(mark_close,4)),4)",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,diagnostic_or_repair_root_only
sg_cafd6a6dda53ed82,"Mul(Delta(ZScore(Mean(open_interest_last,24)),24),Sub(CSRank(ZScore(Mean(open_interest_last,24))),CSRank(ZScore(Mean(global_long_short_account_ratio_last,8)))))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_cb0cac0ae8971ae4,"Mean(Mul(Delta(taker_buy_quote_volume,8),Mean(mark_index_basis_bps,24)),4)",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,diagnostic_or_repair_root_only
sg_cb0f4507be9ed032,"Mul(Delta(Mean(open_interest_last,4),24),Sub(CSRank(Mean(open_interest_last,4)),CSRank(ZScore(Mean(top_long_short_account_ratio_last,8)))))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_cb1262f57f771e07,"Mean(Mul(Mean(taker_buy_quote_volume,8),Mean(open_interest_mean,8)),4)",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_cb16e2c8abae1733,"Mean(Mul(Delta(open_interest_last,4),Delta(top_long_short_account_ratio_mean,8)),4)",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_cb1e6973686693a3,"Mul(Delta(taker_buy_quote_volume,4),ZScore(ZScore(Mean(open_interest_value_last,24))))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_cb2517160aa4ada0,"SafeDiv(Mean(taker_buy_quote_volume,4),Abs(Mean(open_interest_last,24)))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,diagnostic_or_repair_root_only
sg_cb26c7865fac133b,"Mul(Neg(ZScore(Delta(trade_count,8))),Sign(Delta(trade_high,4)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_cb2b08f9233b6c2f,"Mean(Mul(Mean(open_interest_last,4),ZScore(Mean(trade_return_24h,24))),4)",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_cb30b7a2affb8934,"Sub(CSRank(ZScore(Mean(trade_count,4))),CSRank(ZScore(Mean(realized_vol_168h,8))))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_cb37cd8b1fc124f1,"Sub(CSRank(Mean(trade_count,4)),CSRank(ZScore(Mean(trade_high,4))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_cb3e173df106def5,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Delta(open_interest_value_mean,4),24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only
sg_cb40ef9615332153,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Delta(open_interest_last,24),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only
sg_cb4c83588697d47f,"Mul(Delta(Mean(taker_buy_quote_volume,24),4),ZScore(Mean(index_close,8)))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_cb58c1ee5b3a4daa,"Mul(Neg(ZScore(ZScore(Mean(trade_count,8)))),Sign(Delta(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_cb5b0ce9686185f8,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,4)),mark_high),4)",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,diagnostic_or_repair_root_only
sg_cb5ee2bdc377df1b,"Mean(Mul(Delta(open_interest_last,24),ZScore(Mean(global_long_short_account_ratio_mean,24))),4)",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_cb6cc8edd4da27ab,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,4)),Mean(open_interest_mean,8)),4)",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_cb799c0eae571cad,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Mean(index_close,4)))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_cb853a59a6ba6c9f,"Mul(Neg(ZScore(Delta(trade_count,24))),Sign(ZScore(Mean(trade_high,24))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_cb9e05111d29649b,"Mean(Mul(ZScore(Mean(trade_count,4)),Mean(trade_low,4)),4)",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_cba15f33fab16fd0,"Mul(Neg(ZScore(Delta(trade_count,4))),Sign(Delta(realized_vol_168h,8)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_cba6358dd663bd97,"SafeDiv(Mean(taker_buy_quote_volume,4),Abs(Mean(mark_close,4)))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,diagnostic_or_repair_root_only
sg_cbb498f8f64d3a67,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,4)),4),ZScore(Delta(mark_high,24)))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_cbb5b93931c1f502,"Sub(CSRank(Mean(trade_count,8)),CSRank(Delta(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_cbd9465bd40fc56a,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(ZScore(Mean(index_close,24))))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_cbde85e33503c4b3,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,8)),Mean(open_interest_mean,8)),4)",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_cbdfa44178e2fe0f,"Mean(Mul(trade_count,trade_low),4)",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_cbe2b3d5aad79af7,"Mean(Mul(Mean(open_interest_last,8),Delta(global_long_short_account_ratio_last,4)),4)",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_cbf16e70b0a4e286,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(index_close,24))))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,diagnostic_or_repair_root_only
sg_cbf3174314a70bfe,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Sign(Mean(mark_close,24)))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_cbf436e655dd3094,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,4)),Mean(mark_close,8)),4)",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,diagnostic_or_repair_root_only
sg_cbf6c237d263a2b5,"Mul(Delta(Mean(open_interest_last,8),24),Sub(CSRank(Mean(open_interest_last,8)),CSRank(Mean(trade_return_24h,8))))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_cbfa9751d0563417,"Mul(Neg(ZScore(ZScore(Mean(trade_count,24)))),Sign(Delta(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_cc0d81651240cb0f,"Mean(Mul(Delta(open_interest_mean,24),Mean(trade_close,4)),4)",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_cc105166bba13dff,"SafeDiv(Mean(taker_buy_quote_volume,4),Abs(Mean(open_interest_last,4)))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,diagnostic_or_repair_root_only
sg_cc10a3db39aa7092,"Mul(Neg(ZScore(Delta(open_interest_mean,4))),Sign(Mean(trade_close,4)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_cc33676ab88171af,"Mean(Mul(Delta(trade_count,8),Delta(trade_high,8)),4)",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_cc36c7dbd1a457d7,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Sign(ZScore(Mean(index_close,4))))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_cc3a16beb38b55e9,"Mean(Mul(Delta(trade_count,8),trade_high),4)",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_cc52867bd9843752,"Mul(Delta(ZScore(Mean(open_interest_last,8)),24),Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Mean(global_long_short_account_ratio_mean,8))))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_cc5480a00563aa22,"Sub(CSRank(ZScore(Mean(trade_count,4))),CSRank(Mean(trade_high,24)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_cc56e6a2a0d5a2ae,"Mul(Neg(ZScore(Mean(trade_count,8))),Sign(age_x_volatility))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_cc5a84c0914b09e8,"ZScore(Mean(median_quote_volume_168h,24))",median_quote_volume_168h,exploratory_signal_probe,liquidity_like,single,diagnostic_or_repair_root_only
sg_cc5c03f5a25b3fca,"Mul(Delta(Mean(open_interest_last,8),24),Sub(CSRank(Mean(open_interest_last,8)),CSRank(Mean(top_long_short_account_ratio_mean,8))))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_cc694370b3185e7d,"SafeDiv(open_interest_last,Abs(Mean(global_long_short_account_ratio_last,8)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_cc6a2463ee355ea0,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(Mean(open_interest_value_last,4)))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,diagnostic_or_repair_root_only
sg_cc7e702a96d660bd,"Mul(Delta(ZScore(Mean(trade_count,8)),24),Abs(ZScore(Mean(trade_high,4))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only
sg_cc83a89e68689c7a,"Mul(Neg(ZScore(ZScore(Mean(open_interest_last,4)))),Sign(Delta(trade_return_24h,4)))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_cc9797718d978560,"Mean(Mul(Delta(open_interest_last,4),Mean(trade_return_1h,8)),4)",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_cc9a1aaf285ae7a6,"Mul(Neg(ZScore(trade_count)),Sign(Mean(trade_high,24)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_cca0d142c1efd8db,"Mul(taker_buy_quote_volume,Sign(Delta(open_interest_mean,4)))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_cca3f72c91504aaf,"Mul(Delta(Mean(taker_buy_quote_volume,8),4),ZScore(Mean(mark_close,24)))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_ccaaa03cc31c3185,"Mul(Mean(taker_buy_quote_volume,24),Sign(Delta(mark_index_basis_bps,8)))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_ccaf7ff405fe8223,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(global_long_short_account_ratio_mean)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_ccb97835aca767c7,"Mean(Mul(ZScore(Mean(open_interest_last,4)),Mean(top_long_short_account_ratio_last,4)),4)",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_ccc2bb8ac904cf29,"Mean(Mul(ZScore(Mean(trade_count,8)),ZScore(Mean(trade_high,24))),4)",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_ccd0079bd1d89f64,"Mul(Delta(Mean(taker_buy_quote_volume,8),4),ZScore(Mean(open_interest_value_mean,24)))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_ccd3add422d43757,"Delta(realized_vol_168h,72)",realized_vol_168h,exploratory_signal_probe,volatility_like,single,diagnostic_or_repair_root_only
sg_cce30ba13ca61f1d,"Mean(Mul(taker_buy_quote_volume,open_interest_last),4)",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_ccec0ab5e61530bd,"Mean(Mul(Delta(open_interest_last,24),Delta(top_long_short_account_ratio_last,24)),4)",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_cced8dc05d08f48a,"Mean(Mul(ZScore(Mean(open_interest_last,4)),Delta(top_long_short_account_ratio_last,24)),4)",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_ccf228ce52cc9562,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Delta(open_interest_value_mean,8)))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_ccf95969c754deef,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,8)),4),ZScore(ZScore(Mean(mark_index_basis_bps,4))))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_ccfb991ee3fb4c81,"Mul(Neg(ZScore(Delta(trade_count,24))),Sign(Delta(trade_high,4)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_ccfd131accfe8ca8,"Mean(Mul(Mean(trade_count,8),trade_low),4)",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_cd01a0725c532231,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Mean(open_interest_value_mean,4),24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only
sg_cd02c5bab33dc749,"Mul(Sub(CSRank(Delta(open_interest_last,8)),CSRank(Mean(top_long_short_account_ratio_mean,4))),Sign(Mean(top_long_short_account_ratio_mean,4)))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,diagnostic_or_repair_root_only
sg_cd055ed6a9ecfbb4,"SafeDiv(Delta(trade_count,24),Abs(Mean(trade_high,24)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only
