subgraph_id,subgraph_kind,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,formula_gen_gate,pit_policy,role_policy
sg_083d38f5e9153b61,typed_transform_subgraph,"Neg(ZScore(Delta(open_interest_mean,24)))",open_interest_mean,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_084295956d71d3df,typed_transform_subgraph,"Sign(Delta(trade_return_24h,4))",trade_return_24h,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_0a1f204a764122fb,typed_transform_subgraph,"ZScore(Delta(trade_low,4))",trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_0ab52b4345007c3f,typed_transform_subgraph,"Abs(Delta(open_interest_last,24))",open_interest_last,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_0b76b4c3bbcd060c,typed_transform_subgraph,"CSRank(Delta(age_x_volatility,24))",age_x_volatility,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_0cc2aa169fc4c938,typed_transform_subgraph,"ZScore(ZScore(Mean(open_interest_value_last,24)))",open_interest_value_last,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_0de54aa41b418a69,typed_transform_subgraph,"Sign(Mean(age_x_volatility,8))",age_x_volatility,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_0e69d434e2a6a047,typed_transform_subgraph,"Sign(ZScore(Mean(mark_high,24)))",mark_high,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_0ecb9e5db99b9d0f,typed_transform_subgraph,"Sign(Delta(mark_close,24))",mark_close,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_0f28069612a75eb3,typed_transform_subgraph,"ZScore(Delta(trade_high,8))",trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_0f555ad39c753ebd,typed_transform_subgraph,"Sign(ZScore(Mean(open_interest_last,8)))",open_interest_last,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_0f7e3c2497258fa0,typed_transform_subgraph,"ZScore(ZScore(Mean(mark_index_basis_bps,8)))",mark_index_basis_bps,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_0f915a3c61499ea9,typed_transform_subgraph,"Sign(Delta(open_interest_last,4))",open_interest_last,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_0fb2f52099511cb9,typed_transform_subgraph,"ZScore(Delta(index_close,4))",index_close,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_0fc84edc4e18c785,typed_transform_subgraph,"Abs(Delta(mark_index_basis_bps,8))",mark_index_basis_bps,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_101610f382bb1bb6,typed_transform_subgraph,"CSRank(ZScore(Mean(trade_high,4)))",trade_high,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_103b6ce17769e5a7,typed_transform_subgraph,"Abs(Delta(trade_low,24))",trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_10b01452df2545b7,typed_transform_subgraph,"Sign(Mean(trade_return_24h,24))",trade_return_24h,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1101bb2298b37e28,typed_transform_subgraph,Abs(mark_index_basis_bps),mark_index_basis_bps,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_11d8d4c45ef6b835,typed_transform_subgraph,"Sign(ZScore(Mean(open_interest_value_last,24)))",open_interest_value_last,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_11e5c232d3e93a39,typed_transform_subgraph,"Sign(ZScore(Mean(index_close,4)))",index_close,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_132009e57752560b,typed_transform_subgraph,"Sign(Delta(mark_close,8))",mark_close,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_15b5bdf8470383bd,typed_transform_subgraph,"CSRank(Mean(age_x_volatility,24))",age_x_volatility,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_164e8020617df52d,typed_transform_subgraph,"Abs(Mean(open_interest_mean,8))",open_interest_mean,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_17e8e8f152d522fe,typed_transform_subgraph,"Abs(Delta(top_long_short_account_ratio_last,24))",top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1804076c3c7a7280,typed_transform_subgraph,"Abs(Delta(open_interest_value_last,8))",open_interest_value_last,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_18095ab6a843fc7b,typed_transform_subgraph,"ZScore(Delta(index_close,8))",index_close,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1819602af40cf45b,typed_transform_subgraph,"ZScore(ZScore(Mean(mark_index_basis_bps,4)))",mark_index_basis_bps,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1847f9333b7df2a2,typed_transform_subgraph,"Sign(Mean(mark_close,4))",mark_close,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_186b618322038f5e,typed_transform_subgraph,"Delta(ZScore(Mean(open_interest_value_last,24)),24)",open_interest_value_last,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_18b7a4d6c6d4ae8d,typed_transform_subgraph,"Sign(Delta(age_x_volatility,4))",age_x_volatility,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_18e212080456a419,typed_transform_subgraph,"ZScore(Delta(index_close,24))",index_close,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_19a716a62eae1ce8,typed_transform_subgraph,"Abs(ZScore(Mean(open_interest_value_last,4)))",open_interest_value_last,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1a10f5ab39ab9fba,typed_transform_subgraph,"Abs(ZScore(Delta(trade_high,24)))",trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1a1e1f4e473f3691,typed_transform_subgraph,"Abs(Delta(age_x_volatility,8))",age_x_volatility,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1ad927e402c8688b,typed_transform_subgraph,"Sign(Mean(top_long_short_account_ratio_last,8))",top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1af66a674b2c15d2,typed_transform_subgraph,"Abs(ZScore(Mean(global_long_short_account_ratio_mean,4)))",global_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1bc54eb1d1bbd6fd,typed_transform_subgraph,"Sign(Delta(global_long_short_account_ratio_last,24))",global_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1bd7862b66a93d7b,typed_transform_subgraph,"ZScore(Delta(mark_high,8))",mark_high,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1c02d792e2ae31f0,typed_transform_subgraph,Abs(open_interest_last),open_interest_last,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1c04a4b6502d8967,typed_transform_subgraph,ZScore(open_interest_value_last),open_interest_value_last,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1c50d2e1c041d16d,typed_transform_subgraph,"Abs(ZScore(Mean(open_interest_mean,8)))",open_interest_mean,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1c6e6cd7870260df,typed_transform_subgraph,"Sign(Delta(top_long_short_account_ratio_last,24))",top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1e0e3c3b64d3aad6,typed_transform_subgraph,"Sign(Delta(open_interest_mean,4))",open_interest_mean,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1e25f59e92455b5f,typed_transform_subgraph,Abs(open_interest_value_last),open_interest_value_last,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1e54d7da58789567,typed_transform_subgraph,"ZScore(ZScore(Mean(trade_high,24)))",trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1ea184b3cf80047a,typed_transform_subgraph,ZScore(mark_index_basis_bps),mark_index_basis_bps,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1faa9f75e0b6aa52,typed_transform_subgraph,"Sign(Mean(global_long_short_account_ratio_last,4))",global_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_1fdff8ca2ff8ec78,typed_transform_subgraph,"Sign(ZScore(Mean(trade_high,4)))",trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_2188e21f3f9f2ef3,typed_transform_subgraph,"Abs(Delta(trade_low,4))",trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_21bbf809be9643e2,typed_transform_subgraph,"Abs(ZScore(Mean(mark_close,4)))",mark_close,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_231495c23c22e948,typed_transform_subgraph,"Abs(ZScore(ZScore(Mean(trade_high,24))))",trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_237f61de4bf0fb73,typed_transform_subgraph,"Sign(Mean(trade_high,4))",trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_23ef70381b90dd48,typed_transform_subgraph,"ZScore(ZScore(Mean(index_close,8)))",index_close,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_23fa3428b61cb89e,typed_transform_subgraph,"ZScore(ZScore(Mean(mark_high,8)))",mark_high,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_2491afb4c8843694,typed_transform_subgraph,"Abs(Mean(age_x_volatility,24))",age_x_volatility,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_24bdfdb9c32e9b05,typed_transform_subgraph,"Abs(ZScore(Mean(open_interest_mean,24)))",open_interest_mean,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_2627379a9904eb8a,typed_transform_subgraph,"Abs(ZScore(Mean(open_interest_last,4)))",open_interest_last,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_271e9b5d69c8f2ba,typed_transform_subgraph,"CSRank(Mean(trade_low,8))",trade_low,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_274a42ddcb58287e,typed_transform_subgraph,"Abs(Delta(mark_high,8))",mark_high,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_27a05b37066b6be0,typed_transform_subgraph,"ZScore(Delta(trade_high,4))",trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_27ed925f445b8621,typed_transform_subgraph,"Sign(Delta(mark_index_basis_bps,4))",mark_index_basis_bps,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_2807f671ce870b74,typed_transform_subgraph,"ZScore(Delta(mark_index_basis_bps,8))",mark_index_basis_bps,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
