blueprint_id,level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_route,secondary_route,primary_transform,secondary_transform,modifier_guard_required,skeleton_key,production_key,in_materialization_queue,in_company_numeric_wave_queue,company_shard,expression,input_fields,input_field_count,input_tags,input_clusters,input_semantic_types,input_routes,missing_registry_fields,has_missing_registry_field,has_signal_tag,has_condition_tag,has_rescue_tag,has_hard_block_tag,level_priority,in_company_numeric_wave_queue_bool,in_materialization_queue_bool,mode,mode_decision,mode_reason,generation_priority_rank,a7input_queue
a7ff24r_8ff3d8caf41d13ef,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,mul,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,level,zmean_2h,False,skel_a2f58ee62d9e7ad2,prod_7dc6d84d606c4412,True,True,shard_02,"Mul(mark_index_basis_bps,ZScore(Mean(trade_return_1h,2)))",mark_index_basis_bps|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_8ffdc9ad798be360,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,sub,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,zmean_4h,level,False,skel_97ea9710bb50e137,prod_66427e320b8d9d3f,True,True,shard_04,"Sub(ZScore(Mean(premium_close_bps,4)),trade_return_1h)",premium_close_bps|trade_return_1h,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_021,basis_premium_like|price_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_902df794e2b7a361,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,smooth_mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,mean_8h,False,skel_5e59fd0ac881977f,prod_a12fd6f6fca81f17,True,True,shard_01,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,1)),Mean(premium_close_bps,8)),4)",mark_index_basis_bps|premium_close_bps,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_013,basis_premium_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_9075b0f95c6b0d1d,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,smooth_mul,premium_close_bps,realized_vol_168h,basis_premium_like,volatility_like,exploratory_signal_seed,exploratory_signal_seed,delta_12h,level,False,skel_8184698cb7b24c02,prod_0a5567641bc66a69,True,True,shard_05,"Mean(Mul(Delta(premium_close_bps,12),realized_vol_168h),4)",premium_close_bps|realized_vol_168h,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_015,basis_premium_like|volatility_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_90e33ed38585436f,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,gated_sign,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,mean_8h,level,False,skel_136259b72205469f,prod_88b7388edc8930ba,True,True,shard_02,"Mul(Mean(premium_close_bps,8),Sign(trade_return_1h))",premium_close_bps|trade_return_1h,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_021,basis_premium_like|price_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_90ef30cfe2a3aef9,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,smooth_mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_12h,False,skel_644ba0ee0d0e38ee,prod_9e4b650527d280b1,True,True,shard_01,"Mean(Mul(mark_index_basis_bps,Mean(premium_close_bps,12)),4)",mark_index_basis_bps|premium_close_bps,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_013,basis_premium_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_90f674444190d443,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,sub,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,level,delta_12h,False,skel_f8484b844efd270f,prod_1ed10d03e9def2f5,True,True,shard_04,"Sub(mark_index_basis_bps,Delta(trade_return_1h,12))",mark_index_basis_bps|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_90fca106843c7901,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,spread_rank,premium_close_bps,realized_vol_168h,basis_premium_like,volatility_like,exploratory_signal_seed,exploratory_signal_seed,level,zmean_2h,False,skel_a923757a8885923c,prod_51f2a90346a9d11d,True,True,shard_06,"Sub(CSRank(premium_close_bps),CSRank(ZScore(Mean(realized_vol_168h,2))))",premium_close_bps|realized_vol_168h,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_015,basis_premium_like|volatility_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_9118df49de115d00,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,spread_rank,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,zmean_8h,False,skel_f4061a64df347a31,prod_2cfc3877c0cf0a0f,True,True,shard_04,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,1))),CSRank(ZScore(Mean(trade_return_1h,8))))",mark_index_basis_bps|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_9125f0fb11264478,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,spread_rank,mark_index_basis_bps,realized_vol_168h,basis_premium_like,volatility_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,zmean_12h,False,skel_f4061a64df347a31,prod_f8b99d8c2be6c568,True,True,shard_06,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,4))),CSRank(ZScore(Mean(realized_vol_168h,12))))",mark_index_basis_bps|realized_vol_168h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_015,basis_premium_like|volatility_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_916861a3e42db18b,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,smooth_mul,premium_close_bps,realized_vol_24h,basis_premium_like,volatility_like,exploratory_signal_seed,exploratory_signal_seed,level,mean_12h,False,skel_644ba0ee0d0e38ee,prod_61b331b9418c5def,True,True,shard_05,"Mean(Mul(premium_close_bps,Mean(realized_vol_24h,12)),4)",premium_close_bps|realized_vol_24h,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_016,basis_premium_like|volatility_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_917614f480e3e903,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,sub,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,level,False,skel_97ea9710bb50e137,prod_41aa5a912a928e59,True,True,shard_01,"Sub(ZScore(Mean(mark_index_basis_bps,12)),premium_close_bps)",mark_index_basis_bps|premium_close_bps,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_013,basis_premium_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_91975265f707e190,L2_typed_two_field_interaction,role_mixed_allowed,P0,price_like|volatility_like,spread_rank,realized_vol_24h,trade_return_1h,volatility_like,price_like,exploratory_signal_seed,exploratory_signal_seed,level,delta_8h,False,skel_1a1b3fb29dff7328,prod_4c48d4b4da1f9c39,True,True,shard_07,"Sub(CSRank(realized_vol_24h),CSRank(Delta(trade_return_1h,8)))",realized_vol_24h|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_016|ic_021,price_like|volatility_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_91b2ec48ac980cd7,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,sub,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,mean_8h,level,False,skel_0994b3a36a4d53ba,prod_cdc5613e02b1c143,True,True,shard_04,"Sub(Mean(premium_close_bps,8),trade_return_1h)",premium_close_bps|trade_return_1h,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_021,basis_premium_like|price_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_925512e3b11fbc9e,L2_typed_two_field_interaction,role_mixed_allowed,P0,volatility_like|volatility_like,smooth_mul,realized_vol_168h,realized_vol_24h,volatility_like,volatility_like,exploratory_signal_seed,exploratory_signal_seed,zmean_12h,level,False,skel_1717bdff259036b1,prod_01367dbdd570bc4c,True,True,shard_07,"Mean(Mul(ZScore(Mean(realized_vol_168h,12)),realized_vol_24h),4)",realized_vol_168h|realized_vol_24h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_015|ic_016,volatility_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_9262a80b81707b68,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,smooth_mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_12h,level,False,skel_8184698cb7b24c02,prod_cd683c521260c10a,True,True,shard_01,"Mean(Mul(Mean(mark_index_basis_bps,12),premium_close_bps),4)",mark_index_basis_bps|premium_close_bps,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_013,basis_premium_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_9288e9a92c96707d,L2_typed_two_field_interaction,role_mixed_allowed,P0,price_like|volatility_like,spread_rank,realized_vol_168h,trade_return_1h,volatility_like,price_like,exploratory_signal_seed,exploratory_signal_seed,level,mean_1h,False,skel_1a1b3fb29dff7328,prod_fe2223008e88f5d5,True,True,shard_07,"Sub(CSRank(realized_vol_168h),CSRank(Mean(trade_return_1h,1)))",realized_vol_168h|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_015|ic_021,price_like|volatility_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_92966d3797fe91df,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,smooth_mul,premium_close_bps,realized_vol_168h,basis_premium_like,volatility_like,exploratory_signal_seed,exploratory_signal_seed,delta_2h,level,False,skel_8184698cb7b24c02,prod_ce5024cde4f7bda7,True,True,shard_05,"Mean(Mul(Delta(premium_close_bps,2),realized_vol_168h),4)",premium_close_bps|realized_vol_168h,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_015,basis_premium_like|volatility_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_931e020ea7a720ae,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,gated_sign,premium_close_bps,realized_vol_24h,basis_premium_like,volatility_like,exploratory_signal_seed,exploratory_signal_seed,delta_8h,level,False,skel_136259b72205469f,prod_20e424455c5db278,True,True,shard_04,"Mul(Delta(premium_close_bps,8),Sign(realized_vol_24h))",premium_close_bps|realized_vol_24h,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_016,basis_premium_like|volatility_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_933561838d1e5202,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,spread_rank,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_2h,zmean_1h,False,skel_f4061a64df347a31,prod_46f95054b4ca08a2,True,True,shard_04,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(ZScore(Mean(trade_return_1h,1))))",mark_index_basis_bps|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_93c43bd1e45d06a9,L2_typed_two_field_interaction,role_mixed_allowed,P0,price_like|volatility_like,gated_sign,realized_vol_168h,trade_return_1h,volatility_like,price_like,exploratory_signal_seed,exploratory_signal_seed,level,zmean_8h,False,skel_c80f62c274b367a9,prod_85750b3c922d01c6,True,True,shard_06,"Mul(realized_vol_168h,Sign(ZScore(Mean(trade_return_1h,8))))",realized_vol_168h|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_015|ic_021,price_like|volatility_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_93ca335c727f2689,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,mul,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,level,delta_8h,False,skel_f8484b844efd270f,prod_bc001cccde944f16,True,True,shard_02,"Mul(mark_index_basis_bps,Delta(trade_return_1h,8))",mark_index_basis_bps|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_93fd18217ae2d559,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,smooth_mul,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,mean_8h,level,False,skel_8184698cb7b24c02,prod_f613c3b75f1fac08,True,True,shard_03,"Mean(Mul(Mean(mark_index_basis_bps,8),trade_return_1h),4)",mark_index_basis_bps|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_94091eaa001197ae,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,smooth_mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_1h,mean_4h,False,skel_8a80c8785bbf365b,prod_f6b0db3e8ead64c3,True,True,shard_01,"Mean(Mul(Delta(mark_index_basis_bps,1),Mean(premium_close_bps,4)),4)",mark_index_basis_bps|premium_close_bps,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_013,basis_premium_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_9415f6fe81c32899,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,smooth_mul,mark_index_basis_bps,realized_vol_24h,basis_premium_like,volatility_like,primary_signal_seed,exploratory_signal_seed,delta_8h,level,False,skel_8184698cb7b24c02,prod_16c57bcaa12b7113,True,True,shard_05,"Mean(Mul(Delta(mark_index_basis_bps,8),realized_vol_24h),4)",mark_index_basis_bps|realized_vol_24h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_016,basis_premium_like|volatility_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_94486ecbfeed739f,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,smooth_mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_8h,zmean_12h,False,skel_bb02868db9f6b779,prod_143f04ff21ecb7b6,True,True,shard_01,"Mean(Mul(Delta(mark_index_basis_bps,8),ZScore(Mean(premium_close_bps,12))),4)",mark_index_basis_bps|premium_close_bps,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_013,basis_premium_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_94c1254e67bd54a5,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,gated_sign,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,level,delta_2h,False,skel_a2f58ee62d9e7ad2,prod_56d838032677bd45,True,True,shard_02,"Mul(mark_index_basis_bps,Sign(Delta(trade_return_1h,2)))",mark_index_basis_bps|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_94dca118bfc93c56,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,gated_sign,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,level,zmean_4h,False,skel_c80f62c274b367a9,prod_e728950833132f9e,True,True,shard_02,"Mul(premium_close_bps,Sign(ZScore(Mean(trade_return_1h,4))))",premium_close_bps|trade_return_1h,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_021,basis_premium_like|price_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_94f0aa4a933ae5f8,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,safe_div_abs,premium_close_bps,realized_vol_24h,basis_premium_like,volatility_like,exploratory_signal_seed,exploratory_signal_seed,level,zmean_12h,False,skel_c80f62c274b367a9,prod_374bc6f56f9f8a8f,True,True,shard_05,"SafeDiv(premium_close_bps,Abs(ZScore(Mean(realized_vol_24h,12))))",premium_close_bps|realized_vol_24h,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_016,basis_premium_like|volatility_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_95153311226880bf,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,gated_sign,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,level,level,False,skel_d9d4f69744bac825,prod_e2663616bf74bb2e,True,True,shard_02,"Mul(mark_index_basis_bps,Sign(trade_return_1h))",mark_index_basis_bps|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
a7ff24r_9541ec8967117ee6,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,gated_sign,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_4h,False,skel_c80f62c274b367a9,prod_dfa2ad93cff16465,True,True,shard_00,"Mul(mark_index_basis_bps,Sign(ZScore(Mean(premium_close_bps,4))))",mark_index_basis_bps|premium_close_bps,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_013,basis_premium_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0,interaction_alpha
