candidate_id,selected_for_pre_replay,selector_reason,reject_reason,selection_score,family,field_families,fields,operators,windows,wrapper_tags,expression,eval_status,active_ratio_0bar,active_ratio_field_native_lag1,inf_rows_0bar,inf_rows_field_native_lag1,expression_key,skeleton_key,production_key,operator_signature,horizon_signature
crypto_fg2_855029ad2b2e6cdc,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,index_close|open_interest_value_last,Mul|ZScore|Delta|ZScore|Delta,4|504,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_value_last,504)),ZScore(Delta(index_close,4)))",,,,,,expr-9800c1db7fa1448e,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|504,Delta|Mul|ZScore,4|504
crypto_fg2_39beacc808fc87fc,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Sub|ZScore|Mean|ZScore|Mean,12|24,funding_wrapper_risk|basis_premium_wrapper_risk,"Sub(ZScore(Mean(mark_trade_basis_bps,24)),ZScore(Mean(funding_rate,12)))",,,,,,expr-610e1e8d9dae2e07,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::12|24,Mean|Sub|ZScore,12|24
crypto_fg2_7c3f66e37cfa68f4,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Mul|Rank|Mean|ZScore|Delta,48|96,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_value_mean,96)),ZScore(Delta(trade_close,48)))",,,,,,expr-4462fc42174ef0ed,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::48|96,Delta|Mean|Mul|Rank|ZScore,48|96
crypto_fg2_e299e72403dbf1fd,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Sub|ZScore|Mean|ZScore|Mean,504,funding_wrapper_risk|basis_premium_wrapper_risk,"Sub(ZScore(Mean(mark_trade_basis_bps,504)),ZScore(Mean(funding_rate,504)))",,,,,,expr-4e665d676abb0773,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::504,Mean|Sub|ZScore,504
crypto_fg2_bd52dfd3bedd7beb,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,mark_close|top_long_short_account_ratio_mean,Mul|ZScore|Mean|Neg|ZScore|Delta,4,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(top_long_short_account_ratio_mean,4)),Neg(ZScore(Delta(mark_close,4))))",,,,,,expr-86907801abefe899,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::4,Delta|Mean|Mul|Neg|ZScore,4
crypto_fg2_536bad096be00f94,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,mark_close|open_interest_last,Mul|Rank|Mean|ZScore|Delta,48|336,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_last,336)),ZScore(Delta(mark_close,48)))",,,,,,expr-df2c82671057d25e,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::48|336,Delta|Mean|Mul|Rank|ZScore,48|336
crypto_fg2_95dc59ea1e67fad4,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,index_close|open_interest_mean,Mul|ZScore|Delta|ZScore|Delta,8|720,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_mean,720)),ZScore(Delta(index_close,8)))",,,,,,expr-379ea2e1dde8f42a,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|720,Delta|Mul|ZScore,8|720
crypto_fg2_e5bcb1c61bf316ee,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,mark_close|top_long_short_account_ratio_mean,Mul|ZScore|Mean|Neg|ZScore|Delta,504|720,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(top_long_short_account_ratio_mean,504)),Neg(ZScore(Delta(mark_close,720))))",,,,,,expr-0d0bf6c39b6c013c,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::504|720,Delta|Mean|Mul|Neg|ZScore,504|720
crypto_fg2_9def99334a6e4215,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,mark_close|open_interest_last,Mul|ZScore|Delta|ZScore|Delta,336|720,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_last,720)),ZScore(Delta(mark_close,336)))",,,,,,expr-2a44658e12ec2100,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::336|720,Delta|Mul|ZScore,336|720
crypto_fg2_8ad244787537fd1c,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_volume,Mul|ZScore|Mean|Rank|Mean,48|336,taker_flow_wrapper_risk,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,336)),Rank(Mean(trade_volume,48)))",,,,,,expr-44da6f779b928f57,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::48|336,Mean|Mul|Rank|ZScore,48|336
crypto_fg2_431363f3b3142f72,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,trade_close|trade_high,Sub|ZScore|Delta|ZScore|Delta,8|12,none,"Sub(ZScore(Delta(trade_close,12)),ZScore(Delta(trade_high,8)))",,,,,,expr-2c0bd7b439dbc408,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::8|12,Delta|Sub|ZScore,8|12
crypto_fg2_995422c86d336cf2,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_mean|trade_close,Mul|Rank|Mean|ZScore|Delta,8|336,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_mean,336)),ZScore(Delta(trade_close,8)))",,,,,,expr-f562ad23d6316b34,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|336,Delta|Mean|Mul|Rank|ZScore,8|336
crypto_fg2_e0cd3ea575a1a0b0,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,mark_close|mark_high,Sub|ZScore|Delta|ZScore|Delta,504|720,none,"Sub(ZScore(Delta(mark_close,720)),ZScore(Delta(mark_high,504)))",,,,,,expr-3db6e11079d5a861,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::504|720,Delta|Sub|ZScore,504|720
crypto_fg2_bddeefa52c6f4530,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,index_close|open_interest_mean,Mul|Rank|Mean|ZScore|Delta,24|504,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_mean,24)),ZScore(Delta(index_close,504)))",,,,,,expr-1c4ad7ad05a24261,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|504,Delta|Mean|Mul|Rank|ZScore,24|504
crypto_fg2_285e4ca7418645e3,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,mark_high|trade_volume,Mul|ZScore|Delta|Rank|Mean,8|72,none,"Mul(ZScore(Delta(trade_volume,8)),Rank(Mean(mark_high,72)))",,,,,,expr-cbba882656dfd08c,skeleton-6f032847c2252b83,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::8|72,Delta|Mean|Mul|Rank|ZScore,8|72
crypto_fg2_c354e857cea968ab,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,index_close|mark_high,Mul|ZScore|Delta|ZScore|Mean,96|168,none,"Mul(ZScore(Delta(index_close,168)),ZScore(Mean(mark_high,96)))",,,,,,expr-7ff1d499d1e4964f,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::96|168,Delta|Mean|Mul|ZScore,96|168
crypto_fg2_598d328f97301ac6,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,mark_low|trade_count,Mul|Rank|Mean|ZScore|Delta,12|504,none,"Mul(Rank(Mean(trade_count,504)),ZScore(Delta(mark_low,12)))",,,,,,expr-5e263d27be02a546,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::12|504,Delta|Mean|Mul|Rank|ZScore,12|504
crypto_fg2_5e977956e6d5e89c,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,trade_count|trade_low,Mul|ZScore|Delta|Rank|Mean,4|48,none,"Mul(ZScore(Delta(trade_count,48)),Rank(Mean(trade_low,4)))",,,,,,expr-fe67b73cbca1286b,skeleton-6f032847c2252b83,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::4|48,Delta|Mean|Mul|Rank|ZScore,4|48
crypto_fg2_9e46099552dae896,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,trade_close|trade_high,Mul|ZScore|Delta|ZScore|Mean,4|168,none,"Mul(ZScore(Delta(trade_close,4)),ZScore(Mean(trade_high,168)))",,,,,,expr-2bf390c92a043778,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::4|168,Delta|Mean|Mul|ZScore,4|168
crypto_fg2_a044d737683983c0,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_value_last|trade_close,Mul|Rank|Mean|ZScore|Delta,4|336,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_value_last,4)),ZScore(Delta(trade_close,336)))",,,,,,expr-7d985c20a2727f7a,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|336,Delta|Mean|Mul|Rank|ZScore,4|336
crypto_fg2_060f89560bd3b1a4,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,mark_high|trade_close,Sub|ZScore|Delta|ZScore|Delta,96|504,none,"Sub(ZScore(Delta(trade_close,96)),ZScore(Delta(mark_high,504)))",,,,,,expr-55ecb267e94d61aa,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::96|504,Delta|Sub|ZScore,96|504
crypto_fg2_8733ab1c9230cc16,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_value_last|trade_close,Mul|ZScore|Delta|ZScore|Delta,8|48,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_value_last,8)),ZScore(Delta(trade_close,48)))",,,,,,expr-aa79f2a60651b3a5,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|48,Delta|Mul|ZScore,8|48
crypto_fg2_8bb62ec90ae475e7,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Sub|ZScore|Mean|ZScore|Mean,48|72,funding_wrapper_risk|basis_premium_wrapper_risk,"Sub(ZScore(Mean(premium_close_bps,72)),ZScore(Mean(funding_rate,48)))",,,,,,expr-7b83a463ee77fb57,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::48|72,Mean|Sub|ZScore,48|72
crypto_fg2_f5df1aed409511c9,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,index_close|open_interest_value_mean,Mul|Rank|Mean|ZScore|Delta,4|48,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_value_mean,48)),ZScore(Delta(index_close,4)))",,,,,,expr-33789d42ae869962,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|48,Delta|Mean|Mul|Rank|ZScore,4|48
crypto_fg2_357fb46b751d8ae2,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,mark_close|mark_low,Mul|ZScore|Delta|ZScore|Mean,72|336,none,"Mul(ZScore(Delta(mark_close,336)),ZScore(Mean(mark_low,72)))",,,,,,expr-e5fba8d8d4fe5453,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::72|336,Delta|Mean|Mul|ZScore,72|336
crypto_fg2_6f34498350a8a7c1,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,index_close|open_interest_value_mean,Mul|Rank|Mean|ZScore|Delta,48|336,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_value_mean,336)),ZScore(Delta(index_close,48)))",,,,,,expr-96668911e4edda0c,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::48|336,Delta|Mean|Mul|Rank|ZScore,48|336
crypto_fg2_d652dc8b767dddf1,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,mark_low|trade_quote_volume,Mul|Rank|Mean|ZScore|Delta,12|96,none,"Mul(Rank(Mean(trade_quote_volume,96)),ZScore(Delta(mark_low,12)))",,,,,,expr-679939fd9c64efb6,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::12|96,Delta|Mean|Mul|Rank|ZScore,12|96
crypto_fg2_f43a9b64c7e3fbd0,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,index_close|top_long_short_position_ratio_last,Mul|ZScore|Mean|Neg|ZScore|Delta,24|504,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(top_long_short_position_ratio_last,24)),Neg(ZScore(Delta(index_close,504))))",,,,,,expr-815a233299c9bff4,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::24|504,Delta|Mean|Mul|Neg|ZScore,24|504
crypto_fg2_f86b261cffb1770b,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,trade_low|trade_volume,Mul|Rank|Mean|ZScore|Delta,8|168,none,"Mul(Rank(Mean(trade_volume,8)),ZScore(Delta(trade_low,168)))",,,,,,expr-f1cf89a1b959ae01,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::8|168,Delta|Mean|Mul|Rank|ZScore,8|168
crypto_fg2_2e2354ef25bd8025,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,mark_close|trade_high,Mul|ZScore|Delta|ZScore|Mean,4|336,none,"Mul(ZScore(Delta(mark_close,336)),ZScore(Mean(trade_high,4)))",,,,,,expr-1f3592735857cc76,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::4|336,Delta|Mean|Mul|ZScore,4|336
crypto_fg2_dd077b115c3195c9,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,trade_close|trade_high,Sub|ZScore|Delta|ZScore|Delta,48|72,none,"Sub(ZScore(Delta(trade_close,72)),ZScore(Delta(trade_high,48)))",,,,,,expr-4eebe034c989e246,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::48|72,Delta|Sub|ZScore,48|72
crypto_fg2_dc15256cad75cb43,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,mark_low|trade_close,Mul|ZScore|Delta|ZScore|Mean,168|336,none,"Mul(ZScore(Delta(trade_close,168)),ZScore(Mean(mark_low,336)))",,,,,,expr-663751f25c345453,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::168|336,Delta|Mean|Mul|ZScore,168|336
crypto_fg2_10654e387110c1da,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,mark_low|trade_volume,Mul|Rank|Mean|ZScore|Delta,24|48,none,"Mul(Rank(Mean(trade_volume,48)),ZScore(Delta(mark_low,24)))",,,,,,expr-a4b382c2d18027b1,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::24|48,Delta|Mean|Mul|Rank|ZScore,24|48
crypto_fg2_f055da1dab0dc359,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,trade_close|trade_high,Mul|ZScore|Delta|ZScore|Mean,336|720,none,"Mul(ZScore(Delta(trade_close,336)),ZScore(Mean(trade_high,720)))",,,,,,expr-0d43d158a41d054f,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::336|720,Delta|Mean|Mul|ZScore,336|720
crypto_fg2_e0b816be1d96071c,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Mul|ZScore|ZScore|Mean,336,funding_wrapper_risk|basis_premium_wrapper_risk,"Mul(ZScore(mark_index_basis_bps),ZScore(Mean(funding_rate,336)))",,,,,,expr-54bde409eda13dcb,skeleton-b71bac576de51f5e,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::336,Mean|Mul|ZScore,336
crypto_fg2_991518afc8f9084c,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,global_long_short_account_ratio_last|index_close,Mul|ZScore|Mean|Neg|ZScore|Delta,8|96,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(global_long_short_account_ratio_last,8)),Neg(ZScore(Delta(index_close,96))))",,,,,,expr-26f0a93523c0ab21,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::8|96,Delta|Mean|Mul|Neg|ZScore,8|96
crypto_fg2_78581845b07153b0,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_quote_volume,Sub|ZScore|Mean|ZScore|Mean,12|168,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,12)),ZScore(Mean(taker_buy_sell_volume_ratio_last,168)))",,,,,,expr-7c59925a6453e105,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::12|168,Mean|Sub|ZScore,12|168
crypto_fg2_31c71b6e7346ddac,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Sub|ZScore|Mean|ZScore|Mean,24|96,funding_wrapper_risk|basis_premium_wrapper_risk,"Sub(ZScore(Mean(mark_index_basis_bps,24)),ZScore(Mean(funding_rate,96)))",,,,,,expr-39ae962e365636f9,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::24|96,Mean|Sub|ZScore,24|96
crypto_fg2_d72efe7cd90a0bc8,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_count,Mul|ZScore|Mean|Rank|Mean,12|72,taker_flow_wrapper_risk,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,72)),Rank(Mean(trade_count,12)))",,,,,,expr-2e1c26b616033a6a,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::12|72,Mean|Mul|Rank|ZScore,12|72
crypto_fg2_1771e69e76a4c587,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_value_last|trade_close,Mul|ZScore|Delta|ZScore|Delta,96,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_value_last,96)),ZScore(Delta(trade_close,96)))",,,,,,expr-7c1603c43837987b,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::96,Delta|Mul|ZScore,96
crypto_fg2_cdaa75f6a43e845a,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,index_close|open_interest_last,Mul|Rank|Mean|ZScore|Delta,504|720,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_last,504)),ZScore(Delta(index_close,720)))",,,,,,expr-c219a6cb63b55d25,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::504|720,Delta|Mean|Mul|Rank|ZScore,504|720
crypto_fg2_65ad51cb1b363ee1,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,top_long_short_account_ratio_last|trade_close,Mul|ZScore|Mean|Neg|ZScore|Delta,8|336,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(top_long_short_account_ratio_last,336)),Neg(ZScore(Delta(trade_close,8))))",,,,,,expr-7f21a147fc6102d7,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::8|336,Delta|Mean|Mul|Neg|ZScore,8|336
crypto_fg2_8e29c53e43620641,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,global_long_short_account_ratio_last|trade_close,Mul|ZScore|Mean|Neg|ZScore|Delta,48|720,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(global_long_short_account_ratio_last,48)),Neg(ZScore(Delta(trade_close,720))))",,,,,,expr-befe5ad733f9db3d,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::48|720,Delta|Mean|Mul|Neg|ZScore,48|720
crypto_fg2_9f4f12ffb3df0f9b,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,mark_close|mark_low,Sub|ZScore|Delta|ZScore|Delta,8|336,none,"Sub(ZScore(Delta(mark_close,336)),ZScore(Delta(mark_low,8)))",,,,,,expr-ba45a109eb9caa54,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::8|336,Delta|Sub|ZScore,8|336
crypto_fg2_8d27116270d56b82,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Mul|ZScore|Delta|ZScore|Delta,12|336,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_value_mean,12)),ZScore(Delta(trade_close,336)))",,,,,,expr-8747fba114ea2a50,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::12|336,Delta|Mul|ZScore,12|336
crypto_fg2_9f490e7e26c1d9d9,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_volume,Sub|ZScore|Mean|ZScore|Mean,24|72,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,72)),ZScore(Mean(taker_buy_sell_volume_ratio_last,24)))",,,,,,expr-356d5891344af149,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::24|72,Mean|Sub|ZScore,24|72
crypto_fg2_460b880276e31124,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Sub|ZScore|Mean|ZScore|Mean,24|96,funding_wrapper_risk|basis_premium_wrapper_risk,"Sub(ZScore(Mean(mark_trade_basis_bps,24)),ZScore(Mean(funding_rate,96)))",,,,,,expr-ed06380b2d7fa359,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::24|96,Mean|Sub|ZScore,24|96
crypto_fg2_3978666aaf8d3904,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_count,Sub|ZScore|Mean|ZScore|Mean,8|336,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,336)),ZScore(Mean(taker_buy_sell_volume_ratio_last,8)))",,,,,,expr-5eff3f15d06c030e,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::8|336,Mean|Sub|ZScore,8|336
