control_id,base_candidate_id,control_mode,control_class,expression,production_family,horizon,availability_mask,uses_same_mask_as_candidate,feature_available_lag_bars,promotable,allowed_in_a7v5_replay,block_reason,decision
a7v3_rolling_self_reproduction_12_b0a749905102__blocked_same_hour_execution_lag0_ffa2c0d0,a7v3_rolling_self_reproduction_12_b0a749905102,same_hour_execution_lag0,blocked_before_replay,"RollingMax(agg_large_count_share_100k_plus,4)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_33c1cee36c45__blocked_no_agg_mask_910ba494,a7v3_rolling_self_reproduction_12_33c1cee36c45,no_agg_mask,blocked_before_replay,"RollingMax(agg_large_notional_100k_plus,4)",rolling_self_reproduction,12,,False,4,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_33c1cee36c45__blocked_zero_fill_core12_rank_6b146023,a7v3_rolling_self_reproduction_12_33c1cee36c45,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(RollingMax(agg_large_notional_100k_plus,4)))",rolling_self_reproduction,12,agg_features_available,True,4,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_33c1cee36c45__blocked_same_hour_execution_lag0_e0ff94cf,a7v3_rolling_self_reproduction_12_33c1cee36c45,same_hour_execution_lag0,blocked_before_replay,"RollingMax(agg_large_notional_100k_plus,4)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_ab195699af20__blocked_no_agg_mask_6934bb6d,a7v3_rolling_self_reproduction_12_ab195699af20,no_agg_mask,blocked_before_replay,"RollingMax(agg_large_notional_ratio_100k_plus,4)",rolling_self_reproduction,12,,False,4,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_ab195699af20__blocked_zero_fill_core12_rank_70b5d9c2,a7v3_rolling_self_reproduction_12_ab195699af20,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(RollingMax(agg_large_notional_ratio_100k_plus,4)))",rolling_self_reproduction,12,agg_features_available,True,4,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_ab195699af20__blocked_same_hour_execution_lag0_890c651b,a7v3_rolling_self_reproduction_12_ab195699af20,same_hour_execution_lag0,blocked_before_replay,"RollingMax(agg_large_notional_ratio_100k_plus,4)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_a9bdd181706b__blocked_no_agg_mask_ce7912b1,a7v3_rolling_self_reproduction_12_a9bdd181706b,no_agg_mask,blocked_before_replay,"RollingMax(agg_large_notional_share_100k_plus,4)",rolling_self_reproduction,12,,False,4,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_a9bdd181706b__blocked_zero_fill_core12_rank_6f783748,a7v3_rolling_self_reproduction_12_a9bdd181706b,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(RollingMax(agg_large_notional_share_100k_plus,4)))",rolling_self_reproduction,12,agg_features_available,True,4,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_a9bdd181706b__blocked_same_hour_execution_lag0_50590f75,a7v3_rolling_self_reproduction_12_a9bdd181706b,same_hour_execution_lag0,blocked_before_replay,"RollingMax(agg_large_notional_share_100k_plus,4)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_b34b2844e9ca__blocked_no_agg_mask_2b89c7f0,a7v3_rolling_self_reproduction_12_b34b2844e9ca,no_agg_mask,blocked_before_replay,"RollingMax(agg_large_trade_count_100k_plus,4)",rolling_self_reproduction,12,,False,4,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_b34b2844e9ca__blocked_zero_fill_core12_rank_70957b83,a7v3_rolling_self_reproduction_12_b34b2844e9ca,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(RollingMax(agg_large_trade_count_100k_plus,4)))",rolling_self_reproduction,12,agg_features_available,True,4,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_b34b2844e9ca__blocked_same_hour_execution_lag0_6a178d2f,a7v3_rolling_self_reproduction_12_b34b2844e9ca,same_hour_execution_lag0,blocked_before_replay,"RollingMax(agg_large_trade_count_100k_plus,4)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_014349afe049__blocked_no_agg_mask_5ab7a399,a7v3_rolling_self_reproduction_12_014349afe049,no_agg_mask,blocked_before_replay,"RollingMax(agg_large_trade_count_ratio_100k_plus,4)",rolling_self_reproduction,12,,False,4,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_014349afe049__blocked_zero_fill_core12_rank_bd9a30e6,a7v3_rolling_self_reproduction_12_014349afe049,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(RollingMax(agg_large_trade_count_ratio_100k_plus,4)))",rolling_self_reproduction,12,agg_features_available,True,4,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_014349afe049__blocked_same_hour_execution_lag0_9b4d77f3,a7v3_rolling_self_reproduction_12_014349afe049,same_hour_execution_lag0,blocked_before_replay,"RollingMax(agg_large_trade_count_ratio_100k_plus,4)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_78975ad3b352__blocked_no_agg_mask_213e6851,a7v3_rolling_self_reproduction_12_78975ad3b352,no_agg_mask,blocked_before_replay,"RollingMax(agg_large_count_share_100k_plus,8)",rolling_self_reproduction,12,,False,8,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_78975ad3b352__blocked_zero_fill_core12_rank_559d3114,a7v3_rolling_self_reproduction_12_78975ad3b352,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(RollingMax(agg_large_count_share_100k_plus,8)))",rolling_self_reproduction,12,agg_features_available,True,8,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_78975ad3b352__blocked_same_hour_execution_lag0_8fec8052,a7v3_rolling_self_reproduction_12_78975ad3b352,same_hour_execution_lag0,blocked_before_replay,"RollingMax(agg_large_count_share_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_2f6feea2d461__blocked_no_agg_mask_00977b74,a7v3_rolling_self_reproduction_12_2f6feea2d461,no_agg_mask,blocked_before_replay,"RollingMax(agg_large_notional_100k_plus,8)",rolling_self_reproduction,12,,False,8,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_2f6feea2d461__blocked_zero_fill_core12_rank_8ba1612c,a7v3_rolling_self_reproduction_12_2f6feea2d461,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(RollingMax(agg_large_notional_100k_plus,8)))",rolling_self_reproduction,12,agg_features_available,True,8,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_2f6feea2d461__blocked_same_hour_execution_lag0_1c29ae47,a7v3_rolling_self_reproduction_12_2f6feea2d461,same_hour_execution_lag0,blocked_before_replay,"RollingMax(agg_large_notional_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_85771f4d66db__blocked_no_agg_mask_9898fadc,a7v3_rolling_self_reproduction_12_85771f4d66db,no_agg_mask,blocked_before_replay,"RollingMax(agg_large_notional_ratio_100k_plus,8)",rolling_self_reproduction,12,,False,8,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_85771f4d66db__blocked_zero_fill_core12_rank_31580907,a7v3_rolling_self_reproduction_12_85771f4d66db,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(RollingMax(agg_large_notional_ratio_100k_plus,8)))",rolling_self_reproduction,12,agg_features_available,True,8,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_85771f4d66db__blocked_same_hour_execution_lag0_bdb1c966,a7v3_rolling_self_reproduction_12_85771f4d66db,same_hour_execution_lag0,blocked_before_replay,"RollingMax(agg_large_notional_ratio_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_baa5ab1d371e__blocked_no_agg_mask_25c9c4bf,a7v3_rolling_self_reproduction_12_baa5ab1d371e,no_agg_mask,blocked_before_replay,"RollingMax(agg_large_notional_share_100k_plus,8)",rolling_self_reproduction,12,,False,8,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_baa5ab1d371e__blocked_zero_fill_core12_rank_4706b66e,a7v3_rolling_self_reproduction_12_baa5ab1d371e,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(RollingMax(agg_large_notional_share_100k_plus,8)))",rolling_self_reproduction,12,agg_features_available,True,8,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_baa5ab1d371e__blocked_same_hour_execution_lag0_6ccc16e1,a7v3_rolling_self_reproduction_12_baa5ab1d371e,same_hour_execution_lag0,blocked_before_replay,"RollingMax(agg_large_notional_share_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_81f2afe4e8d0__blocked_no_agg_mask_0678e3b4,a7v3_rolling_self_reproduction_12_81f2afe4e8d0,no_agg_mask,blocked_before_replay,"RollingMax(agg_large_trade_count_100k_plus,8)",rolling_self_reproduction,12,,False,8,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_81f2afe4e8d0__blocked_zero_fill_core12_rank_231df1b5,a7v3_rolling_self_reproduction_12_81f2afe4e8d0,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(RollingMax(agg_large_trade_count_100k_plus,8)))",rolling_self_reproduction,12,agg_features_available,True,8,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_81f2afe4e8d0__blocked_same_hour_execution_lag0_57cca84d,a7v3_rolling_self_reproduction_12_81f2afe4e8d0,same_hour_execution_lag0,blocked_before_replay,"RollingMax(agg_large_trade_count_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_1370a29769ef__blocked_no_agg_mask_51aca4d5,a7v3_rolling_self_reproduction_12_1370a29769ef,no_agg_mask,blocked_before_replay,"RollingMax(agg_large_trade_count_ratio_100k_plus,8)",rolling_self_reproduction,12,,False,8,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_1370a29769ef__blocked_zero_fill_core12_rank_8aff8f16,a7v3_rolling_self_reproduction_12_1370a29769ef,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(RollingMax(agg_large_trade_count_ratio_100k_plus,8)))",rolling_self_reproduction,12,agg_features_available,True,8,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_1370a29769ef__blocked_same_hour_execution_lag0_30694add,a7v3_rolling_self_reproduction_12_1370a29769ef,same_hour_execution_lag0,blocked_before_replay,"RollingMax(agg_large_trade_count_ratio_100k_plus,8)",rolling_self_reproduction,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_24_d71b91422b0d__blocked_no_agg_mask_c00e6741,a7v3_rolling_self_reproduction_24_d71b91422b0d,no_agg_mask,blocked_before_replay,"RollingMax(agg_large_count_share_100k_plus,12)",rolling_self_reproduction,24,,False,12,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_24_d71b91422b0d__blocked_zero_fill_core12_rank_b1e83858,a7v3_rolling_self_reproduction_24_d71b91422b0d,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(RollingMax(agg_large_count_share_100k_plus,12)))",rolling_self_reproduction,24,agg_features_available,True,12,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_24_d71b91422b0d__blocked_same_hour_execution_lag0_1eb6368a,a7v3_rolling_self_reproduction_24_d71b91422b0d,same_hour_execution_lag0,blocked_before_replay,"RollingMax(agg_large_count_share_100k_plus,12)",rolling_self_reproduction,24,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_24_62cb2b6ce84c__blocked_no_agg_mask_8ba44392,a7v3_rolling_self_reproduction_24_62cb2b6ce84c,no_agg_mask,blocked_before_replay,"RollingMax(agg_large_notional_100k_plus,12)",rolling_self_reproduction,24,,False,12,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_24_62cb2b6ce84c__blocked_zero_fill_core12_rank_b924ac1d,a7v3_rolling_self_reproduction_24_62cb2b6ce84c,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(RollingMax(agg_large_notional_100k_plus,12)))",rolling_self_reproduction,24,agg_features_available,True,12,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_24_62cb2b6ce84c__blocked_same_hour_execution_lag0_94d5137c,a7v3_rolling_self_reproduction_24_62cb2b6ce84c,same_hour_execution_lag0,blocked_before_replay,"RollingMax(agg_large_notional_100k_plus,12)",rolling_self_reproduction,24,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_24_cae43d1c9242__blocked_no_agg_mask_fc47bf12,a7v3_rolling_self_reproduction_24_cae43d1c9242,no_agg_mask,blocked_before_replay,"RollingMax(agg_large_notional_ratio_100k_plus,12)",rolling_self_reproduction,24,,False,12,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_24_cae43d1c9242__blocked_zero_fill_core12_rank_2aa2f2d0,a7v3_rolling_self_reproduction_24_cae43d1c9242,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(RollingMax(agg_large_notional_ratio_100k_plus,12)))",rolling_self_reproduction,24,agg_features_available,True,12,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_24_cae43d1c9242__blocked_same_hour_execution_lag0_5953fabf,a7v3_rolling_self_reproduction_24_cae43d1c9242,same_hour_execution_lag0,blocked_before_replay,"RollingMax(agg_large_notional_ratio_100k_plus,12)",rolling_self_reproduction,24,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_24_dbb31c1c9d45__blocked_no_agg_mask_532aee98,a7v3_rolling_self_reproduction_24_dbb31c1c9d45,no_agg_mask,blocked_before_replay,"RollingMax(agg_large_notional_share_100k_plus,12)",rolling_self_reproduction,24,,False,12,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_24_dbb31c1c9d45__blocked_zero_fill_core12_rank_e38759f7,a7v3_rolling_self_reproduction_24_dbb31c1c9d45,zero_fill_core12_rank,blocked_before_replay,"CrossSymbolRank(ZeroFill(RollingMax(agg_large_notional_share_100k_plus,12)))",rolling_self_reproduction,24,agg_features_available,True,12,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_24_dbb31c1c9d45__blocked_same_hour_execution_lag0_9304cbfc,a7v3_rolling_self_reproduction_24_dbb31c1c9d45,same_hour_execution_lag0,blocked_before_replay,"RollingMax(agg_large_notional_share_100k_plus,12)",rolling_self_reproduction,24,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_rolling_self_reproduction_12_8435013059a4__blocked_no_agg_mask_fe7d4242,a7v3_rolling_self_reproduction_12_8435013059a4,no_agg_mask,blocked_before_replay,"RollingMax(agg_avg_underlying_trades_per_agg,4)",rolling_self_reproduction,12,,False,4,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
