a7ls_arm,next_wave_family,semantic_pair,motif,blueprint_id,source_seed_id,source_info_axis,source_stability_tier,source_info_axis_score,source_label_families_seen,source_horizons_seen,source_priority_rank,expression,field_tokens,operator_path,skeleton_key,production_key,selected_for_next_numeric,uses_may,notes,company_numeric_shard,checkpoint_key
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_5698437616621cba,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(open_interest_last,336)),Sign(ZScore(Mean(liquidity_rank_active_universe,336))))",liquidity_rank_active_universe;open_interest_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_360980850ebc85ec,prod_e05257fd254d6c82,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_5698437616621cba
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_574987ac1790a9bc,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(global_long_short_account_ratio_last,168)),Sign(ZScore(Mean(liquidity_rank_active_universe,168))))",global_long_short_account_ratio_last;liquidity_rank_active_universe,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_70a373780f2ef234,prod_3e7addc0a54cbb8c,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_574987ac1790a9bc
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,positioning_abs_state,a7ls9_5da6feea79552fc5,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Abs(ZScore(Mean(open_interest_last,504))),ZScore(Mean(liquidity_rank_active_universe,504)))",liquidity_rank_active_universe;open_interest_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_a7729c39c072bd01,prod_4e8ea75e4016929d,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_5da6feea79552fc5
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_5e0c8d95528a0160,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(top_long_short_account_ratio_last,8)),Sign(ZScore(Mean(liquidity_rank_active_universe,8))))",liquidity_rank_active_universe;top_long_short_account_ratio_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_09da078c7a9bd226,prod_ff17c436c49954da,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_5e0c8d95528a0160
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_5f8e2474b67a1939,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(open_interest_last,12)),Sign(ZScore(Mean(liquidity_rank_active_universe,12))))",liquidity_rank_active_universe;open_interest_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_3f488a6b5ed86b2f,prod_d81f6ea52e443ac4,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_5f8e2474b67a1939
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_6201439f28cecd7e,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(open_interest_value_last,12)),Sign(ZScore(Mean(liquidity_rank_active_universe,12))))",liquidity_rank_active_universe;open_interest_value_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_0fc5b216de1cfb2a,prod_3cd8779a913af055,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_6201439f28cecd7e
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_68477d00adccc247,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(open_interest_value_last,504),ZScore(Mean(liquidity_rank_active_universe,504)))",liquidity_rank_active_universe;open_interest_value_last,Mul > Delta > ZScore > Mean,skel_896371e45f997e0f,prod_7185282c8be9d6d8,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_68477d00adccc247
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_6991bf4ae244ea23,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(top_long_short_account_ratio_last,336),ZScore(Mean(liquidity_rank_active_universe,336)))",liquidity_rank_active_universe;top_long_short_account_ratio_last,Mul > Delta > ZScore > Mean,skel_9e5b98fe227f6f74,prod_b9a375a27402ea71,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_6991bf4ae244ea23
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,positioning_abs_state,a7ls9_70f9dcdfbe71b54f,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,72))),ZScore(Mean(liquidity_rank_active_universe,72)))",liquidity_rank_active_universe;taker_buy_sell_volume_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_ab55b779a6813b44,prod_0e1d8a4f5f629116,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_70f9dcdfbe71b54f
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_74a8d17eafcc1603,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(open_interest_value_last,24),ZScore(Mean(liquidity_rank_active_universe,24)))",liquidity_rank_active_universe;open_interest_value_last,Mul > Delta > ZScore > Mean,skel_91823fa18b5c2e90,prod_57a55117f9ccdb06,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_74a8d17eafcc1603
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,positioning_abs_state,a7ls9_7ab89dc7cc0b8000,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Abs(ZScore(Mean(global_long_short_account_ratio_last,72))),ZScore(Mean(liquidity_rank_active_universe,72)))",global_long_short_account_ratio_last;liquidity_rank_active_universe,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_f2c1f726b6c83e1a,prod_fadc1dace4d08a42,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_7ab89dc7cc0b8000
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_7c91780c8184957e,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(top_long_short_position_ratio_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24))))",liquidity_rank_active_universe;top_long_short_position_ratio_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_3941db99b987b15f,prod_42f13758a14a4d84,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_7c91780c8184957e
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_82033ea535157b53,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(open_interest_last,504)),Sign(ZScore(Mean(liquidity_rank_active_universe,504))))",liquidity_rank_active_universe;open_interest_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_360980850ebc85ec,prod_788192fc4c18242b,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_82033ea535157b53
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_82f30c42dbb179a6,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(global_long_short_account_ratio_last,24),ZScore(Mean(liquidity_rank_active_universe,24)))",global_long_short_account_ratio_last;liquidity_rank_active_universe,Mul > Delta > ZScore > Mean,skel_dc1bb295e07be7fe,prod_a09220e271c86b7e,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_82f30c42dbb179a6
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,positioning_abs_state,a7ls9_846d59faebce7903,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,24))),ZScore(Mean(liquidity_rank_active_universe,24)))",liquidity_rank_active_universe;taker_buy_sell_volume_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_ab55b779a6813b44,prod_05a9bea0db1072c6,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_846d59faebce7903
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_8669ade0c95991f8,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(open_interest_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24))))",liquidity_rank_active_universe;open_interest_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_3f488a6b5ed86b2f,prod_a37773ccfc381003,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_8669ade0c95991f8
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_86e015e909ad447a,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(open_interest_last,8),ZScore(Mean(liquidity_rank_active_universe,8)))",liquidity_rank_active_universe;open_interest_last,Mul > Delta > ZScore > Mean,skel_a1cbf2e3c6b82ceb,prod_4dbb9ac42e3e21d6,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_86e015e909ad447a
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,positioning_abs_state,a7ls9_8acf6966a553a16b,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Abs(ZScore(Mean(open_interest_value_last,504))),ZScore(Mean(liquidity_rank_active_universe,504)))",liquidity_rank_active_universe;open_interest_value_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_2e22b4fb59207214,prod_dd6174d85c8fe379,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_8acf6966a553a16b
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_91a9b51ed21a8ec0,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(top_long_short_position_ratio_last,504),ZScore(Mean(liquidity_rank_active_universe,504)))",liquidity_rank_active_universe;top_long_short_position_ratio_last,Mul > Delta > ZScore > Mean,skel_cfba2843974bbc3b,prod_9b706c6986be68f3,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_91a9b51ed21a8ec0
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,positioning_abs_state,a7ls9_92ece5aba325302c,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Abs(ZScore(Mean(top_long_short_account_ratio_last,72))),ZScore(Mean(liquidity_rank_active_universe,72)))",liquidity_rank_active_universe;top_long_short_account_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_e3c497710f8190de,prod_093c2353abde8723,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_92ece5aba325302c
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,positioning_abs_state,a7ls9_931455a1c32325fd,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Abs(ZScore(Mean(open_interest_value_last,72))),ZScore(Mean(liquidity_rank_active_universe,72)))",liquidity_rank_active_universe;open_interest_value_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_548a885aa372a2da,prod_45c0d78a5c248834,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_931455a1c32325fd
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_9478b2a8450581ee,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(global_long_short_account_ratio_last,12),ZScore(Mean(liquidity_rank_active_universe,12)))",global_long_short_account_ratio_last;liquidity_rank_active_universe,Mul > Delta > ZScore > Mean,skel_dc1bb295e07be7fe,prod_f800482d5d04532c,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_9478b2a8450581ee
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_952f4703e7b182d5,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(open_interest_value_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24))))",liquidity_rank_active_universe;open_interest_value_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_0fc5b216de1cfb2a,prod_9273491c238f965f,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_952f4703e7b182d5
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_98794ca5a55cc2fd,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(global_long_short_account_ratio_last,8)),Sign(ZScore(Mean(liquidity_rank_active_universe,8))))",global_long_short_account_ratio_last;liquidity_rank_active_universe,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_a327b4ce39132539,prod_3f1e08884d01ef97,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_98794ca5a55cc2fd
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_9b2cb7749bfd36e1,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(top_long_short_position_ratio_last,168),ZScore(Mean(liquidity_rank_active_universe,168)))",liquidity_rank_active_universe;top_long_short_position_ratio_last,Mul > Delta > ZScore > Mean,skel_cfba2843974bbc3b,prod_3cca32cc4bf2e991,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_9b2cb7749bfd36e1
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_9bef976e9c39307b,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(top_long_short_position_ratio_last,72),ZScore(Mean(liquidity_rank_active_universe,72)))",liquidity_rank_active_universe;top_long_short_position_ratio_last,Mul > Delta > ZScore > Mean,skel_648d7e3c7615a1b3,prod_da277784a5082b72,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_9bef976e9c39307b
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,positioning_abs_state,a7ls9_9ea031634a319929,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,12))),ZScore(Mean(liquidity_rank_active_universe,12)))",liquidity_rank_active_universe;taker_buy_sell_volume_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_ab55b779a6813b44,prod_ab0ab863f178aee2,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_9ea031634a319929
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_9f5457670bf4048c,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(global_long_short_account_ratio_last,504)),Sign(ZScore(Mean(liquidity_rank_active_universe,504))))",global_long_short_account_ratio_last;liquidity_rank_active_universe,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_70a373780f2ef234,prod_f38fd4ccf1a0edf4,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_9f5457670bf4048c
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,positioning_abs_state,a7ls9_a6fb8aefa140be06,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Abs(ZScore(Mean(top_long_short_position_ratio_last,168))),ZScore(Mean(liquidity_rank_active_universe,168)))",liquidity_rank_active_universe;top_long_short_position_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_e83b77724df4f8cc,prod_c0f4806900d13790,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_a6fb8aefa140be06
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_a6fbeb3740869eb1,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(open_interest_last,336),ZScore(Mean(liquidity_rank_active_universe,336)))",liquidity_rank_active_universe;open_interest_last,Mul > Delta > ZScore > Mean,skel_b8bc45b49d01f4fe,prod_49f7fa6935fcbecc,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_a6fbeb3740869eb1
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,positioning_abs_state,a7ls9_a79e72e180cb336d,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Abs(ZScore(Mean(global_long_short_account_ratio_last,8))),ZScore(Mean(liquidity_rank_active_universe,8)))",global_long_short_account_ratio_last;liquidity_rank_active_universe,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_1712ad09c9fa74a1,prod_209b6af9d967f889,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s020,a7ls10_s020::a7ls9_a79e72e180cb336d
