subgraph_id,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,formula_gen_gate,semantic_bucket,motif_bucket,raw_input_count,expr_len
sg_643f72b115670a6a,"SafeDiv(Delta(trade_count,4),Abs(Delta(realized_vol_168h,8)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_64dafba7dc0ea068,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(Mean(trade_high,24)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_6b16e196d1056e60,"SafeDiv(Delta(trade_count,8),Abs(Mean(realized_vol_168h,24)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_702be493ba6890b6,"SafeDiv(Mean(trade_count,4),Abs(ZScore(Mean(trade_high,24))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_77de0e2e97859d32,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(Mean(trade_high,8)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_8fc4c9544678da30,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(Delta(trade_low,8)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_a1b251dc93e8a89c,"SafeDiv(Delta(trade_count,24),Abs(ZScore(Mean(trade_low,8))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_a4972b95bdd7de16,"SafeDiv(Delta(trade_count,8),Abs(ZScore(Mean(trade_high,8))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_ac1fd5adf141d621,"SafeDiv(Mean(trade_count,24),Abs(ZScore(Mean(trade_low,24))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_af495a7efecdecd5,"SafeDiv(Delta(trade_count,4),Abs(Mean(realized_vol_168h,24)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_b035daef6682cf37,"SafeDiv(Mean(trade_count,24),Abs(Delta(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_bb8906f33a9be89b,"SafeDiv(Delta(trade_count,8),Abs(Delta(realized_vol_168h,8)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_bb914737320462c6,"SafeDiv(Delta(trade_count,8),Abs(Delta(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_c11d5d100445516b,"SafeDiv(Delta(trade_count,8),Abs(ZScore(Mean(trade_high,4))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_c155b2bf74286d1f,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(Mean(trade_high,24)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_c3e83a292acbedd7,"SafeDiv(Delta(trade_count,4),Abs(ZScore(Mean(trade_high,8))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_d3c33d69c031c6bf,"SafeDiv(Delta(trade_count,24),Abs(ZScore(Mean(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_d4607c6e8aa6e18f,"SafeDiv(Delta(trade_count,4),Abs(Delta(realized_vol_168h,4)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_d7418e00473b51ad,"SafeDiv(Mean(trade_count,8),Abs(Delta(realized_vol_168h,24)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_db2c8e031409e615,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(Delta(trade_low,4)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_e5b4d9c149fe423f,"SafeDiv(Delta(trade_count,24),Abs(Delta(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_e928f2f5fce66e7e,"SafeDiv(Delta(trade_count,24),Abs(Delta(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_f059b0962705e44d,"SafeDiv(Delta(trade_count,8),Abs(Delta(realized_vol_168h,4)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_fec456809300d2dd,"SafeDiv(Delta(trade_count,8),Abs(ZScore(Mean(trade_low,24))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_00a8d0052ae92d9b,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(Delta(trade_high,8)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,62
sg_0dfd3b1c618c01d2,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(Delta(trade_low,24)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,62
sg_3c0f878080702524,"SafeDiv(Delta(trade_count,8),Abs(ZScore(Mean(trade_high,24))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,62
sg_3cb543c52a6edde8,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(Delta(trade_high,4)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,62
sg_4952c2c2824ed1ce,"SafeDiv(Delta(trade_count,8),Abs(Delta(realized_vol_168h,24)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,62
sg_6175e035d24f45ff,"SafeDiv(Delta(trade_count,24),Abs(ZScore(Mean(trade_high,4))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,62
sg_6a9f29500ab96e2d,"SafeDiv(Mean(trade_count,24),Abs(ZScore(Mean(trade_high,24))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,62
sg_6bec04cf11e05ca3,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(Delta(trade_high,24)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,62
sg_96a1ca20e998b587,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(Delta(trade_high,24)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,62
sg_9f9dc0b26e382d8a,"SafeDiv(Delta(trade_count,4),Abs(Delta(realized_vol_168h,24)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,62
sg_aeb4695b24fd6519,"SafeDiv(Delta(trade_count,24),Abs(Delta(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,62
sg_d780b618b04d6084,"SafeDiv(Delta(trade_count,4),Abs(ZScore(Mean(trade_high,24))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,62
sg_f0f0cbf018d9f862,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(Mean(trade_high,24)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,62
sg_fb9530935b95df35,"SafeDiv(Delta(trade_count,24),Abs(ZScore(Mean(trade_high,8))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,62
sg_fd2551ceddb49fe9,"SafeDiv(Delta(trade_count,24),Abs(ZScore(Mean(trade_low,24))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,62
sg_353416b5e181c171,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(Delta(trade_high,24)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,63
sg_47424aead5b7c5c9,"SafeDiv(Delta(trade_count,24),Abs(ZScore(Mean(trade_high,24))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,63
sg_061c75212dc4d553,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(Mean(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,66
sg_20aa08397a8a7847,"SafeDiv(Mean(trade_count,8),Abs(ZScore(Mean(age_x_volatility,8))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,66
sg_26cdd33fabebada7,"SafeDiv(Mean(trade_count,4),Abs(ZScore(Mean(age_x_volatility,8))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,66
sg_70d3813c553356ce,"SafeDiv(Mean(trade_count,8),Abs(ZScore(Mean(age_x_volatility,4))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,66
sg_9194e2cdc044455e,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(Mean(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,66
sg_95f4985d0c968395,"SafeDiv(Mean(trade_count,4),Abs(ZScore(Mean(age_x_volatility,4))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,66
sg_a3df05ccdd9a0c40,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(Mean(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,66
sg_d8f31dd2bca79802,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(Mean(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,66
sg_104a50715d944e0a,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(Mean(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_158e323e9d05aa85,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(Mean(realized_vol_168h,8)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_28ab47da71ff0cba,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(Mean(realized_vol_168h,4)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_2ad24f9a81cfb492,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(ZScore(Mean(trade_low,8))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_2d99ec523758ccb2,"SafeDiv(Mean(trade_count,8),Abs(ZScore(Mean(realized_vol_168h,4))))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_3a96c0807b2315fc,"SafeDiv(Mean(trade_count,24),Abs(ZScore(Mean(age_x_volatility,8))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_3ae3cf3401b07564,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(ZScore(Mean(trade_low,8))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_3c2587ec85f7062f,"SafeDiv(Mean(trade_count,8),Abs(ZScore(Mean(realized_vol_168h,8))))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_469c148dedd1a426,"SafeDiv(Delta(trade_count,4),Abs(ZScore(Mean(age_x_volatility,4))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_4882060f5d63a68d,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(ZScore(Mean(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_4fa9c0c4a734335a,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(Mean(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_579ffbc218a82a4b,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(Delta(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_5d252934e4a02597,"SafeDiv(Delta(trade_count,8),Abs(ZScore(Mean(age_x_volatility,4))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_6516536bca16b235,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(Mean(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_6e542bfd5d9ed440,"SafeDiv(Delta(trade_count,4),Abs(ZScore(Mean(age_x_volatility,8))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_701805b5b3c23805,"SafeDiv(Mean(trade_count,24),Abs(ZScore(Mean(age_x_volatility,4))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_743b5baa43dafdb8,"SafeDiv(Mean(trade_count,8),Abs(ZScore(Mean(age_x_volatility,24))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_8a3d14c33efc819f,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(Delta(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_918ca55f2bb5985e,"SafeDiv(Mean(trade_count,4),Abs(ZScore(Mean(realized_vol_168h,8))))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_b5c2ef8cac4dae62,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(ZScore(Mean(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_c4927ac035162104,"SafeDiv(Delta(trade_count,8),Abs(ZScore(Mean(age_x_volatility,8))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_c562545ce65e979c,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(Delta(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_dcf04010188ce795,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(Delta(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_eddcc138d024e17f,"SafeDiv(Mean(trade_count,4),Abs(ZScore(Mean(age_x_volatility,24))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_f2a581cadf7d48b0,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(Mean(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_f9bd23a816e250f8,"SafeDiv(Mean(trade_count,4),Abs(ZScore(Mean(realized_vol_168h,4))))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,67
sg_2768185259a80ac4,"SafeDiv(Delta(trade_count,8),Abs(ZScore(Mean(age_x_volatility,24))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,68
sg_2781680f166aa541,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(ZScore(Mean(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,68
